temp,count_original,count_0,count_1,count_2,count_3,
26,1.00000,0.00000,0.00000,0.00000,0.00001,
26,1.00000,0.00000,0.00000,0.00000,0.00001,
26,1.00000,0.00000,0.00000,0.00000,0.00001,
25,0.00000,0.00000,0.00000,0.00000,0.00001,
26,0.00000,0.00000,0.00000,0.00000,0.00001,
25,0.00000,0.00000,0.00000,0.00000,0.00001,
25,0.00000,0.00000,0.00000,0.00000,0.00001,
26,0.00000,0.00000,0.00000,0.00000,0.00001,
26,0.00000,0.00000,0.00000,0.00000,0.00001,
25,0.00000,0.00000,0.00000,0.00000,0.00001,
26,0.00000,0.00000,0.00000,0.00000,0.00001,
26,0.00000,0.00000,0.00000,0.00000,0.00001,
26,0.00000,0.00000,0.00000,0.00000,0.00001,
26,0.00000,0.00000,0.00000,0.00000,0.00001,
25,0.00000,0.00000,0.00000,0.00000,0.00001,
26,0.00000,0.00000,0.00000,0.00000,0.00001,
26,0.00000,0.00000,0.00000,0.00000,0.00001,
27,0.00000,0.00000,0.00000,0.00000,0.00001,
28,0.00000,0.00000,0.00000,0.00000,0.00002,
29,0.00000,0.00000,0.00000,0.00000,0.00002,
30,0.00000,0.00000,0.00000,0.00000,0.00002,
32,0.00000,0.00000,0.00000,0.00000,0.00004,
34,0.00000,0.00000,0.00000,0.00000,0.00006,
35,0.00000,0.00000,0.00000,0.00000,0.00007,
37,0.00000,0.00000,0.00000,0.00000,0.00010,
39,0.00000,0.00000,0.00000,0.00000,0.00015,
40,0.00000,0.00000,0.00000,0.00000,0.00019,
42,0.00000,0.00000,0.00000,0.00000,0.00028,
43,0.00000,0.00000,0.00000,0.00000,0.00034,
45,0.00000,0.00000,0.00000,0.00000,0.00050,
47,0.00000,0.00000,0.00000,0.00000,0.00073,
49,0.00000,0.00000,0.00000,0.00000,0.00106,
50,0.00000,0.00000,0.00000,0.00000,0.00128,
51,0.00000,0.00000,0.00001,0.00000,0.00154,
53,0.00000,0.00000,0.00001,0.00000,0.00223,
54,0.00000,0.00000,0.00001,0.00000,0.00267,
56,0.00000,0.00000,0.00001,0.00000,0.00384,
57,0.00000,0.00000,0.00002,0.00000,0.00459,
59,0.00000,0.00000,0.00002,0.00000,0.00656,
61,0.00000,0.00000,0.00003,0.00000,0.00932,
62,0.00000,0.00000,0.00004,0.00000,0.01109,
64,0.00000,0.00000,0.00006,0.00001,0.01566,
65,0.00000,0.00000,0.00007,0.00001,0.01858,
68,0.00000,0.00000,0.00011,0.00002,0.03086,
69,0.00000,0.00000,0.00013,0.00002,0.03647,
71,0.00000,0.00000,0.00018,0.00003,0.05078,
72,0.00000,0.00000,0.00021,0.00004,0.05984,
73,0.00000,0.00000,0.00025,0.00005,0.07045,
75,0.00000,0.00000,0.00034,0.00007,0.09737,
77,0.00000,0.00000,0.00046,0.00011,0.13407,
78,0.00000,0.00000,0.00054,0.00013,0.15711,
79,1.00000,0.00000,0.00063,0.00016,0.18394,
79,0.00000,0.00000,0.00063,0.00016,0.18394,
81,0.00000,0.00000,0.00086,0.00025,0.25144,
81,1.00000,0.00000,0.00086,0.00025,0.25144,
82,0.00000,0.00000,0.00100,0.00030,0.29358,
82,0.00000,0.00000,0.00100,0.00030,0.29358,
83,0.00000,0.00000,0.00117,0.00037,0.34249,
84,0.00000,0.00000,0.00136,0.00045,0.39920,
84,0.00000,0.00000,0.00136,0.00045,0.39920,
85,0.00000,0.00000,0.00158,0.00056,0.46488,
85,0.00000,0.00000,0.00158,0.00056,0.46488,
86,1.00000,0.00000,0.00183,0.00068,0.54091,
86,0.00000,0.00000,0.00183,0.00068,0.54091,
86,1.00000,0.00000,0.00183,0.00068,0.54091,
87,0.00000,0.00000,0.00213,0.00083,0.62882,
87,1.00000,0.00000,0.00213,0.00083,0.62882,
88,0.00000,0.00000,0.00246,0.00101,0.73039,
89,1.00000,0.00000,0.00285,0.00123,0.84764,
89,0.00000,0.00000,0.00285,0.00123,0.84764,
90,1.00000,0.00000,0.00330,0.00150,0.98287,
90,1.00000,0.00000,0.00330,0.00150,0.98287,
90,0.00000,0.00000,0.00330,0.00150,0.98287,
91,1.00000,0.00000,0.00381,0.00182,1.13870,
92,1.00000,0.00000,0.00440,0.00221,1.31811,
92,1.00000,0.00000,0.00440,0.00221,1.31811,
93,1.00000,0.00000,0.00508,0.00267,1.52448,
94,1.00000,0.00000,0.00586,0.00324,1.76164,
94,1.00000,0.00000,0.00586,0.00324,1.76164,
95,2.00000,0.00000,0.00676,0.00392,2.03396,
95,2.00000,0.00000,0.00676,0.00392,2.03396,
95,2.00000,0.00000,0.00676,0.00392,2.03396,
95,2.00000,0.00000,0.00676,0.00392,2.03396,
96,2.00000,0.00000,0.00778,0.00474,2.34634,
96,2.00000,0.00000,0.00778,0.00474,2.34634,
97,2.00000,0.00000,0.00895,0.00572,2.70434,
98,3.00000,0.00000,0.01029,0.00690,3.11423,
98,3.00000,0.00000,0.01029,0.00690,3.11423,
99,3.00000,0.00000,0.01182,0.00831,3.58306,
99,4.00000,0.00000,0.01182,0.00831,3.58306,
100,4.00000,0.00000,0.01357,0.01000,4.11876,
100,4.00000,0.00000,0.01357,0.01000,4.11876,
100,4.00000,0.00000,0.01357,0.01000,4.11876,
101,5.00000,0.00000,0.01557,0.01203,4.73022,
102,5.00000,0.00000,0.01785,0.01445,5.42739,
102,6.00000,0.00000,0.01785,0.01445,5.42739,
103,6.00000,0.00000,0.02045,0.01734,6.22139,
103,7.00000,0.00000,0.02045,0.01734,6.22139,
104,7.00000,0.00000,0.02340,0.02079,7.12458,
104,8.00000,0.00000,0.02340,0.02079,7.12458,
105,9.00000,0.00000,0.02677,0.02490,8.15067,
105,9.00000,0.00000,0.02677,0.02490,8.15067,
106,10.00000,0.00000,0.03060,0.02980,9.31486,
106,11.00000,0.00000,0.03060,0.02980,9.31486,
107,12.00000,0.00000,0.03495,0.03563,10.63384,
107,13.00000,0.00000,0.03495,0.03563,10.63384,
108,14.00000,0.00000,0.03989,0.04256,12.12596,
108,15.00000,0.00000,0.03989,0.04256,12.12596,
109,15.00000,0.00000,0.04551,0.05079,13.81120,
110,17.00000,0.00000,0.05187,0.06055,15.71125,
110,18.00000,0.00000,0.05187,0.06055,15.71125,
111,19.00000,0.00000,0.05909,0.07212,17.84943,
111,21.00000,0.00000,0.05909,0.07212,17.84943,
112,22.00000,0.00000,0.06726,0.08583,20.25065,
113,24.00000,0.00000,0.07651,0.10205,22.94121,
113,26.00000,0.00000,0.07651,0.10205,22.94121,
113,27.00000,0.00000,0.07651,0.10205,22.94121,
114,29.00000,0.00000,0.08698,0.12123,25.94854,
114,31.00000,0.00000,0.08698,0.12123,25.94854,
115,33.00000,0.00000,0.09881,0.14388,29.30080,
115,35.00000,0.00000,0.09881,0.14388,29.30080,
116,37.00000,0.00000,0.11218,0.17062,33.02632,
116,40.00000,0.00000,0.11218,0.17062,33.02632,
117,43.00000,0.00000,0.12727,0.20214,37.15281,
117,45.00000,0.00000,0.12727,0.20214,37.15281,
117,48.00000,0.00000,0.12727,0.20214,37.15281,
118,50.00000,0.00000,0.14431,0.23928,41.70639,
118,53.00000,0.00000,0.14431,0.23928,41.70639,
119,56.00000,0.00000,0.16351,0.28300,46.71024,
119,58.00000,0.00000,0.16351,0.28300,46.71024,
120,60.00000,0.00000,0.18516,0.33442,52.18302,
121,64.00000,0.00000,0.20954,0.39484,58.13683,
121,68.00000,0.00000,0.20954,0.39484,58.13683,
122,73.00000,0.00000,0.23698,0.46578,64.57480,
122,76.00000,0.00000,0.23698,0.46578,64.57480,
123,79.00000,0.00000,0.26784,0.54900,71.48821,
123,84.00000,0.00000,0.26784,0.54900,71.48821,
123,86.00000,0.00000,0.26784,0.54900,71.48821,
124,91.00000,0.00000,0.30254,0.64654,78.85325,
124,94.00000,0.00000,0.30254,0.64654,78.85325,
125,99.00000,0.00000,0.34153,0.76077,86.62730,
126,103.00000,0.00000,0.38530,0.89443,94.74498,
126,107.00000,0.00000,0.38530,0.89443,94.74498,
126,111.00000,0.00000,0.38530,0.89443,94.74498,
128,116.00000,0.00000,0.48950,1.23324,111.61164,
128,121.00000,0.00000,0.48950,1.23324,111.61164,
128,124.00000,0.00000,0.48950,1.23324,111.61164,
128,128.00000,0.00000,0.48950,1.23324,111.61164,
129,132.00000,0.00000,0.55125,1.44628,120.08050,
130,137.00000,0.00000,0.62041,1.69471,128.32706,
130,142.00000,0.00000,0.62041,1.69471,128.32706,
131,144.00000,0.00000,0.69783,1.98416,136.12068,
131,147.00000,0.00000,0.69783,1.98416,136.12068,
132,150.00000,0.00000,0.78446,2.32109,143.19556,
133,154.00000,0.00000,0.88133,2.71296,149.25616,
133,157.00000,0.00000,0.88133,2.71296,149.25616,
134,160.00000,0.00000,0.98959,3.16830,153.98675,
134,161.00000,0.00000,0.98959,3.16830,153.98675,
135,164.00000,0.00000,1.11051,3.69690,157.06611,
135,166.00000,0.00000,1.11051,3.69690,157.06611,
136,167.00000,0.00000,1.24549,4.30998,158.18750,
137,166.00000,0.00000,1.39608,5.02033,157.08388,
137,166.00000,0.00000,1.39608,5.02033,157.08388,
137,167.00000,0.00000,1.39608,5.02033,157.08388,
138,166.00000,0.00000,1.56400,5.84256,153.55716,
138,167.00000,0.00000,1.56400,5.84256,153.55716,
139,166.00000,0.00000,1.75112,6.79329,147.50924,
139,163.00000,0.00000,1.75112,6.79329,147.50924,
140,160.00000,0.00000,1.95953,7.89140,138.97130,
140,157.00000,0.00000,1.95953,7.89140,138.97130,
140,155.00000,0.00000,1.95953,7.89140,138.97130,
141,153.00000,0.00000,2.19153,9.15830,128.12653,
142,149.00000,0.00001,2.44963,10.61815,115.32082,
142,145.00000,0.00001,2.44963,10.61815,115.32082,
143,141.00000,0.00001,2.73660,12.29820,101.05602,
143,137.00000,0.00001,2.73660,12.29820,101.05602,
143,132.00000,0.00001,2.73660,12.29820,101.05602,
144,129.00000,0.00001,3.05552,14.22902,85.96193,
144,127.00000,0.00001,3.05552,14.22902,85.96193,
145,122.00000,0.00001,3.40972,16.44478,70.74610,
145,118.00000,0.00001,3.40972,16.44478,70.74610,
146,114.00000,0.00002,3.80289,18.98353,56.12538,
147,112.00000,0.00002,4.23907,21.88736,42.74777,
147,109.00000,0.00002,4.23907,21.88736,42.74777,
148,107.00000,0.00003,4.72270,25.20257,31.11817,
148,105.00000,0.00003,4.72270,25.20257,31.11817,
148,103.00000,0.00003,4.72270,25.20257,31.11817,
149,101.00000,0.00004,5.25862,28.97968,21.54283,
149,102.00000,0.00004,5.25862,28.97968,21.54283,
149,101.00000,0.00004,5.25862,28.97968,21.54283,
150,101.00000,0.00005,5.85216,33.27332,14.10566,
151,101.00000,0.00007,6.50913,38.14192,8.68259,
151,104.00000,0.00007,6.50913,38.14192,8.68259,
152,105.00000,0.00009,7.23589,43.64707,4.99066,
152,106.00000,0.00009,7.23589,43.64707,4.99066,
153,109.00000,0.00012,8.03937,49.85258,2.65891,
153,112.00000,0.00012,8.03937,49.85258,2.65891,
154,115.00000,0.00016,8.92714,56.82304,1.30239,
155,118.00000,0.00021,9.90745,64.62172,0.58124,
156,121.00000,0.00027,10.98930,73.30785,0.23401,
156,126.00000,0.00027,10.98930,73.30785,0.23401,
156,132.00000,0.00027,10.98930,73.30785,0.23401,
157,135.00000,0.00035,12.18244,82.93286,0.08407,
157,141.00000,0.00035,12.18244,82.93286,0.08407,
158,147.00000,0.00045,13.49749,93.53568,0.02663,
158,152.00000,0.00045,13.49749,93.53568,0.02663,
159,157.00000,0.00059,14.94597,105.13673,0.00734,
159,163.00000,0.00059,14.94597,105.13673,0.00734,
160,170.00000,0.00076,16.54034,117.73060,0.00173,
160,177.00000,0.00076,16.54034,117.73060,0.00173,
161,183.00000,0.00099,18.29411,131.27737,0.00035,
162,190.00000,0.00128,20.22185,145.69257,0.00006,
162,195.00000,0.00128,20.22185,145.69257,0.00006,
163,202.00000,0.00165,22.33927,160.83604,0.00001,
163,209.00000,0.00165,22.33927,160.83604,0.00001,
164,215.00000,0.00213,24.66331,176.50028,0.00000,
164,222.00000,0.00213,24.66331,176.50028,0.00000,
164,229.00000,0.00213,24.66331,176.50028,0.00000,
165,236.00000,0.00275,27.21213,192.39902,0.00000,
165,243.00000,0.00275,27.21213,192.39902,0.00000,
166,250.00000,0.00354,30.00522,208.15748,0.00000,
167,257.00000,0.00455,33.06341,223.30605,0.00000,
167,264.00000,0.00455,33.06341,223.30605,0.00000,
168,270.00000,0.00585,36.40891,237.27997,0.00000,
168,278.00000,0.00585,36.40891,237.27997,0.00000,
168,284.00000,0.00585,36.40891,237.27997,0.00000,
169,289.00000,0.00750,40.06534,249.42775,0.00000,
169,296.00000,0.00750,40.06534,249.42775,0.00000,
170,300.00000,0.00961,44.05774,259.03178,0.00000,
170,306.00000,0.00961,44.05774,259.03178,0.00000,
171,311.00000,0.01231,48.41252,265.34387,0.00000,
171,314.00000,0.01231,48.41252,265.34387,0.00000,
172,318.00000,0.01574,53.15749,267.63810,0.00000,
172,321.00000,0.01574,53.15749,267.63810,0.00000,
173,326.00000,0.02010,58.32169,265.28082,0.00000,
173,326.00000,0.02010,58.32169,265.28082,0.00000,
174,329.00000,0.02565,63.93540,257.81475,0.00000,
174,330.00000,0.02565,63.93540,257.81475,0.00000,
175,332.00000,0.03269,70.02991,245.04948,0.00000,
175,333.00000,0.03269,70.02991,245.04948,0.00000,
176,335.00000,0.04162,76.63732,227.14539,0.00000,
176,334.00000,0.04162,76.63732,227.14539,0.00000,
176,332.00000,0.04162,76.63732,227.14539,0.00000,
177,332.00000,0.05293,83.79033,204.67322,0.00000,
178,330.00000,0.06724,91.52184,178.62890,0.00000,
178,330.00000,0.06724,91.52184,178.62890,0.00000,
179,327.00000,0.08534,99.86459,150.38528,0.00000,
179,326.00000,0.08534,99.86459,150.38528,0.00000,
180,324.00000,0.10818,108.85060,121.57102,0.00000,
181,321.00000,0.13701,118.51055,93.88295,0.00000,
181,318.00000,0.13701,118.51055,93.88295,0.00000,
182,315.00000,0.17332,128.87306,68.85879,0.00000,
182,315.00000,0.17332,128.87306,68.85879,0.00000,
183,313.00000,0.21904,139.96378,47.65656,0.00000,
184,312.00000,0.27654,151.80439,30.89622,0.00000,
184,309.00000,0.27654,151.80439,30.89622,0.00000,
184,307.00000,0.27654,151.80439,30.89622,0.00000,
185,306.00000,0.34877,164.41134,18.61016,0.00000,
185,305.00000,0.34877,164.41134,18.61016,0.00000,
186,308.00000,0.43941,177.79456,10.31974,0.00000,
186,308.00000,0.43941,177.79456,10.31974,0.00000,
187,306.00000,0.55306,191.95586,5.21424,0.00000,
187,308.00000,0.55306,191.95586,5.21424,0.00000,
188,310.00000,0.69540,206.88721,2.37307,0.00000,
188,312.00000,0.69540,206.88721,2.37307,0.00000,
188,316.00000,0.69540,206.88721,2.37307,0.00000,
189,318.00000,0.87348,222.56881,0.96034,0.00000,
190,322.00000,1.09608,238.96706,0.34062,0.00000,
190,326.00000,1.09608,238.96706,0.34062,0.00000,
191,330.00000,1.37402,256.03226,0.10419,0.00000,
191,336.00000,1.37402,256.03226,0.10419,0.00000,
192,341.00000,1.72072,273.69635,0.02699,0.00000,
192,347.00000,1.72072,273.69635,0.02699,0.00000,
193,356.00000,2.15275,291.87045,0.00580,0.00000,
193,363.00000,2.15275,291.87045,0.00580,0.00000,
194,369.00000,2.69054,310.44258,0.00101,0.00000,
194,375.00000,2.69054,310.44258,0.00101,0.00000,
195,384.00000,3.35929,329.27531,0.00014,0.00000,
195,391.00000,3.35929,329.27531,0.00014,0.00000,
196,397.00000,4.19000,348.20385,0.00001,0.00000,
196,404.00000,4.19000,348.20385,0.00001,0.00000,
197,412.00000,5.22077,367.03442,0.00000,0.00000,
197,420.00000,5.22077,367.03442,0.00000,0.00000,
197,427.00000,5.22077,367.03442,0.00000,0.00000,
198,433.00000,6.49835,385.54320,0.00000,0.00000,
198,439.00000,6.49835,385.54320,0.00000,0.00000,
199,447.00000,8.07999,403.47615,0.00000,0.00000,
200,456.00000,10.03567,420.54984,0.00000,0.00000,
200,462.00000,10.03567,420.54984,0.00000,0.00000,
201,469.00000,12.45077,436.45352,0.00000,0.00000,
201,474.00000,12.45077,436.45352,0.00000,0.00000,
201,483.00000,12.45077,436.45352,0.00000,0.00000,
201,488.00000,12.45077,436.45352,0.00000,0.00000,
202,495.00000,15.42914,450.85282,0.00000,0.00000,
203,498.00000,19.09677,463.39525,0.00000,0.00000,
203,503.00000,19.09677,463.39525,0.00000,0.00000,
204,511.00000,23.60597,473.71767,0.00000,0.00000,
205,513.00000,29.14014,481.45604,0.00000,0.00000,
205,520.00000,29.14014,481.45604,0.00000,0.00000,
206,522.00000,35.91900,486.25733,0.00000,0.00000,
206,527.00000,35.91900,486.25733,0.00000,0.00000,
207,532.00000,44.20427,487.79361,0.00000,0.00000,
207,535.00000,44.20427,487.79361,0.00000,0.00000,
208,541.00000,54.30538,485.77798,0.00000,0.00000,
209,547.00000,66.58488,479.98189,0.00000,0.00000,
209,550.00000,66.58488,479.98189,0.00000,0.00000,
210,553.00000,81.46260,470.25305,0.00000,0.00000,
210,558.00000,81.46260,470.25305,0.00000,0.00000,
211,562.00000,99.41756,456.53292,0.00000,0.00000,
211,566.00000,99.41756,456.53292,0.00000,0.00000,
211,571.00000,99.41756,456.53292,0.00000,0.00000,
212,573.00000,120.98558,438.87241,0.00000,0.00000,
212,579.00000,120.98558,438.87241,0.00000,0.00000,
212,583.00000,120.98558,438.87241,0.00000,0.00000,
213,589.00000,146.75003,417.44438,0.00000,0.00000,
213,595.00000,146.75003,417.44438,0.00000,0.00000,
214,600.00000,177.32206,392.55127,0.00000,0.00000,
215,606.00000,213.30532,364.62618,0.00000,0.00000,
216,613.00000,255.23882,334.22612,0.00000,0.00000,
216,623.00000,255.23882,334.22612,0.00000,0.00000,
217,633.00000,303.51062,302.01633,0.00000,0.00000,
217,640.00000,303.51062,302.01633,0.00000,0.00000,
218,649.00000,358.23457,268.74558,0.00000,0.00000,
218,661.00000,358.23457,268.74558,0.00000,0.00000,
219,671.00000,419.08378,235.21285,0.00000,0.00000,
219,682.00000,419.08378,235.21285,0.00000,0.00000,
220,694.00000,485.07978,202.22725,0.00000,0.00000,
220,703.00000,485.07978,202.22725,0.00000,0.00000,
221,717.00000,554.34706,170.56380,0.00000,0.00000,
220,728.00000,485.07978,202.22725,0.00000,0.00000,
221,743.00000,554.34706,170.56380,0.00000,0.00000,
222,754.00000,623.86185,140.91882,0.00000,0.00000,
222,764.00000,623.86185,140.91882,0.00000,0.00000,
223,771.00000,689.25419,113.86921,0.00000,0.00000,
223,779.00000,689.25419,113.86921,0.00000,0.00000,
224,790.00000,744.76115,89.83998,0.00000,0.00000,
224,797.00000,744.76115,89.83998,0.00000,0.00000,
225,803.00000,783.46884,69.08396,0.00000,0.00000,
226,803.00000,798.00000,51.67625,0.00000,0.00000,
226,803.00000,798.00000,51.67625,0.00000,0.00000,
226,806.00000,798.00000,51.67625,0.00000,0.00000,
226,799.00000,798.00000,51.67625,0.00000,0.00000,
227,798.00000,781.76385,37.52433,0.00000,0.00000,
228,787.00000,730.73722,26.39253,0.00000,0.00000,
228,777.00000,730.73722,26.39253,0.00000,0.00000,
229,762.00000,645.45905,17.93762,0.00000,0.00000,
229,749.00000,645.45905,17.93762,0.00000,0.00000,
230,731.00000,532.54007,11.75063,0.00000,0.00000,
230,711.00000,532.54007,11.75063,0.00000,0.00000,
231,689.00000,404.70836,7.39928,0.00000,0.00000,
232,660.00000,278.57494,4.46567,0.00000,0.00000,
232,637.00000,278.57494,4.46567,0.00000,0.00000,
233,611.00000,170.21112,2.57514,0.00000,0.00000,
233,582.00000,170.21112,2.57514,0.00000,0.00000,
234,551.00000,90.10748,1.41412,0.00000,0.00000,
234,518.00000,90.10748,1.41412,0.00000,0.00000,
235,486.00000,40.14623,0.73688,0.00000,0.00000,
235,453.00000,40.14623,0.73688,0.00000,0.00000,
235,419.00000,40.14623,0.73688,0.00000,0.00000,
236,388.00000,14.53850,0.36298,0.00000,0.00000,
237,355.00000,4.10466,0.16834,0.00000,0.00000,
237,323.00000,4.10466,0.16834,0.00000,0.00000,
237,292.00000,4.10466,0.16834,0.00000,0.00000,
238,263.00000,0.85951,0.07318,0.00000,0.00000,
239,235.00000,0.12575,0.02969,0.00000,0.00000,
239,209.00000,0.12575,0.02969,0.00000,0.00000,
240,184.00000,0.01197,0.01118,0.00000,0.00000,
240,161.00000,0.01197,0.01118,0.00000,0.00000,
241,142.00000,0.00068,0.00389,0.00000,0.00000,
242,125.00000,0.00002,0.00124,0.00000,0.00000,
242,109.00000,0.00002,0.00124,0.00000,0.00000,
242,96.00000,0.00002,0.00124,0.00000,0.00000,
242,84.00000,0.00002,0.00124,0.00000,0.00000,
243,74.00000,0.00000,0.00036,0.00000,0.00000,
244,64.00000,0.00000,0.00010,0.00000,0.00000,
245,57.00000,0.00000,0.00002,0.00000,0.00000,
245,50.00000,0.00000,0.00002,0.00000,0.00000,
245,46.00000,0.00000,0.00002,0.00000,0.00000,
245,41.00000,0.00000,0.00002,0.00000,0.00000,
246,38.00000,0.00000,0.00000,0.00000,0.00000,
247,34.00000,0.00000,0.00000,0.00000,0.00000,
247,32.00000,0.00000,0.00000,0.00000,0.00000,
248,31.00000,0.00000,0.00000,0.00000,0.00000,
248,30.00000,0.00000,0.00000,0.00000,0.00000,
248,28.00000,0.00000,0.00000,0.00000,0.00000,
249,28.00000,0.00000,0.00000,0.00000,0.00000,
249,27.00000,0.00000,0.00000,0.00000,0.00000,
250,27.00000,0.00000,0.00000,0.00000,0.00000,
250,27.00000,0.00000,0.00000,0.00000,0.00000,
251,26.00000,0.00000,0.00000,0.00000,0.00000,
251,26.00000,0.00000,0.00000,0.00000,0.00000,
