temp,count_original,count_0,count_1,count_2,count_3,
23,0.00000,0.00000,0.00000,0.00000,0.00007,
24,0.00000,0.00000,0.00000,0.00000,0.00009,
23,0.00000,0.00000,0.00000,0.00000,0.00007,
23,0.00000,0.00000,0.00000,0.00000,0.00007,
23,0.00000,0.00000,0.00000,0.00000,0.00007,
24,0.00000,0.00000,0.00000,0.00000,0.00009,
23,0.00000,0.00000,0.00000,0.00000,0.00007,
24,0.00000,0.00000,0.00000,0.00000,0.00009,
24,0.00000,0.00000,0.00000,0.00000,0.00009,
24,0.00000,0.00000,0.00000,0.00000,0.00009,
23,0.00000,0.00000,0.00000,0.00000,0.00007,
24,0.00000,0.00000,0.00000,0.00000,0.00009,
24,0.00000,0.00000,0.00000,0.00000,0.00009,
23,0.00000,0.00000,0.00000,0.00000,0.00007,
24,0.00000,0.00000,0.00000,0.00000,0.00009,
24,0.00000,0.00000,0.00000,0.00000,0.00009,
25,0.00000,0.00000,0.00000,0.00000,0.00010,
26,0.00000,0.00000,0.00000,0.00000,0.00013,
27,0.00000,0.00000,0.00000,0.00000,0.00015,
29,0.00000,0.00000,0.00000,0.00000,0.00023,
31,0.00000,0.00000,0.00000,0.00000,0.00033,
32,0.00000,0.00000,0.00000,0.00000,0.00039,
33,0.00000,0.00000,0.00000,0.00000,0.00047,
35,0.00000,0.00000,0.00000,0.00000,0.00068,
37,0.00000,0.00000,0.00000,0.00000,0.00098,
39,0.00000,0.00000,0.00000,0.00000,0.00140,
40,0.00000,0.00000,0.00000,0.00000,0.00167,
41,0.00000,0.00000,0.00000,0.00000,0.00199,
43,0.00000,0.00000,0.00000,0.00000,0.00281,
45,0.00000,0.00000,0.00000,0.00000,0.00396,
46,0.00000,0.00000,0.00000,0.00000,0.00469,
47,0.00000,0.00000,0.00000,0.00000,0.00555,
49,0.00000,0.00000,0.00000,0.00000,0.00776,
51,0.00000,0.00000,0.00000,0.00000,0.01079,
53,0.00000,0.00000,0.00000,0.00001,0.01495,
54,0.00000,0.00000,0.00000,0.00001,0.01757,
56,0.00000,0.00000,0.00000,0.00001,0.02419,
57,0.00000,0.00000,0.00000,0.00002,0.02835,
59,0.00000,0.00000,0.00000,0.00003,0.03881,
61,0.00000,0.00000,0.00000,0.00004,0.05294,
62,0.00000,0.00000,0.00000,0.00005,0.06175,
64,0.00000,0.00000,0.00000,0.00007,0.08376,
65,0.00000,0.00000,0.00000,0.00009,0.09742,
67,0.00000,0.00000,0.00000,0.00013,0.13143,
69,0.00000,0.00000,0.00000,0.00020,0.17670,
70,0.00000,0.00000,0.00000,0.00024,0.20461,
72,0.00000,0.00000,0.00000,0.00036,0.27364,
73,0.00000,0.00000,0.00000,0.00043,0.31604,
74,0.00000,0.00000,0.00000,0.00053,0.36470,
77,0.00000,0.00000,0.00000,0.00094,0.55757,
78,0.00000,0.00000,0.00000,0.00113,0.64125,
79,0.00000,0.00000,0.00000,0.00136,0.73686,
79,1.00000,0.00000,0.00000,0.00136,0.73686,
80,0.00000,0.00000,0.00000,0.00164,0.84601,
81,0.00000,0.00000,0.00000,0.00198,0.97051,
81,0.00000,0.00000,0.00000,0.00198,0.97051,
81,0.00000,0.00000,0.00000,0.00198,0.97051,
81,0.00000,0.00000,0.00000,0.00198,0.97051,
81,1.00000,0.00000,0.00000,0.00198,0.97051,
81,0.00000,0.00000,0.00000,0.00198,0.97051,
82,0.00000,0.00000,0.00000,0.00238,1.11239,
82,0.00000,0.00000,0.00000,0.00238,1.11239,
82,0.00000,0.00000,0.00000,0.00238,1.11239,
83,0.00000,0.00000,0.00000,0.00286,1.27393,
83,0.00000,0.00000,0.00000,0.00286,1.27393,
84,0.00000,0.00000,0.00000,0.00343,1.45768,
84,0.00000,0.00000,0.00000,0.00343,1.45768,
84,1.00000,0.00000,0.00000,0.00343,1.45768,
85,0.00000,0.00000,0.00000,0.00412,1.66651,
85,1.00000,0.00000,0.00000,0.00412,1.66651,
85,0.00000,0.00000,0.00000,0.00412,1.66651,
85,1.00000,0.00000,0.00000,0.00412,1.66651,
85,0.00000,0.00000,0.00000,0.00412,1.66651,
86,1.00000,0.00000,0.00000,0.00493,1.90360,
86,1.00000,0.00000,0.00000,0.00493,1.90360,
86,1.00000,0.00000,0.00000,0.00493,1.90360,
86,1.00000,0.00000,0.00000,0.00493,1.90360,
87,1.00000,0.00000,0.00000,0.00590,2.17252,
87,1.00000,0.00000,0.00000,0.00590,2.17252,
87,1.00000,0.00000,0.00000,0.00590,2.17252,
87,1.00000,0.00000,0.00000,0.00590,2.17252,
88,1.00000,0.00000,0.00000,0.00706,2.47721,
88,1.00000,0.00000,0.00000,0.00706,2.47721,
88,1.00000,0.00000,0.00000,0.00706,2.47721,
89,1.00000,0.00000,0.00000,0.00843,2.82210,
89,1.00000,0.00000,0.00000,0.00843,2.82210,
90,1.00000,0.00000,0.00000,0.01006,3.21203,
90,1.00000,0.00000,0.00000,0.01006,3.21203,
90,2.00000,0.00000,0.00000,0.01006,3.21203,
90,1.00000,0.00000,0.00000,0.01006,3.21203,
90,2.00000,0.00000,0.00000,0.01006,3.21203,
