temp,count_original,count_0,count_1,count_2,count_3,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0.00000,0.00000,0.00000,0.00000,0.00000,
21,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
26,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
29,0.00000,0.00000,0.00000,0.00001,0.00000,
31,0.00000,0.00000,0.00000,0.00001,0.00000,
32,0.00000,0.00000,0.00000,0.00001,0.00000,
34,0.00000,0.00000,0.00000,0.00001,0.00000,
36,0.00000,0.00000,0.00000,0.00002,0.00000,
37,0.00000,0.00000,0.00000,0.00002,0.00000,
39,0.00000,0.00000,0.00000,0.00004,0.00000,
41,0.00000,0.00000,0.00000,0.00005,0.00001,
42,0.00000,0.00000,0.00000,0.00006,0.00001,
43,0.00000,0.00000,0.00000,0.00007,0.00001,
45,0.00000,0.00000,0.00000,0.00010,0.00001,
46,0.00000,0.00000,0.00000,0.00012,0.00002,
48,0.00000,0.00000,0.00000,0.00016,0.00003,
50,0.00000,0.00000,0.00000,0.00023,0.00005,
51,0.00000,0.00000,0.00000,0.00027,0.00006,
54,0.00000,0.00000,0.00000,0.00044,0.00012,
54,0.00000,0.00000,0.00000,0.00044,0.00012,
56,0.00000,0.00000,0.00000,0.00061,0.00020,
58,0.00000,0.00000,0.00000,0.00083,0.00031,
59,0.00000,0.00000,0.00000,0.00097,0.00040,
61,0.00000,0.00000,0.00000,0.00132,0.00062,
62,0.00000,0.00000,0.00000,0.00154,0.00078,
64,0.00000,0.00000,0.00000,0.00209,0.00122,
65,0.00000,0.00000,0.00000,0.00244,0.00152,
67,0.00000,0.00000,0.00000,0.00329,0.00236,
69,0.00000,0.00000,0.00000,0.00442,0.00365,
70,0.00000,0.00000,0.00000,0.00512,0.00452,
72,0.00000,0.00000,0.00000,0.00684,0.00692,
74,0.00000,0.00000,0.00000,0.00912,0.01054,
75,0.00000,0.00000,0.00000,0.01052,0.01299,
77,0.00000,0.00000,0.00000,0.01395,0.01965,
79,0.00000,0.00000,0.00000,0.01845,0.02958,
