temp,count_original,count_0,count_1,count_2,count_3,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
26,0.00000,0.00000,0.00000,0.00000,0.00000,
26,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
26,0.00000,0.00000,0.00000,0.00000,0.00000,
26,0.00000,0.00000,0.00000,0.00000,0.00000,
26,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
28,0.00000,0.00000,0.00000,0.00000,0.00000,
30,0.00000,0.00000,0.00000,0.00000,0.00000,
31,0.00000,0.00000,0.00000,0.00000,0.00000,
33,0.00000,0.00000,0.00000,0.00000,0.00000,
34,0.00000,0.00000,0.00000,0.00000,0.00000,
35,0.00000,0.00000,0.00000,0.00000,0.00000,
37,0.00000,0.00000,0.00000,0.00001,0.00000,
39,0.00000,0.00000,0.00000,0.00001,0.00000,
40,0.00000,0.00000,0.00000,0.00001,0.00000,
42,0.00000,0.00000,0.00000,0.00002,0.00000,
43,0.00000,0.00000,0.00000,0.00002,0.00000,
45,0.00000,0.00000,0.00000,0.00003,0.00001,
47,0.00000,0.00000,0.00000,0.00004,0.00001,
48,0.00000,0.00000,0.00000,0.00005,0.00002,
50,0.00000,0.00000,0.00000,0.00006,0.00003,
51,0.00000,0.00000,0.00000,0.00008,0.00003,
53,0.00000,0.00000,0.00000,0.00011,0.00005,
54,0.00000,0.00000,0.00000,0.00013,0.00007,
55,0.00000,0.00000,0.00000,0.00015,0.00008,
57,0.00000,0.00000,0.00000,0.00022,0.00013,
59,0.00000,0.00000,0.00000,0.00030,0.00020,
60,0.00000,0.00000,0.00000,0.00036,0.00025,
62,0.00000,0.00000,0.00000,0.00050,0.00039,
64,0.00000,0.00000,0.00000,0.00069,0.00060,
65,0.00000,0.00000,0.00000,0.00081,0.00075,
67,0.00000,0.00000,0.00000,0.00111,0.00115,
68,0.00000,0.00000,0.00000,0.00130,0.00142,
70,0.00000,0.00000,0.00000,0.00178,0.00215,
72,0.00000,0.00000,0.00000,0.00242,0.00326,
73,0.00000,0.00000,0.00000,0.00282,0.00400,
75,0.00000,0.00000,0.00000,0.00383,0.00602,
76,0.00000,0.00000,0.00000,0.00445,0.00736,
78,0.00000,0.00000,0.00000,0.00600,0.01099,
79,0.00000,0.00000,0.00000,0.00696,0.01341,
80,0.00000,0.00000,0.00000,0.00807,0.01633,
81,0.00000,0.00000,0.00000,0.00934,0.01988,
81,0.00000,0.00000,0.00000,0.00934,0.01988,
82,0.00000,0.00000,0.00000,0.01081,0.02416,
82,0.00000,0.00000,0.00000,0.01081,0.02416,
83,0.00000,0.00000,0.00000,0.01249,0.02934,
83,0.00000,0.00000,0.00000,0.01249,0.02934,
83,0.00000,0.00000,0.00000,0.01249,0.02934,
84,0.00000,0.00000,0.00000,0.01443,0.03558,
85,1.00000,0.00000,0.00000,0.01665,0.04311,
85,0.00000,0.00000,0.00000,0.01665,0.04311,
86,0.00000,0.00000,0.00000,0.01921,0.05218,
87,0.00000,0.00000,0.00000,0.02213,0.06309,
87,0.00000,0.00000,0.00000,0.02213,0.06309,
88,0.00000,0.00000,0.00000,0.02549,0.07620,
88,0.00000,0.00000,0.00000,0.02549,0.07620,
88,0.00000,0.00000,0.00000,0.02549,0.07620,
89,0.00000,0.00000,0.00000,0.02932,0.09193,
88,0.00000,0.00000,0.00000,0.02549,0.07620,
89,0.00000,0.00000,0.00000,0.02932,0.09193,
90,1.00000,0.00000,0.00000,0.03371,0.11080,
91,0.00000,0.00000,0.00000,0.03873,0.13340,
92,1.00000,0.00000,0.00000,0.04446,0.16044,
92,1.00000,0.00000,0.00000,0.04446,0.16044,
92,0.00000,0.00000,0.00000,0.04446,0.16044,
93,1.00000,0.00000,0.00000,0.05099,0.19278,
94,1.00000,0.00000,0.00000,0.05845,0.23140,
94,1.00000,0.00000,0.00000,0.05845,0.23140,
95,1.00000,0.00000,0.00001,0.06694,0.27747,
95,1.00000,0.00000,0.00001,0.06694,0.27747,
96,1.00000,0.00000,0.00001,0.07662,0.33239,
97,1.00000,0.00000,0.00001,0.08762,0.39777,
97,1.00000,0.00000,0.00001,0.08762,0.39777,
97,1.00000,0.00000,0.00001,0.08762,0.39777,
98,1.00000,0.00000,0.00001,0.10014,0.47556,
98,1.00000,0.00000,0.00001,0.10014,0.47556,
98,2.00000,0.00000,0.00001,0.10014,0.47556,
99,2.00000,0.00000,0.00001,0.11436,0.56799,
99,2.00000,0.00000,0.00001,0.11436,0.56799,
100,2.00000,0.00000,0.00001,0.13051,0.67772,
100,2.00000,0.00000,0.00001,0.13051,0.67772,
101,2.00000,0.00000,0.00002,0.14883,0.80786,
101,3.00000,0.00000,0.00002,0.14883,0.80786,
102,3.00000,0.00000,0.00002,0.16961,0.96205,
102,3.00000,0.00000,0.00002,0.16961,0.96205,
103,3.00000,0.00000,0.00003,0.19315,1.14455,
103,4.00000,0.00000,0.00003,0.19315,1.14455,
