temp,count_original,count_0,count_1,count_2,count_3,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0.00000,0.00000,0.00000,0.00000,0.00000,
24,0.00000,0.00000,0.00000,0.00000,0.00000,
26,0.00000,0.00000,0.00000,0.00000,0.00000,
26,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
29,0.00000,0.00000,0.00000,0.00000,0.00000,
31,0.00000,0.00000,0.00000,0.00000,0.00000,
32,0.00000,0.00000,0.00000,0.00000,0.00000,
34,0.00000,0.00000,0.00000,0.00000,0.00000,
36,0.00000,0.00000,0.00000,0.00000,0.00001,
37,0.00000,0.00000,0.00000,0.00000,0.00001,
39,0.00000,0.00000,0.00000,0.00001,0.00001,
39,0.00000,0.00000,0.00000,0.00001,0.00001,
41,0.00000,0.00000,0.00000,0.00001,0.00002,
43,0.00000,0.00000,0.00000,0.00001,0.00003,
45,0.00000,0.00000,0.00000,0.00002,0.00005,
46,0.00000,0.00000,0.00000,0.00002,0.00006,
48,0.00000,0.00000,0.00000,0.00003,0.00010,
50,0.00000,0.00000,0.00000,0.00005,0.00017,
51,0.00000,0.00000,0.00000,0.00006,0.00021,
52,0.00000,0.00000,0.00000,0.00007,0.00027,
54,0.00000,0.00000,0.00000,0.00011,0.00043,
55,0.00000,0.00000,0.00000,0.00013,0.00054,
57,0.00000,0.00000,0.00000,0.00019,0.00085,
59,0.00000,0.00000,0.00000,0.00028,0.00134,
61,0.00000,0.00000,0.00000,0.00040,0.00210,
62,0.00000,0.00000,0.00000,0.00048,0.00262,
63,0.00000,0.00000,0.00000,0.00057,0.00326,
65,0.00000,0.00000,0.00000,0.00082,0.00505,
67,0.00000,0.00000,0.00000,0.00117,0.00777,
69,0.00000,0.00000,0.00000,0.00165,0.01190,
70,0.00000,0.00000,0.00000,0.00196,0.01470,
72,0.00000,0.00000,0.00000,0.00276,0.02234,
73,0.00000,0.00000,0.00000,0.00327,0.02749,
76,0.00000,0.00000,0.00000,0.00540,0.05086,
77,0.00000,0.00000,0.00000,0.00637,0.06229,
78,0.00000,0.00000,0.00000,0.00751,0.07621,
79,0.00000,0.00000,0.00000,0.00884,0.09312,
80,0.00000,0.00000,0.00000,0.01041,0.11366,
80,0.00000,0.00000,0.00000,0.01041,0.11366,
80,0.00000,0.00000,0.00000,0.01041,0.11366,
81,0.00000,0.00000,0.00000,0.01223,0.13857,
82,0.00000,0.00000,0.00000,0.01437,0.16874,
81,0.00000,0.00000,0.00000,0.01223,0.13857,
81,0.00000,0.00000,0.00000,0.01223,0.13857,
81,0.00000,0.00000,0.00000,0.01223,0.13857,
81,0.00000,0.00000,0.00000,0.01223,0.13857,
82,0.00000,0.00000,0.00000,0.01437,0.16874,
82,0.00000,0.00000,0.00000,0.01437,0.16874,
82,0.00000,0.00000,0.00000,0.01437,0.16874,
83,0.00000,0.00000,0.00000,0.01686,0.20526,
83,1.00000,0.00000,0.00000,0.01686,0.20526,
83,0.00000,0.00000,0.00000,0.01686,0.20526,
83,1.00000,0.00000,0.00000,0.01686,0.20526,
84,0.00000,0.00000,0.00000,0.01977,0.24940,
83,1.00000,0.00000,0.00000,0.01686,0.20526,
84,0.00000,0.00000,0.00000,0.01977,0.24940,
84,1.00000,0.00000,0.00000,0.01977,0.24940,
85,0.00000,0.00000,0.00001,0.02315,0.30269,
86,1.00000,0.00000,0.00001,0.02710,0.36695,
86,1.00000,0.00000,0.00001,0.02710,0.36695,
86,0.00000,0.00000,0.00001,0.02710,0.36695,
86,1.00000,0.00000,0.00001,0.02710,0.36695,
86,1.00000,0.00000,0.00001,0.02710,0.36695,
86,1.00000,0.00000,0.00001,0.02710,0.36695,
86,1.00000,0.00000,0.00001,0.02710,0.36695,
86,1.00000,0.00000,0.00001,0.02710,0.36695,
87,1.00000,0.00000,0.00001,0.03168,0.44436,
87,1.00000,0.00000,0.00001,0.03168,0.44436,
87,1.00000,0.00000,0.00001,0.03168,0.44436,
87,1.00000,0.00000,0.00001,0.03168,0.44436,
87,1.00000,0.00000,0.00001,0.03168,0.44436,
87,2.00000,0.00000,0.00001,0.03168,0.44436,
88,1.00000,0.00000,0.00001,0.03701,0.53750,
