temp,count_original,count_0,count_1,count_2,count_3,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0.00000,0.00000,0.00000,0.00000,0.00000,
26,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
28,0.00000,0.00000,0.00000,0.00000,0.00000,
30,0.00000,0.00000,0.00000,0.00000,0.00000,
31,0.00000,0.00000,0.00000,0.00000,0.00000,
32,0.00000,0.00000,0.00000,0.00000,0.00000,
34,1.00000,0.00000,0.00000,0.00000,0.00000,
35,0.00000,0.00000,0.00000,0.00000,0.00000,
37,0.00000,0.00000,0.00000,0.00000,0.00001,
38,0.00000,0.00000,0.00000,0.00000,0.00001,
40,0.00000,0.00000,0.00000,0.00000,0.00002,
41,0.00000,0.00000,0.00000,0.00000,0.00002,
43,0.00000,0.00000,0.00000,0.00000,0.00003,
45,0.00000,0.00000,0.00000,0.00000,0.00005,
46,0.00000,0.00000,0.00000,0.00001,0.00007,
48,0.00000,0.00000,0.00000,0.00001,0.00011,
49,0.00000,0.00000,0.00000,0.00001,0.00013,
51,0.00000,0.00000,0.00000,0.00002,0.00021,
53,0.00000,0.00000,0.00000,0.00002,0.00033,
54,0.00000,0.00000,0.00000,0.00003,0.00042,
56,0.00000,0.00000,0.00000,0.00004,0.00065,
57,0.00000,0.00000,0.00000,0.00005,0.00081,
59,0.00000,0.00000,0.00000,0.00008,0.00125,
61,0.00000,0.00000,0.00000,0.00011,0.00192,
62,0.00000,0.00000,0.00000,0.00013,0.00238,
64,0.00000,0.00000,0.00000,0.00020,0.00364,
66,0.00000,0.00000,0.00000,0.00028,0.00553,
68,0.00000,0.00000,0.00000,0.00041,0.00837,
69,0.00000,0.00000,0.00000,0.00049,0.01027,
71,0.00000,0.00000,0.00000,0.00071,0.01543,
72,1.00000,0.00000,0.00000,0.00085,0.01887,
74,0.00000,0.00000,0.00000,0.00122,0.02814,
76,0.00000,0.00000,0.00000,0.00173,0.04177,
77,0.00000,0.00000,0.00000,0.00206,0.05080,
78,0.00000,0.00000,0.00000,0.00245,0.06172,
79,1.00000,0.00000,0.00000,0.00292,0.07490,
79,0.00000,0.00000,0.00000,0.00292,0.07490,
80,0.00000,0.00000,0.00000,0.00346,0.09080,
80,0.00000,0.00000,0.00000,0.00346,0.09080,
81,0.00000,0.00000,0.00000,0.00411,0.10994,
81,0.00000,0.00000,0.00000,0.00411,0.10994,
82,0.00000,0.00000,0.00000,0.00487,0.13299,
82,0.00000,0.00000,0.00000,0.00487,0.13299,
83,1.00000,0.00000,0.00000,0.00577,0.16068,
83,0.00000,0.00000,0.00000,0.00577,0.16068,
83,0.00000,0.00000,0.00000,0.00577,0.16068,
83,0.00000,0.00000,0.00000,0.00577,0.16068,
84,0.00000,0.00000,0.00000,0.00683,0.19394,
84,0.00000,0.00000,0.00000,0.00683,0.19394,
84,0.00000,0.00000,0.00000,0.00683,0.19394,
85,0.00000,0.00000,0.00000,0.00807,0.23383,
85,1.00000,0.00000,0.00000,0.00807,0.23383,
85,0.00000,0.00000,0.00000,0.00807,0.23383,
86,1.00000,0.00000,0.00000,0.00953,0.28162,
86,0.00000,0.00000,0.00000,0.00953,0.28162,
86,1.00000,0.00000,0.00000,0.00953,0.28162,
86,0.00000,0.00000,0.00000,0.00953,0.28162,
86,1.00000,0.00000,0.00000,0.00953,0.28162,
86,1.00000,0.00000,0.00000,0.00953,0.28162,
87,0.00000,0.00000,0.00000,0.01124,0.33882,
87,1.00000,0.00000,0.00000,0.01124,0.33882,
88,1.00000,0.00000,0.00000,0.01325,0.40720,
88,1.00000,0.00000,0.00000,0.01325,0.40720,
89,1.00000,0.00000,0.00000,0.01560,0.48887,
89,1.00000,0.00000,0.00000,0.01560,0.48887,
89,1.00000,0.00000,0.00000,0.01560,0.48887,
89,1.00000,0.00000,0.00000,0.01560,0.48887,
90,1.00000,0.00000,0.00000,0.01835,0.58629,
90,1.00000,0.00000,0.00000,0.01835,0.58629,
90,1.00000,0.00000,0.00000,0.01835,0.58629,
91,1.00000,0.00000,0.00000,0.02157,0.70239,
91,1.00000,0.00000,0.00000,0.02157,0.70239,
91,2.00000,0.00000,0.00000,0.02157,0.70239,
91,2.00000,0.00000,0.00000,0.02157,0.70239,
92,2.00000,0.00000,0.00000,0.02533,0.84058,
92,2.00000,0.00000,0.00000,0.02533,0.84058,
93,2.00000,0.00000,0.00000,0.02973,1.00487,
93,2.00000,0.00000,0.00000,0.02973,1.00487,
93,2.00000,0.00000,0.00000,0.02973,1.00487,
93,3.00000,0.00000,0.00000,0.02973,1.00487,
93,3.00000,0.00000,0.00000,0.02973,1.00487,
94,2.00000,0.00000,0.00000,0.03485,1.19999,
94,3.00000,0.00000,0.00000,0.03485,1.19999,
