temp,count_original,count_0,
99,20.00000,nan,
99,20.00000,nan,
99,19.00000,nan,
99,19.00000,nan,
99,20.00000,nan,
99,20.00000,nan,
99,20.00000,nan,
99,20.00000,nan,
99,20.00000,nan,
99,20.00000,nan,
99,20.00000,nan,
99,20.00000,nan,
100,21.00000,nan,
100,20.00000,nan,
100,21.00000,nan,
101,22.00000,nan,
101,21.00000,nan,
101,21.00000,nan,
100,22.00000,nan,
100,22.00000,nan,
100,22.00000,nan,
100,22.00000,nan,
100,22.00000,nan,
100,23.00000,nan,
100,23.00000,nan,
101,23.00000,nan,
101,23.00000,nan,
101,23.00000,nan,
101,23.00000,nan,
101,23.00000,nan,
101,23.00000,nan,
101,23.00000,nan,
101,24.00000,nan,
101,23.00000,nan,
101,24.00000,nan,
101,24.00000,nan,
101,24.00000,nan,
102,24.00000,nan,
102,24.00000,nan,
102,25.00000,nan,
102,24.00000,nan,
102,25.00000,nan,
102,25.00000,nan,
102,25.00000,nan,
102,25.00000,nan,
102,26.00000,nan,
102,25.00000,nan,
102,26.00000,nan,
102,26.00000,nan,
103,26.00000,nan,
103,26.00000,nan,
103,26.00000,nan,
103,26.00000,nan,
103,26.00000,nan,
103,26.00000,nan,
103,27.00000,nan,
103,26.00000,nan,
104,27.00000,nan,
103,27.00000,nan,
104,27.00000,nan,
103,28.00000,nan,
104,27.00000,nan,
104,27.00000,nan,
104,28.00000,nan,
104,28.00000,nan,
104,28.00000,nan,
104,28.00000,nan,
104,28.00000,nan,
104,28.00000,nan,
104,28.00000,nan,
104,28.00000,nan,
104,28.00000,nan,
104,28.00000,nan,
104,28.00000,nan,
105,29.00000,nan,
105,29.00000,nan,
105,29.00000,nan,
105,29.00000,nan,
105,29.00000,nan,
105,30.00000,nan,
105,30.00000,nan,
105,30.00000,nan,
105,30.00000,nan,
105,29.00000,nan,
105,30.00000,nan,
105,30.00000,nan,
105,30.00000,nan,
106,30.00000,nan,
106,30.00000,nan,
106,31.00000,nan,
106,31.00000,nan,
106,31.00000,nan,
106,31.00000,nan,
106,31.00000,nan,
106,31.00000,nan,
106,31.00000,nan,
106,31.00000,nan,
107,32.00000,nan,
106,32.00000,nan,
107,31.00000,nan,
107,31.00000,nan,
107,31.00000,nan,
107,31.00000,nan,
107,32.00000,nan,
107,33.00000,nan,
108,33.00000,nan,
108,32.00000,nan,
108,33.00000,nan,
108,32.00000,nan,
108,32.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
108,32.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
108,33.00000,nan,
109,33.00000,nan,
109,33.00000,nan,
109,32.00000,nan,
109,33.00000,nan,
109,33.00000,nan,
110,33.00000,nan,
110,34.00000,nan,
109,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,33.00000,nan,
110,33.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
110,34.00000,nan,
111,34.00000,nan,
111,34.00000,nan,
111,34.00000,nan,
111,34.00000,nan,
111,34.00000,nan,
111,34.00000,nan,
112,34.00000,nan,
112,34.00000,nan,
112,34.00000,nan,
112,34.00000,nan,
112,35.00000,nan,
112,34.00000,nan,
112,35.00000,nan,
112,35.00000,nan,
112,35.00000,nan,
112,34.00000,nan,
112,34.00000,nan,
112,34.00000,nan,
112,34.00000,nan,
112,34.00000,nan,
112,34.00000,nan,
112,34.00000,nan,
111,34.00000,nan,
112,34.00000,nan,
112,33.00000,nan,
112,33.00000,nan,
113,33.00000,nan,
113,33.00000,nan,
113,33.00000,nan,
113,33.00000,nan,
113,33.00000,nan,
113,33.00000,nan,
113,33.00000,nan,
113,32.00000,nan,
113,32.00000,nan,
113,32.00000,nan,
113,32.00000,nan,
113,33.00000,nan,
114,32.00000,nan,
114,32.00000,nan,
113,33.00000,nan,
114,32.00000,nan,
114,33.00000,nan,
114,32.00000,nan,
114,33.00000,nan,
114,32.00000,nan,
114,32.00000,nan,
114,32.00000,nan,
114,31.00000,nan,
114,31.00000,nan,
115,31.00000,nan,
115,31.00000,nan,
115,30.00000,nan,
114,31.00000,nan,
115,31.00000,nan,
115,30.00000,nan,
115,31.00000,nan,
115,31.00000,nan,
115,30.00000,nan,
115,30.00000,nan,
115,30.00000,nan,
115,30.00000,nan,
115,29.00000,nan,
115,29.00000,nan,
116,29.00000,nan,
116,29.00000,nan,
116,29.00000,nan,
116,29.00000,nan,
116,29.00000,nan,
115,29.00000,nan,
116,29.00000,nan,
116,28.00000,nan,
116,28.00000,nan,
116,28.00000,0.00000,
117,28.00000,0.00000,
117,28.00000,0.00000,
117,28.00000,0.00000,
117,28.00000,0.00000,
118,27.00000,0.00000,
117,28.00000,0.00000,
118,28.00000,212099957296221764335703682396702672985714823978332529054835331088468078250626294538610994127135158256370751011303624899527476144382589559561088563834174478221312.00000,
117,27.00000,0.00000,
117,27.00000,0.00000,
117,26.00000,0.00000,
117,27.00000,0.00000,
117,26.00000,0.00000,
118,26.00000,0.00000,
118,26.00000,0.00000,
118,26.00000,0.00000,
118,26.00000,212099957296221764335703682396702672985714823978332529054835331088468078250626294538610994127135158256370751011303624899527476144382589559561088563834174478221312.00000,
118,26.00000,0.00000,
118,26.00000,0.00000,
118,26.00000,0.00000,
118,25.00000,0.00000,
118,25.00000,0.00000,
118,25.00000,0.00000,
118,25.00000,0.00000,
118,25.00000,0.00000,
118,25.00000,212099957296221764335703682396702672985714823978332529054835331088468078250626294538610994127135158256370751011303624899527476144382589559561088563834174478221312.00000,
118,25.00000,0.00000,
119,24.00000,0.00000,
119,24.00000,0.00000,
119,24.00000,0.00000,
119,24.00000,0.00000,
119,24.00000,0.00000,
119,24.00000,0.00000,
120,24.00000,0.00000,
119,23.00000,212099957296221764335703682396702672985714823978332529054835331088468078250626294538610994127135158256370751011303624899527476144382589559561088563834174478221312.00000,
