temp,count_original,count_0,count_1,count_2,count_3,
27,1.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,1.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0.00000,0.00000,0.00000,0.00000,0.00000,
29,0.00000,0.00000,0.00000,0.00000,0.00000,
30,0.00000,0.00000,0.00000,0.00000,0.00000,
31,0.00000,0.00000,0.00000,0.00000,0.00000,
33,0.00000,0.00000,0.00000,0.00000,0.00000,
34,0.00000,0.00000,0.00000,0.00000,0.00001,
36,0.00000,0.00000,0.00000,0.00000,0.00001,
37,0.00000,0.00000,0.00000,0.00000,0.00001,
39,0.00000,0.00000,0.00000,0.00000,0.00002,
40,0.00000,0.00000,0.00000,0.00000,0.00002,
42,0.00000,0.00000,0.00000,0.00000,0.00003,
43,0.00000,0.00000,0.00000,0.00000,0.00004,
45,0.00000,0.00000,0.00000,0.00000,0.00007,
47,0.00000,0.00000,0.00000,0.00000,0.00010,
48,0.00000,0.00000,0.00000,0.00000,0.00012,
49,0.00000,0.00000,0.00000,0.00000,0.00015,
51,0.00000,0.00000,0.00000,0.00000,0.00023,
53,0.00000,0.00000,0.00000,0.00000,0.00036,
55,0.00000,0.00000,0.00000,0.00000,0.00053,
57,0.00000,0.00000,0.00000,0.00000,0.00080,
58,0.00000,0.00000,0.00000,0.00000,0.00098,
60,0.00000,0.00000,0.00000,0.00000,0.00146,
61,0.00000,0.00000,0.00000,0.00000,0.00177,
63,0.00000,0.00000,0.00000,0.00000,0.00262,
64,0.00000,0.00000,0.00000,0.00000,0.00318,
66,0.00000,0.00000,0.00000,0.00000,0.00466,
67,0.00000,0.00000,0.00000,0.00001,0.00563,
69,0.00000,0.00000,0.00000,0.00001,0.00820,
70,0.00000,0.00000,0.00000,0.00001,0.00989,
72,0.00000,0.00000,0.00000,0.00002,0.01431,
73,0.00000,0.00000,0.00000,0.00002,0.01719,
74,0.00000,0.00000,0.00000,0.00003,0.02062,
77,0.00000,0.00000,0.00001,0.00006,0.03540,
78,0.00000,0.00000,0.00001,0.00007,0.04230,
79,0.00000,0.00000,0.00001,0.00008,0.05050,
80,0.00000,0.00000,0.00001,0.00010,0.06022,
81,0.00000,0.00000,0.00001,0.00013,0.07174,
81,0.00000,0.00000,0.00001,0.00013,0.07174,
81,0.00000,0.00000,0.00001,0.00013,0.07174,
82,0.00000,0.00000,0.00001,0.00016,0.08538,
82,0.00000,0.00000,0.00001,0.00016,0.08538,
83,0.00000,0.00000,0.00002,0.00020,0.10152,
83,0.00000,0.00000,0.00002,0.00020,0.10152,
83,0.00000,0.00000,0.00002,0.00020,0.10152,
84,1.00000,0.00000,0.00002,0.00024,0.12058,
84,1.00000,0.00000,0.00002,0.00024,0.12058,
85,0.00000,0.00000,0.00003,0.00030,0.14309,
86,0.00000,0.00000,0.00003,0.00036,0.16963,
86,1.00000,0.00000,0.00003,0.00036,0.16963,
86,0.00000,0.00000,0.00003,0.00036,0.16963,
87,0.00000,0.00000,0.00004,0.00045,0.20091,
87,0.00000,0.00000,0.00004,0.00045,0.20091,
87,0.00000,0.00000,0.00004,0.00045,0.20091,
87,0.00000,0.00000,0.00004,0.00045,0.20091,
88,0.00000,0.00000,0.00004,0.00055,0.23772,
88,0.00000,0.00000,0.00004,0.00055,0.23772,
88,1.00000,0.00000,0.00004,0.00055,0.23772,
89,0.00000,0.00000,0.00005,0.00067,0.28101,
89,1.00000,0.00000,0.00005,0.00067,0.28101,
89,1.00000,0.00000,0.00005,0.00067,0.28101,
90,0.00000,0.00000,0.00006,0.00082,0.33188,
90,1.00000,0.00000,0.00006,0.00082,0.33188,
90,0.00000,0.00000,0.00006,0.00082,0.33188,
91,1.00000,0.00000,0.00008,0.00100,0.39157,
91,1.00000,0.00000,0.00008,0.00100,0.39157,
91,0.00000,0.00000,0.00008,0.00100,0.39157,
91,1.00000,0.00000,0.00008,0.00100,0.39157,
92,1.00000,0.00000,0.00009,0.00121,0.46158,
92,1.00000,0.00000,0.00009,0.00121,0.46158,
92,1.00000,0.00000,0.00009,0.00121,0.46158,
93,1.00000,0.00000,0.00011,0.00148,0.54359,
93,1.00000,0.00000,0.00011,0.00148,0.54359,
94,1.00000,0.00000,0.00014,0.00180,0.63956,
95,1.00000,0.00000,0.00016,0.00219,0.75178,
95,1.00000,0.00000,0.00016,0.00219,0.75178,
95,1.00000,0.00000,0.00016,0.00219,0.75178,
96,1.00000,0.00000,0.00020,0.00266,0.88286,
96,1.00000,0.00000,0.00020,0.00266,0.88286,
97,1.00000,0.00000,0.00023,0.00322,1.03581,
97,2.00000,0.00000,0.00023,0.00322,1.03581,
97,2.00000,0.00000,0.00023,0.00322,1.03581,
97,2.00000,0.00000,0.00023,0.00322,1.03581,
98,2.00000,0.00000,0.00028,0.00390,1.21411,
98,2.00000,0.00000,0.00028,0.00390,1.21411,
99,2.00000,0.00000,0.00034,0.00472,1.42174,
99,3.00000,0.00000,0.00034,0.00472,1.42174,
99,3.00000,0.00000,0.00034,0.00472,1.42174,
100,3.00000,0.00000,0.00040,0.00571,1.66327,
100,3.00000,0.00000,0.00040,0.00571,1.66327,
101,3.00000,0.00000,0.00048,0.00689,1.94393,
101,3.00000,0.00000,0.00048,0.00689,1.94393,
101,4.00000,0.00000,0.00048,0.00689,1.94393,
102,4.00000,0.00000,0.00057,0.00831,2.26969,
102,4.00000,0.00000,0.00057,0.00831,2.26969,
102,4.00000,0.00000,0.00057,0.00831,2.26969,
103,5.00000,0.00000,0.00068,0.01002,2.64737,
103,5.00000,0.00000,0.00068,0.01002,2.64737,
103,5.00000,0.00000,0.00068,0.01002,2.64737,
104,5.00000,0.00000,0.00081,0.01207,3.08470,
104,6.00000,0.00000,0.00081,0.01207,3.08470,
104,6.00000,0.00000,0.00081,0.01207,3.08470,
105,6.00000,0.00000,0.00097,0.01451,3.59045,
105,7.00000,0.00000,0.00097,0.01451,3.59045,
105,7.00000,0.00000,0.00097,0.01451,3.59045,
105,7.00000,0.00000,0.00097,0.01451,3.59045,
