barcode,time,temp,Count
N1057   ,4.0,36.43,2.0
N1057   ,4.5,36.95,2.0
N1057   ,5.0,38.3,1.0
N1057   ,5.5,39.2,3.0
N1057   ,6.0,39.8,1.0
N1057   ,6.5,40.2,2.0
N1057   ,7.0,40.8,2.0
N1057   ,7.5,41.2,2.0
N1057   ,8.0,41.8,2.0
N1057   ,8.5,42.2,2.0
N1057   ,9.0,42.47,2.0
N1057   ,9.5,42.64,3.0
N1057   ,10.0,43.1,2.0
N1057   ,10.5,43.4,2.0
N1057   ,11.0,43.6,2.0
N1057   ,11.5,44.07,2.0
N1057   ,12.0,45.04,2.0
N1057   ,12.5,45.36,2.0
N1057   ,13.0,45.57,2.0
N1057   ,13.5,45.72,1.0
N1057   ,14.0,45.81,3.0
N1057   ,14.5,45.87,2.0
N1057   ,15.0,45.92,1.0
N1057   ,15.5,45.94,3.0
N1057   ,16.0,46.3,1.0
N1057   ,16.5,46.2,2.0
N1057   ,17.0,46.8,1.0
N1057   ,17.5,46.87,2.0
N1057   ,18.0,46.91,2.0
N1057   ,18.5,47.27,2.0
N1057   ,19.0,47.18,2.0
N1057   ,19.5,47.45,2.0
N1057   ,20.0,47.64,2.0
N1057   ,20.5,48.42,2.0
N1057   ,21.0,48.62,2.0
N1057   ,21.5,49.08,2.0
N1057   ,22.0,49.72,3.0
N1057   ,22.5,49.81,2.0
N1057   ,23.0,49.54,2.0
N1057   ,23.5,49.69,1.0
N1057   ,24.0,50.46,3.0
N1057   ,24.5,50.98,2.0
N1057   ,25.0,51.32,1.0
N1057   ,25.5,51.21,3.0
N1057   ,26.0,51.14,1.0
N1057   ,26.5,51.09,4.0
N1057   ,27.0,51.4,2.0
N1057   ,27.5,51.6,2.0
N1057   ,28.0,51.73,1.0
N1057   ,28.5,52.49,1.0
N1057   ,29.0,52.66,2.0
N1057   ,29.5,53.11,2.0
N1057   ,30.0,52.07,2.0
N1057   ,30.5,52.38,3.0
N1057   ,31.0,52.92,2.0
N1057   ,31.5,52.95,2.0
N1057   ,32.0,53.63,2.0
N1057   ,32.5,54.42,1.0
N1057   ,33.0,54.61,2.0
N1057   ,33.5,54.74,2.0
N1057   ,34.0,54.83,2.0
N1057   ,34.5,54.89,2.0
N1057   ,35.0,54.92,3.0
N1057   ,35.5,55.28,2.0
N1057   ,36.0,55.85,2.0
N1057   ,36.5,55.9,2.0
N1057   ,37.0,56.27,2.0
N1057   ,37.5,56.51,1.0
N1057   ,38.0,57.01,2.0
N1057   ,38.5,57.34,2.0
N1057   ,39.0,58.23,2.0
N1057   ,39.5,58.15,2.0
N1057   ,40.0,58.1,2.0
N1057   ,40.5,58.07,2.0
N1057   ,41.0,58.38,2.0
N1057   ,41.5,58.25,2.0
N1057   ,42.0,58.5,2.0
N1057   ,42.5,59.0,1.0
N1057   ,43.0,59.33,3.0
N1057   ,43.5,59.89,1.0
N1057   ,44.0,60.26,2.0
N1057   ,44.5,60.51,2.0
N1057   ,45.0,61.0,1.0
N1057   ,45.5,61.34,2.0
N1057   ,46.0,61.56,2.0
N1057   ,46.5,61.7,2.0
N1057   ,47.0,61.8,2.0
N1057   ,47.5,62.54,2.0
N1057   ,48.0,62.36,2.0
N1057   ,48.5,62.24,2.0
N1057   ,49.0,62.16,2.0
N1057   ,49.5,62.77,1.0
N1057   ,50.0,63.18,2.0
N1057   ,50.5,63.12,3.0
N1057   ,51.0,63.41,2.0
N1057   ,51.5,63.94,1.0
N1057   ,52.0,63.96,4.0
N1057   ,52.5,64.31,2.0
N1057   ,53.0,64.54,2.0
N1057   ,53.5,65.03,2.0
N1057   ,54.0,65.02,1.0
N1057   ,54.5,65.34,2.0
N1057   ,55.0,65.56,2.0
N1057   ,55.5,65.71,2.0
N1057   ,56.0,65.81,2.0
N1057   ,56.5,65.87,1.0
N1057   ,57.0,66.91,4.0
N1057   ,57.5,67.28,2.0
N1057   ,58.0,67.85,2.0
N1057   ,58.5,67.9,2.0
N1057   ,59.0,68.27,2.0
N1057   ,59.5,68.51,3.0
N1057   ,60.0,68.34,3.0
N1057   ,60.5,68.23,2.0
N1057   ,61.0,68.82,2.0
N1057   ,61.5,69.21,3.0
N1057   ,62.0,68.47,3.0
N1057   ,62.5,68.98,2.0
N1057   ,63.0,69.32,3.0
N1057   ,63.5,69.88,3.0
N1057   ,64.0,70.25,2.0
N1057   ,64.5,70.5,2.0
N1057   ,65.0,70.67,2.0
N1057   ,65.5,70.45,3.0
N1057   ,66.0,70.96,3.0
N1057   ,66.5,71.31,2.0
N1057   ,67.0,72.54,3.0
N1057   ,67.5,72.69,2.0
N1057   ,68.0,72.8,3.0
N1057   ,68.5,73.2,3.0
N1057   ,69.0,73.46,3.0
N1057   ,69.5,73.98,3.0
N1057   ,70.0,74.32,3.0
N1057   ,70.5,74.55,3.0
N1057   ,71.0,74.36,4.0
N1057   ,71.5,74.24,5.0
N1057   ,72.0,74.49,3.0
N1057   ,72.5,75.0,4.0
N1057   ,73.0,75.66,3.0
N1057   ,73.5,76.11,3.0
N1057   ,74.0,76.07,3.0
N1057   ,74.5,76.05,3.0
N1057   ,75.0,76.37,4.0
N1057   ,75.5,76.24,3.0
N1057   ,76.0,76.16,3.0
N1057   ,76.5,76.44,4.0
N1057   ,77.0,76.63,5.0
N1057   ,77.5,77.09,4.0
N1057   ,78.0,77.39,4.0
N1057   ,78.5,77.93,5.0
N1057   ,79.0,77.95,4.0
N1057   ,79.5,78.3,4.0
N1057   ,80.0,78.87,4.0
N1057   ,80.5,78.91,5.0
N1057   ,81.0,78.94,4.0
N1057   ,81.5,78.96,5.0
N1057   ,82.0,79.31,5.0
N1057   ,82.5,79.87,3.0
N1057   ,83.0,80.25,5.0
N1057   ,83.5,80.17,4.0
N1057   ,84.0,80.78,5.0
N1057   ,84.5,80.52,5.0
N1057   ,85.0,81.01,6.0
N1057   ,85.5,80.67,5.0
N1057   ,86.0,81.12,6.0
N1057   ,86.5,81.41,6.0
N1057   ,87.0,81.94,5.0
N1057   ,87.5,82.29,5.0
N1057   ,88.0,82.86,5.0
N1057   ,88.5,82.24,6.0
N1057   ,89.0,82.83,7.0
N1057   ,89.5,82.89,7.0
N1057   ,90.0,83.26,7.0
N1057   ,90.5,83.5,6.0
N1057   ,91.0,83.67,7.0
N1057   ,91.5,83.78,7.0
N1057   ,92.0,84.52,8.0
N1057   ,92.5,84.68,8.0
N1057   ,93.0,84.79,8.0
N1057   ,93.5,85.19,7.0
N1057   ,94.0,85.46,8.0
N1057   ,94.5,85.97,8.0
N1057   ,95.0,85.98,8.0
N1057   ,95.5,86.66,9.0
N1057   ,96.0,86.77,9.0
N1057   ,96.5,87.18,8.0
N1057   ,97.0,87.12,10.0
N1057   ,97.5,87.41,9.0
N1057   ,98.0,87.61,10.0
N1057   ,98.5,87.74,10.0
N1057   ,99.0,88.16,10.0
N1057   ,99.5,88.44,11.0
N1057   ,100.0,88.96,11.0
N1057   ,100.5,89.31,11.0
N1057   ,101.0,89.87,10.0
N1057   ,101.5,90.25,12.0
N1057   ,102.0,90.16,13.0
N1057   ,102.5,90.44,11.0
N1057   ,103.0,90.3,12.0
N1057   ,103.5,90.53,13.0
N1057   ,104.0,91.35,14.0
N1057   ,104.5,91.57,13.0
N1057   ,105.0,92.05,13.0
N1057   ,105.5,92.7,15.0
N1057   ,106.0,92.8,15.0
N1057   ,106.5,92.2,14.0
N1057   ,107.0,92.8,14.0
N1057   ,107.5,93.2,15.0
N1057   ,108.0,93.13,17.0
N1057   ,108.5,93.42,16.0
N1057   ,109.0,93.95,17.0
N1057   ,109.5,93.97,18.0
N1057   ,110.0,94.64,17.0
N1057   ,110.5,94.1,17.0
N1057   ,111.0,94.4,17.0
N1057   ,111.5,94.93,19.0
N1057   ,112.0,95.29,18.0
N1057   ,112.5,94.86,19.0
N1057   ,113.0,95.57,18.0
N1057   ,113.5,96.05,20.0
N1057   ,114.0,96.03,19.0
N1057   ,114.5,96.02,20.0
N1057   ,115.0,96.68,21.0
