barcode,time,temp,Count
N1066   ,4,34.71,1
N1066   ,4.5,35.48,1
N1066   ,5,37.65,2
N1066   ,5.5,38.77,4
N1066   ,6,39.18,3
N1066   ,6.5,39.79,1
N1066   ,7,40.19,1
N1066   ,7.5,40.46,1
N1066   ,8,40.64,1
N1066   ,8.5,41.09,1
N1066   ,9,41.06,1
N1066   ,9.5,41.37,2
N1066   ,10,41.58,1
N1066   ,10.5,42.39,1
N1066   ,11,42.59,2
N1066   ,11.5,42.4,1
N1066   ,12,42.6,1
N1066   ,12.5,42.73,2
N1066   ,13,42.82,1
N1066   ,13.5,42.88,1
N1066   ,14,43.25,1
N1066   ,14.5,43.5,1
N1066   ,15,43.67,1
N1066   ,15.5,43.78,1
N1066   ,16,43.85,2
N1066   ,16.5,43.9,3
N1066   ,17,44.27,1
N1066   ,17.5,44.18,3
N1066   ,18,44.45,1
N1066   ,18.5,44.3,1
N1066   ,19,44.2,2
N1066   ,19.5,44.47,1
N1066   ,20,44.64,1
N1066   ,20.5,44.76,1
N1066   ,21,44.51,2
N1066   ,21.5,44.67,2
N1066   ,22,45.12,1
N1066   ,22.5,45.41,1
N1066   ,23,45.27,1
N1066   ,23.5,45.52,2
N1066   ,24,45.34,1
N1066   ,24.5,45.23,2
N1066   ,25,45.49,1
N1066   ,25.5,45.32,2
N1066   ,26,45.22,2
N1066   ,26.5,45.48,2
N1066   ,27,45.65,3
N1066   ,27.5,45.77,1
N1066   ,28,46.18,2
N1066   ,28.5,46.45,1
N1066   ,29,46.3,2
N1066   ,29.5,46.87,2
N1066   ,30,46.91,1
N1066   ,30.5,47.27,2
N1066   ,31,47.52,2
N1066   ,31.5,47.68,2
N1066   ,32,47.45,1
N1066   ,32.5,47.3,1
N1066   ,33,47.53,1
N1066   ,33.5,47.69,2
N1066   ,34,47.46,2
N1066   ,34.5,47.31,1
N1066   ,35,47.54,2
N1066   ,35.5,47.69,3
N1066   ,36,48.13,1
N1066   ,36.5,48.42,1
N1066   ,37,48.61,1
N1066   ,37.5,48.74,2
N1066   ,38,48.49,1
N1066   ,38.5,48.66,1
N1066   ,39,49.11,2
N1066   ,39.5,48.74,2
N1066   ,40,49.16,1
N1066   ,40.5,49.11,2
N1066   ,41,49.4,2
N1066   ,41.5,49.6,1
N1066   ,42,49.4,1
N1066   ,42.5,49.6,1
N1066   ,43,49.73,1
N1066   ,43.5,50.49,2
N1066   ,44,50.66,1
N1066   ,44.5,50.77,2
N1066   ,45,50.52,2
N1066   ,45.5,50.68,1
N1066   ,46,50.78,1
N1066   ,46.5,51.19,2
N1066   ,47,51.46,1
N1066   ,47.5,51.31,1
N1066   ,48,51.2,1
N1066   ,48.5,51.47,2
N1066   ,49,51.98,2
N1066   ,49.5,51.65,1
N1066   ,50,51.77,2
N1066   ,50.5,51.85,1
N1066   ,51,51.9,1
N1066   ,51.5,51.93,1
N1066   ,52,51.95,1
N1066   ,52.5,52.3,1
N1066   ,53,52.54,2
N1066   ,53.5,52.69,2
N1066   ,54,52.79,2
N1066   ,54.5,52.53,1
N1066   ,55,52.69,4
N1066   ,55.5,52.79,1
N1066   ,56,53.19,2
N1066   ,56.5,53.13,1
N1066   ,57,53.09,2
N1066   ,57.5,53.39,2
N1066   ,58,53.59,1
N1066   ,58.5,53.73,1
N1066   ,59,54.15,2
N1066   ,59.5,54.44,1
N1066   ,60,54.29,1
N1066   ,60.5,54.53,2
N1066   ,61,54.35,2
N1066   ,61.5,54.23,1
N1066   ,62,54.49,2
N1066   ,62.5,54.66,1
N1066   ,63,54.77,1
N1066   ,63.5,54.85,2
N1066   ,64,55.23,1
N1066   ,64.5,55.49,2
N1066   ,65,55.33,2
N1066   ,65.5,55.55,1
