barcode,time,temp,Count
N1032   ,4.0,35.82,2.0
N1032   ,4.5,36.21,2.0
N1032   ,5.0,37.81,1.0
N1032   ,5.5,38.54,2.0
N1032   ,6.0,39.36,2.0
N1032   ,6.5,40.24,2.0
N1032   ,7.0,40.83,2.0
N1032   ,7.5,40.88,2.0
N1032   ,8.0,41.26,1.0
N1032   ,8.5,41.17,2.0
N1032   ,9.0,41.45,2.0
N1032   ,9.5,41.63,1.0
N1032   ,10.0,41.75,3.0
N1032   ,10.5,42.17,1.0
N1032   ,11.0,42.45,2.0
N1032   ,11.5,42.96,2.0
N1032   ,12.0,42.98,2.0
N1032   ,12.5,43.32,2.0
N1032   ,13.0,43.54,1.0
N1032   ,13.5,44.03,2.0
N1032   ,14.0,44.02,2.0
N1032   ,14.5,44.01,3.0
N1032   ,15.0,44.01,1.0
N1032   ,15.5,44.01,2.0
N1032   ,16.0,44.0,2.0
N1032   ,16.5,44.0,2.0
N1032   ,17.0,44.67,2.0
N1032   ,17.5,45.11,2.0
N1032   ,18.0,45.07,2.0
N1032   ,18.5,45.72,2.0
N1032   ,19.0,46.14,2.0
N1032   ,19.5,46.43,2.0
N1032   ,20.0,46.62,2.0
N1032   ,20.5,47.08,2.0
N1032   ,21.0,47.39,2.0
N1032   ,21.5,47.59,3.0
N1032   ,22.0,48.06,2.0
N1032   ,22.5,48.04,2.0
N1032   ,23.0,48.03,3.0
N1032   ,23.5,47.68,2.0
N1032   ,24.0,47.79,1.0
N1032   ,24.5,47.53,2.0
N1032   ,25.0,47.68,2.0
N1032   ,25.5,48.12,1.0
N1032   ,26.0,48.42,2.0
N1032   ,26.5,48.61,2.0
N1032   ,27.0,49.07,1.0
N1032   ,27.5,48.38,2.0
N1032   ,28.0,48.59,1.0
N1032   ,28.5,48.73,2.0
N1032   ,29.0,49.82,1.0
N1032   ,29.5,50.21,2.0
N1032   ,30.0,50.47,2.0
N1032   ,30.5,51.32,3.0
N1032   ,31.0,51.21,1.0
N1032   ,31.5,51.14,1.0
N1032   ,32.0,51.43,2.0
N1032   ,32.5,51.28,1.0
N1032   ,33.0,51.19,2.0
N1032   ,33.5,51.13,2.0
N1032   ,34.0,51.75,1.0
N1032   ,34.5,51.83,1.0
N1032   ,35.0,51.89,2.0
N1032   ,35.5,52.26,2.0
N1032   ,36.0,52.51,1.0
N1032   ,36.5,52.67,2.0
N1032   ,37.0,52.78,3.0
N1032   ,37.5,52.85,2.0
N1032   ,38.0,52.9,2.0
N1032   ,38.5,53.93,3.0
N1032   ,39.0,54.62,1.0
N1032   ,39.5,54.42,2.0
N1032   ,40.0,54.61,2.0
N1032   ,40.5,54.41,2.0
N1032   ,41.0,54.94,2.0
N1032   ,41.5,55.63,2.0
N1032   ,42.0,55.75,3.0
N1032   ,42.5,55.83,2.0
N1032   ,43.0,55.56,1.0
N1032   ,43.5,55.7,2.0
N1032   ,44.0,56.14,2.0
N1032   ,44.5,56.09,2.0
N1032   ,45.0,56.06,1.0
N1032   ,45.5,56.71,2.0
