barcode,time,temp,Count
N1086   ,4.0,34.27,1.0
N1086   ,4.5,34.85,1.0
N1086   ,5.0,36.9,1.0
N1086   ,5.5,38.26,1.0
N1086   ,6.0,39.18,1.0
N1086   ,6.5,39.78,2.0
N1086   ,7.0,40.52,1.0
N1086   ,7.5,41.02,2.0
N1086   ,8.0,41.68,1.0
N1086   ,8.5,42.12,1.0
N1086   ,9.0,42.41,1.0
N1086   ,9.5,42.61,1.0
N1086   ,10.0,43.07,1.0
N1086   ,10.5,43.05,3.0
N1086   ,11.0,43.37,1.0
N1086   ,11.5,43.58,2.0
N1086   ,12.0,44.05,2.0
N1086   ,12.5,44.03,1.0
N1086   ,13.0,44.36,2.0
N1086   ,13.5,44.9,2.0
N1086   ,14.0,44.94,1.0
N1086   ,14.5,44.96,1.0
N1086   ,15.0,44.97,2.0
N1086   ,15.5,44.98,1.0
N1086   ,16.0,45.32,2.0
N1086   ,16.5,45.55,1.0
N1086   ,17.0,46.03,1.0
N1086   ,17.5,46.35,1.0
N1086   ,18.0,46.57,2.0
N1086   ,18.5,46.71,1.0
N1086   ,19.0,46.48,2.0
N1086   ,19.5,46.98,1.0
N1086   ,20.0,47.32,2.0
N1086   ,20.5,47.88,1.0
N1086   ,21.0,48.25,2.0
N1086   ,21.5,48.5,1.0
N1086   ,22.0,48.67,2.0
N1086   ,22.5,49.11,1.0
N1086   ,23.0,49.74,2.0
N1086   ,23.5,50.16,1.0
N1086   ,24.0,50.11,2.0
N1086   ,24.5,50.4,2.0
N1086   ,25.0,50.27,1.0
N1086   ,25.5,50.18,2.0
N1086   ,26.0,50.12,2.0
N1086   ,26.5,50.75,1.0
N1086   ,27.0,50.83,2.0
N1086   ,27.5,51.22,1.0
N1086   ,28.0,51.48,1.0
N1086   ,28.5,51.65,2.0
N1086   ,29.0,51.44,1.0
N1086   ,29.5,51.62,2.0
N1086   ,30.0,51.75,1.0
N1086   ,30.5,52.17,2.0
N1086   ,31.0,52.78,1.0
N1086   ,31.5,53.18,2.0
N1086   ,32.0,53.46,2.0
N1086   ,32.5,53.64,1.0
N1086   ,33.0,54.09,2.0
N1086   ,33.5,54.06,2.0
N1086   ,34.0,54.71,1.0
N1086   ,34.5,55.14,2.0
N1086   ,35.0,55.43,2.0
N1086   ,35.5,54.95,2.0
N1086   ,36.0,55.3,1.0
N1086   ,36.5,55.87,2.0
N1086   ,37.0,56.24,1.0
N1086   ,37.5,56.5,2.0
N1086   ,38.0,56.66,1.0
N1086   ,38.5,57.11,2.0
N1086   ,39.0,57.07,3.0
N1086   ,39.5,57.38,1.0
N1086   ,40.0,57.59,1.0
N1086   ,40.5,57.73,3.0
N1086   ,41.0,57.82,1.0
N1086   ,41.5,58.21,1.0
N1086   ,42.0,58.47,2.0
N1086   ,42.5,58.65,1.0
N1086   ,43.0,58.77,1.0
N1086   ,43.5,59.18,2.0
N1086   ,44.0,59.79,3.0
N1086   ,44.5,60.19,1.0
N1086   ,45.0,60.46,2.0
N1086   ,45.5,60.97,1.0
N1086   ,46.0,61.32,1.0
N1086   ,46.5,61.54,2.0
N1086   ,47.0,61.36,1.0
N1086   ,47.5,61.57,1.0
N1086   ,48.0,61.72,3.0
N1086   ,48.5,62.14,1.0
N1086   ,49.0,62.43,2.0
N1086   ,49.5,62.95,2.0
N1086   ,50.0,63.3,1.0
N1086   ,50.5,63.53,1.0
N1086   ,51.0,63.69,3.0
N1086   ,51.5,63.79,1.0
N1086   ,52.0,64.2,2.0
N1086   ,52.5,64.46,2.0
N1086   ,53.0,64.64,1.0
N1086   ,53.5,64.76,2.0
N1086   ,54.0,65.17,2.0
N1086   ,54.5,65.45,2.0
N1086   ,55.0,65.63,2.0
