barcode,time,temp,Count
N1036   ,4.0,37.08,2.0
N1036   ,4.5,37.39,2.0
N1036   ,5.0,38.26,1.0
N1036   ,5.5,39.17,2.0
N1036   ,6.0,39.78,3.0
N1036   ,6.5,40.19,2.0
N1036   ,7.0,40.46,2.0
N1036   ,7.5,40.64,3.0
N1036   ,8.0,40.76,2.0
N1036   ,8.5,41.17,2.0
N1036   ,9.0,41.45,2.0
N1036   ,9.5,41.97,2.0
N1036   ,10.0,41.98,2.0
N1036   ,10.5,42.65,2.0
N1036   ,11.0,42.77,2.0
N1036   ,11.5,42.51,2.0
N1036   ,12.0,42.34,3.0
N1036   ,12.5,42.89,2.0
N1036   ,13.0,43.26,2.0
N1036   ,13.5,43.18,2.0
N1036   ,14.0,43.12,4.0
N1036   ,14.5,43.41,2.0
N1036   ,15.0,43.61,2.0
N1036   ,15.5,44.4,2.0
N1036   ,16.0,44.6,2.0
N1036   ,16.5,44.74,2.0
N1036   ,17.0,44.82,2.0
N1036   ,17.5,44.88,3.0
N1036   ,18.0,44.59,2.0
N1036   ,18.5,44.73,2.0
N1036   ,19.0,44.82,2.0
N1036   ,19.5,44.88,3.0
N1036   ,20.0,45.25,2.0
N1036   ,20.5,45.5,2.0
N1036   ,21.0,45.67,2.0
N1036   ,21.5,45.45,2.0
N1036   ,22.0,45.63,1.0
N1036   ,22.5,45.75,3.0
N1036   ,23.0,46.5,2.0
N1036   ,23.5,46.67,4.0
N1036   ,24.0,46.78,2.0
N1036   ,24.5,46.85,2.0
N1036   ,25.0,46.9,2.0
N1036   ,25.5,46.93,1.0
N1036   ,26.0,47.62,3.0
N1036   ,26.5,47.42,2.0
N1036   ,27.0,47.61,2.0
N1036   ,27.5,47.41,2.0
N1036   ,28.0,47.27,3.0
N1036   ,28.5,47.18,2.0
N1036   ,29.0,47.45,2.0
N1036   ,29.5,47.97,2.0
N1036   ,30.0,48.31,5.0
N1036   ,30.5,48.54,1.0
N1036   ,31.0,48.69,3.0
N1036   ,31.5,48.46,2.0
N1036   ,32.0,48.64,3.0
N1036   ,32.5,48.76,2.0
N1036   ,33.0,48.84,2.0
N1036   ,33.5,48.89,2.0
N1036   ,34.0,49.26,2.0
N1036   ,34.5,49.84,2.0
N1036   ,35.0,50.23,2.0
N1036   ,35.5,50.49,2.0
N1036   ,36.0,50.66,2.0
N1036   ,36.5,50.77,1.0
N1036   ,37.0,51.18,2.0
N1036   ,37.5,51.45,3.0
N1036   ,38.0,51.64,2.0
N1036   ,38.5,51.76,2.0
N1036   ,39.0,51.84,3.0
N1036   ,39.5,51.89,3.0
N1036   ,40.0,51.59,2.0
N1036   ,40.5,51.4,2.0
N1036   ,41.0,51.6,2.0
N1036   ,41.5,52.07,2.0
N1036   ,42.0,52.04,3.0
N1036   ,42.5,52.03,1.0
N1036   ,43.0,52.35,3.0
N1036   ,43.5,52.9,3.0
N1036   ,44.0,52.93,2.0
N1036   ,44.5,52.96,3.0
N1036   ,45.0,53.3,2.0
N1036   ,45.5,53.54,2.0
N1036   ,46.0,53.69,2.0
N1036   ,46.5,53.79,2.0
N1036   ,47.0,54.2,2.0
N1036   ,47.5,54.46,2.0
N1036   ,48.0,53.98,2.0
N1036   ,48.5,54.32,3.0
N1036   ,49.0,54.54,2.0
N1036   ,49.5,54.7,3.0
N1036   ,50.0,54.13,1.0
N1036   ,50.5,54.75,3.0
N1036   ,51.0,54.84,2.0
N1036   ,51.5,54.89,3.0
