barcode,time,temp,Count
N1122   ,4,37.92,1
N1122   ,4.5,37.95,1
N1122   ,5,38.96,2
N1122   ,5.5,39.98,2
N1122   ,6,40.65,2
N1122   ,6.5,41.1,3
N1122   ,7,41.73,2
N1122   ,7.5,41.82,3
N1122   ,8,41.88,2
N1122   ,8.5,41.92,2
N1122   ,9,41.95,2
N1122   ,9.5,42.63,2
N1122   ,10,42.42,2
N1122   ,10.5,42.28,2
N1122   ,11,42.52,3
N1122   ,11.5,42.35,1
N1122   ,12,41.9,4
N1122   ,12.5,42.27,2
N1122   ,13,42.51,2
N1122   ,13.5,42.67,1
N1122   ,14,43.12,3
N1122   ,14.5,43.41,2
N1122   ,15,43.61,1
N1122   ,15.5,43.74,4
N1122   ,16,43.83,1
N1122   ,16.5,43.88,2
N1122   ,17,43.92,2
N1122   ,17.5,43.95,2
N1122   ,18,43.63,3
N1122   ,18.5,43.42,3
N1122   ,19,43.95,3
N1122   ,19.5,43.97,2
N1122   ,20,44.31,2
N1122   ,20.5,44.54,1
N1122   ,21,44.69,2
N1122   ,21.5,44.8,3
N1122   ,22,45.2,3
N1122   ,22.5,45.13,2
N1122   ,23,45.42,3
N1122   ,23.5,45.28,1
N1122   ,24,45.52,2
N1122   ,24.5,45.35,2
N1122   ,25,45.56,2
N1122   ,25.5,45.71,2
N1122   ,26,46.14,2
N1122   ,26.5,46.09,3
N1122   ,27,46.06,2
N1122   ,27.5,46.04,2
N1122   ,28,46.36,2
N1122   ,28.5,46.57,2
N1122   ,29,47.05,2
N1122   ,29.5,47.03,2
N1122   ,30,47.36,3
N1122   ,30.5,47.24,1
N1122   ,31,47.16,2
N1122   ,31.5,47.44,2
N1122   ,32,47.63,2
N1122   ,32.5,47.75,3
N1122   ,33,47.5,2
N1122   ,33.5,47.67,2
N1122   ,34,47.78,1
N1122   ,34.5,48.19,2
N1122   ,35,48.12,4
N1122   ,35.5,48.08,2
N1122   ,36,48.39,2
N1122   ,36.5,48.59,2
N1122   ,37,48.73,2
N1122   ,37.5,48.82,2
N1122   ,38,48.55,2
N1122   ,38.5,48.7,2
N1122   ,39,48.8,2
N1122   ,39.5,48.87,3
N1122   ,40,48.91,2
N1122   ,40.5,49.27,2
N1122   ,41,49.85,3
N1122   ,41.5,49.9,2
N1122   ,42,49.6,2
N1122   ,42.5,49.73,2
N1122   ,43,49.82,2
N1122   ,43.5,50.55,2
N1122   ,44,50.7,2
N1122   ,44.5,50.8,2
N1122   ,45,50.2,3
N1122   ,45.5,50.8,2
N1122   ,46,50.87,2
N1122   ,46.5,50.91,2
N1122   ,47,50.61,2
N1122   ,47.5,51.07,2
N1122   ,48,51.05,2
N1122   ,48.5,51.03,3
N1122   ,49,51.69,1
N1122   ,49.5,51.79,2
N1122   ,50,51.86,3
N1122   ,50.5,52.24,2
N1122   ,51,52.16,1
N1122   ,51.5,52.44,2
N1122   ,52,52.63,2
N1122   ,52.5,53.08,2
N1122   ,53,53.06,4
N1122   ,53.5,53.37,2
N1122   ,54,53.25,1
N1122   ,54.5,52.83,2
N1122   ,55,53.55,3
N1122   ,55.5,53.37,3
N1122   ,56,53.25,2
N1122   ,56.5,53.5,2
N1122   ,57,54,2
N1122   ,57.5,54.33,1
N1122   ,58,54.22,4
N1122   ,58.5,54.15,2
N1122   ,59,54.43,2
N1122   ,59.5,54.62,2
N1122   ,60,54.41,2
N1122   ,60.5,54.61,1
N1122   ,61,54.74,2
N1122   ,61.5,55.16,3
N1122   ,62,55.11,2
N1122   ,62.5,55.4,2
N1122   ,63,55.94,3
N1122   ,63.5,56.29,2
N1122   ,64,56.53,2
N1122   ,64.5,56.35,1
N1122   ,65,56.23,2
N1122   ,65.5,56.16,4
N1122   ,66,55.77,1
N1122   ,66.5,55.51,2
N1122   ,67,56.01,3
N1122   ,67.5,56.01,6
N1122   ,68,56.34,2
N1122   ,68.5,56.56,2
N1122   ,69,57.04,2
N1122   ,69.5,57.03,2
N1122   ,70,57.02,1
N1122   ,70.5,57.01,2
N1122   ,71,57.34,3
N1122   ,71.5,57.89,2
N1122   ,72,57.93,4
N1122   ,72.5,57.95,2
N1122   ,73,57.97,3
N1122   ,73.5,57.98,2
N1122   ,74,57.99,2
N1122   ,74.5,57.99,1
N1122   ,75,58.33,2
N1122   ,75.5,58.22,2
N1122   ,76,58.48,4
N1122   ,76.5,58.65,2
N1122   ,77,58.77,2
N1122   ,77.5,58.51,1
N1122   ,78,59.01,2
N1122   ,78.5,59.67,2
N1122   ,79,60.11,3
N1122   ,79.5,59.74,2
N1122   ,80,59.5,2
N1122   ,80.5,59.33,3
N1122   ,81,59.22,2
N1122   ,81.5,59.48,2
N1122   ,82,59.65,2
N1122   ,82.5,60.1,2
N1122   ,83,60.4,2
N1122   ,83.5,60.6,2
N1122   ,84,60.73,3
N1122   ,84.5,60.82,2
N1122   ,85,61.22,3
N1122   ,85.5,61.14,2
N1122   ,86,61.43,1
N1122   ,86.5,61.95,3
N1122   ,87,61.97,3
N1122   ,87.5,61.98,1
N1122   ,88,61.99,2
N1122   ,88.5,61.99,3
N1122   ,89,61.66,2
N1122   ,89.5,61.77,3
N1122   ,90,62.18,2
N1122   ,90.5,62.12,3
N1122   ,91,62.08,2
N1122   ,91.5,62.39,2
N1122   ,92,61.59,1
N1122   ,92.5,62.06,3
N1122   ,93,62.71,3
N1122   ,93.5,63.14,2
N1122   ,94,63.43,2
N1122   ,94.5,63.28,2
N1122   ,95,63.52,2
N1122   ,95.5,63.68,2
N1122   ,96,63.79,3
N1122   ,96.5,63.86,1
N1122   ,97,63.91,4
N1122   ,97.5,64.27,3
N1122   ,98,64.18,2
N1122   ,98.5,64.79,2
N1122   ,99,64.86,3
N1122   ,99.5,65.24,3
N1122   ,100,65.49,4
N1122   ,100.5,65.33,2
N1122   ,101,65.22,3
N1122   ,101.5,65.48,2
N1122   ,102,65.65,4
N1122   ,102.5,65.77,3
N1122   ,103,65.85,3
N1122   ,103.5,65.56,3
N1122   ,104,65.38,3
N1122   ,104.5,65.58,3
N1122   ,105,66.06,2
N1122   ,105.5,66.04,3
N1122   ,106,66.02,3
N1122   ,106.5,66.35,3
N1122   ,107,66.23,2
N1122   ,107.5,66.16,2
N1122   ,108,66.44,3
N1122   ,108.5,65.62,3
N1122   ,109,65.75,4
N1122   ,109.5,66.5,3
N1122   ,110,67,3
N1122   ,110.5,66,3
N1122   ,111,67,3
N1122   ,111.5,67.67,3
N1122   ,112,67.78,3
N1122   ,112.5,67.85,3
N1122   ,113,68.23,3
N1122   ,113.5,68.49,3
N1122   ,114,68.66,2
N1122   ,114.5,68.77,3
N1122   ,115,68.18,3
N1122   ,115.5,68.45,3
N1122   ,116,68.64,4
N1122   ,116.5,68.42,3
N1122   ,117,68.95,3
N1122   ,117.5,69.3,3
N1122   ,118,69.53,3
N1122   ,118.5,69.69,3
N1122   ,119,69.79,4
N1122   ,119.5,69.53,5
N1122   ,120,69.35,4
N1122   ,120.5,69.57,3
N1122   ,121,70.05,3
N1122   ,121.5,70.36,4
N1122   ,122,70.58,3
N1122   ,122.5,70.38,4
N1122   ,123,70.59,4
N1122   ,123.5,70.39,3
N1122   ,124,70.26,5
N1122   ,124.5,70.84,3
N1122   ,125,71.23,4
N1122   ,125.5,71.15,3
N1122   ,126,71.1,4
N1122   ,126.5,71.07,4
N1122   ,127,71.04,4
N1122   ,127.5,71.36,3
N1122   ,128,71.24,4
N1122   ,128.5,71.83,5
N1122   ,129,71.89,4
N1122   ,129.5,72.26,3
N1122   ,130,72.17,5
N1122   ,130.5,71.78,4
N1122   ,131,72.19,4
N1122   ,131.5,72.46,4
N1122   ,132,73.31,4
N1122   ,132.5,73.2,4
N1122   ,133,72.8,3
N1122   ,133.5,72.87,4
N1122   ,134,73.25,5
N1122   ,134.5,73.16,6
N1122   ,135,73.44,4
N1122   ,135.5,73.29,4
N1122   ,136,73.53,5
N1122   ,136.5,73.69,5
N1122   ,137,73.79,5
N1122   ,137.5,74.19,5
N1122   ,138,74.46,5
N1122   ,138.5,74.64,4
N1122   ,139,74.76,5
N1122   ,139.5,74.51,7
N1122   ,140,74.67,5
N1122   ,140.5,75.11,5
N1122   ,141,75.08,5
N1122   ,141.5,75.38,5
N1122   ,142,75.59,5
N1122   ,142.5,75.73,5
N1122   ,143,75.82,5
N1122   ,143.5,75.88,7
N1122   ,144,75.92,5
N1122   ,144.5,75.95,5
N1122   ,145,76.3,6
N1122   ,145.5,76.2,6
N1122   ,146,77.13,6
N1122   ,146.5,76.75,5
