barcode,time,temp,Count
N1043   ,4.0,38.88,2.0
N1043   ,4.5,38.59,2.0
N1043   ,5.0,39.39,2.0
N1043   ,5.5,40.26,2.0
N1043   ,6.0,40.84,1.0
N1043   ,6.5,41.23,3.0
N1043   ,7.0,41.48,2.0
N1043   ,7.5,41.66,2.0
N1043   ,8.0,42.1,1.0
N1043   ,8.5,42.4,3.0
N1043   ,9.0,42.27,2.0
N1043   ,9.5,42.18,2.0
N1043   ,10.0,42.45,3.0
N1043   ,10.5,42.97,1.0
N1043   ,11.0,42.98,2.0
N1043   ,11.5,43.99,3.0
N1043   ,12.0,44.32,2.0
N1043   ,12.5,44.22,2.0
N1043   ,13.0,44.14,1.0
N1043   ,13.5,44.43,2.0
N1043   ,14.0,44.62,2.0
N1043   ,14.5,44.41,3.0
N1043   ,15.0,44.28,2.0
N1043   ,15.5,44.52,2.0
N1043   ,16.0,44.68,2.0
N1043   ,16.5,44.79,4.0
N1043   ,17.0,44.86,2.0
N1043   ,17.5,45.24,2.0
N1043   ,18.0,45.49,2.0
N1043   ,18.5,45.66,2.0
N1043   ,19.0,46.11,2.0
N1043   ,19.5,46.07,2.0
N1043   ,20.0,46.05,2.0
N1043   ,20.5,46.03,2.0
N1043   ,21.0,46.02,2.0
N1043   ,21.5,46.35,3.0
N1043   ,22.0,45.9,2.0
N1043   ,22.5,46.6,2.0
N1043   ,23.0,47.07,2.0
N1043   ,23.5,47.04,2.0
N1043   ,24.0,47.7,2.0
N1043   ,24.5,48.13,3.0
N1043   ,25.0,48.42,3.0
N1043   ,25.5,48.28,2.0
N1043   ,26.0,48.85,2.0
N1043   ,26.5,48.9,2.0
N1043   ,27.0,48.93,2.0
N1043   ,27.5,48.62,2.0
N1043   ,28.0,48.42,2.0
N1043   ,28.5,48.61,2.0
N1043   ,29.0,48.74,2.0
N1043   ,29.5,48.49,1.0
N1043   ,30.0,48.66,4.0
N1043   ,30.5,48.77,2.0
N1043   ,31.0,49.18,1.0
N1043   ,31.5,49.46,2.0
N1043   ,32.0,49.64,2.0
N1043   ,32.5,49.76,2.0
N1043   ,33.0,49.84,2.0
N1043   ,33.5,50.23,1.0
N1043   ,34.0,50.15,3.0
N1043   ,34.5,50.43,1.0
N1043   ,35.0,50.62,3.0
N1043   ,35.5,50.75,2.0
N1043   ,36.0,51.17,2.0
N1043   ,36.5,51.11,2.0
N1043   ,37.0,51.41,2.0
N1043   ,37.5,51.6,2.0
N1043   ,38.0,51.74,2.0
N1043   ,38.5,51.82,2.0
N1043   ,39.0,52.22,2.0
N1043   ,39.5,52.14,2.0
N1043   ,40.0,52.1,4.0
N1043   ,40.5,52.4,2.0
N1043   ,41.0,52.26,3.0
N1043   ,41.5,51.84,2.0
N1043   ,42.0,52.9,2.0
N1043   ,42.5,52.93,2.0
N1043   ,43.0,53.29,2.0
N1043   ,43.5,53.52,2.0
N1043   ,44.0,53.68,3.0
N1043   ,44.5,53.79,2.0
N1043   ,45.0,53.86,2.0
N1043   ,45.5,54.24,2.0
N1043   ,46.0,53.83,2.0
N1043   ,46.5,54.22,2.0
N1043   ,47.0,54.48,3.0
N1043   ,47.5,54.32,2.0
