barcode,time,temp,Count
N1083   ,4.0,37.48,1.0
N1083   ,4.5,37.65,1.0
N1083   ,5.0,38.1,3.0
N1083   ,5.5,39.07,2.0
N1083   ,6.0,39.71,1.0
N1083   ,6.5,40.47,3.0
N1083   ,7.0,40.65,2.0
N1083   ,7.5,41.43,2.0
N1083   ,8.0,41.96,2.0
N1083   ,8.5,42.3,2.0
N1083   ,9.0,42.54,2.0
N1083   ,9.5,43.02,2.0
N1083   ,10.0,43.35,3.0
N1083   ,10.5,43.57,1.0
N1083   ,11.0,43.71,2.0
N1083   ,11.5,43.81,1.0
N1083   ,12.0,44.2,2.0
N1083   ,12.5,44.14,2.0
N1083   ,13.0,44.42,2.0
N1083   ,13.5,44.62,3.0
N1083   ,14.0,44.74,2.0
N1083   ,14.5,44.5,1.0
N1083   ,15.0,45.0,2.0
N1083   ,15.5,45.66,2.0
N1083   ,16.0,45.78,2.0
N1083   ,16.5,46.18,2.0
N1083   ,17.0,46.46,1.0
N1083   ,17.5,46.97,2.0
N1083   ,18.0,46.98,2.0
N1083   ,18.5,47.32,1.0
N1083   ,19.0,47.21,2.0
N1083   ,19.5,47.48,2.0
N1083   ,20.0,47.98,2.0
N1083   ,20.5,48.32,2.0
N1083   ,21.0,48.55,2.0
N1083   ,21.5,48.7,2.0
N1083   ,22.0,49.13,2.0
N1083   ,22.5,49.42,1.0
N1083   ,23.0,49.61,2.0
N1083   ,23.5,49.41,2.0
N1083   ,24.0,49.27,3.0
N1083   ,24.5,49.52,1.0
N1083   ,25.0,50.34,2.0
N1083   ,25.5,50.9,1.0
N1083   ,26.0,50.93,2.0
N1083   ,26.5,51.29,2.0
N1083   ,27.0,51.86,2.0
N1083   ,27.5,51.91,2.0
N1083   ,28.0,52.27,3.0
N1083   ,28.5,52.51,2.0
N1083   ,29.0,52.68,1.0
N1083   ,29.5,52.45,2.0
N1083   ,30.0,52.97,2.0
N1083   ,30.5,52.98,1.0
N1083   ,31.0,52.99,2.0
N1083   ,31.5,53.32,2.0
N1083   ,32.0,53.88,2.0
N1083   ,32.5,54.25,2.0
N1083   ,33.0,54.5,2.0
N1083   ,33.5,54.67,2.0
N1083   ,34.0,55.11,2.0
N1083   ,34.5,55.74,3.0
N1083   ,35.0,55.83,2.0
N1083   ,35.5,55.89,2.0
N1083   ,36.0,56.59,2.0
N1083   ,36.5,57.06,3.0
N1083   ,37.0,57.04,2.0
N1083   ,37.5,57.03,2.0
