barcode,time,temp,Count
N1060   ,4.0,37.45,2.0
N1060   ,4.5,37.97,2.0
N1060   ,5.0,38.65,2.0
N1060   ,5.5,39.1,2.0
N1060   ,6.0,39.73,2.0
N1060   ,6.5,40.15,2.0
N1060   ,7.0,40.44,2.0
N1060   ,7.5,40.96,1.0
N1060   ,8.0,40.97,2.0
N1060   ,8.5,40.98,3.0
N1060   ,9.0,41.32,2.0
N1060   ,9.5,41.55,1.0
N1060   ,10.0,42.36,2.0
N1060   ,10.5,42.58,2.0
N1060   ,11.0,42.72,2.0
N1060   ,11.5,43.15,2.0
N1060   ,12.0,43.1,3.0
N1060   ,12.5,43.4,2.0
N1060   ,13.0,43.6,2.0
N1060   ,13.5,43.73,2.0
N1060   ,14.0,43.82,2.0
N1060   ,14.5,43.88,2.0
N1060   ,15.0,44.25,4.0
N1060   ,15.5,44.17,1.0
N1060   ,16.0,44.78,2.0
N1060   ,16.5,44.85,1.0
N1060   ,17.0,44.9,2.0
N1060   ,17.5,44.93,2.0
N1060   ,18.0,45.29,1.0
N1060   ,18.5,45.86,2.0
N1060   ,19.0,45.91,2.0
N1060   ,19.5,46.27,1.0
N1060   ,20.0,46.51,2.0
N1060   ,20.5,46.34,1.0
N1060   ,21.0,46.56,2.0
N1060   ,21.5,46.71,2.0
N1060   ,22.0,46.81,2.0
N1060   ,22.5,47.2,3.0
N1060   ,23.0,47.8,1.0
N1060   ,23.5,47.87,2.0
N1060   ,24.0,47.91,1.0
N1060   ,24.5,48.27,2.0
N1060   ,25.0,48.18,2.0
N1060   ,25.5,48.46,2.0
N1060   ,26.0,48.64,3.0
N1060   ,26.5,48.76,2.0
N1060   ,27.0,49.17,2.0
N1060   ,27.5,49.78,2.0
N1060   ,28.0,50.19,2.0
N1060   ,28.5,50.46,2.0
N1060   ,29.0,50.97,2.0
N1060   ,29.5,50.65,5.0
N1060   ,30.0,50.77,2.0
N1060   ,30.5,50.84,2.0
N1060   ,31.0,51.23,2.0
N1060   ,31.5,51.15,1.0
N1060   ,32.0,51.44,2.0
N1060   ,32.5,51.62,2.0
N1060   ,33.0,51.42,2.0
N1060   ,33.5,51.28,2.0
N1060   ,34.0,50.85,1.0
N1060   ,34.5,51.23,3.0
N1060   ,35.0,51.82,1.0
N1060   ,35.5,52.22,2.0
N1060   ,36.0,52.48,2.0
N1060   ,36.5,52.98,1.0
N1060   ,37.0,53.32,2.0
N1060   ,37.5,53.88,2.0
N1060   ,38.0,53.59,2.0
N1060   ,38.5,53.73,1.0
N1060   ,39.0,54.48,2.0
N1060   ,39.5,54.99,2.0
N1060   ,40.0,55.33,2.0
N1060   ,40.5,55.55,2.0
N1060   ,41.0,55.37,2.0
N1060   ,41.5,55.24,2.0
N1060   ,42.0,55.5,2.0
N1060   ,42.5,55.66,2.0
N1060   ,43.0,55.78,2.0
N1060   ,43.5,56.18,2.0
N1060   ,44.0,56.12,2.0
N1060   ,44.5,56.08,1.0
N1060   ,45.0,56.72,2.0
N1060   ,45.5,57.15,1.0
N1060   ,46.0,57.43,3.0
N1060   ,46.5,57.29,3.0
N1060   ,47.0,57.53,1.0
N1060   ,47.5,57.68,2.0
N1060   ,48.0,58.12,2.0
N1060   ,48.5,58.08,2.0
N1060   ,49.0,58.39,2.0
N1060   ,49.5,58.26,2.0
N1060   ,50.0,58.17,2.0
N1060   ,50.5,58.78,3.0
N1060   ,51.0,59.19,1.0
N1060   ,51.5,59.46,2.0
N1060   ,52.0,59.31,2.0
N1060   ,52.5,60.2,2.0
N1060   ,53.0,60.47,2.0
N1060   ,53.5,60.31,3.0
N1060   ,54.0,60.54,1.0
N1060   ,54.5,61.03,3.0
N1060   ,55.0,61.35,2.0
N1060   ,55.5,61.57,2.0
N1060   ,56.0,61.71,2.0
N1060   ,56.5,61.81,2.0
N1060   ,57.0,61.54,2.0
N1060   ,57.5,62.03,1.0
N1060   ,58.0,62.35,3.0
N1060   ,58.5,62.57,2.0
N1060   ,59.0,62.38,1.0
N1060   ,59.5,62.25,2.0
N1060   ,60.0,62.83,2.0
N1060   ,60.5,63.56,4.0
N1060   ,61.0,63.37,2.0
N1060   ,61.5,63.58,2.0
N1060   ,62.0,63.39,2.0
N1060   ,62.5,63.92,2.0
N1060   ,63.0,64.28,2.0
N1060   ,63.5,64.52,2.0
N1060   ,64.0,64.68,2.0
N1060   ,64.5,64.45,2.0
N1060   ,65.0,64.64,2.0
N1060   ,65.5,64.42,2.0
N1060   ,66.0,64.95,2.0
N1060   ,66.5,65.3,3.0
N1060   ,67.0,65.53,2.0
N1060   ,67.5,66.02,3.0
N1060   ,68.0,66.35,2.0
N1060   ,68.5,66.23,1.0
N1060   ,69.0,66.49,3.0
N1060   ,69.5,66.99,2.0
N1060   ,70.0,67.33,3.0
N1060   ,70.5,67.55,2.0
N1060   ,71.0,66.7,2.0
N1060   ,71.5,67.13,2.0
N1060   ,72.0,67.42,2.0
N1060   ,72.5,67.62,3.0
N1060   ,73.0,68.08,3.0
N1060   ,73.5,68.05,2.0
N1060   ,74.0,68.7,2.0
N1060   ,74.5,68.47,2.0
N1060   ,75.0,68.98,2.0
