barcode,temp,Count
N1064   ,36.0,1.8316311896062458
N1064   ,36.33,1.8272745751406256
N1064   ,35.89,1.8158688103937533
N1064   ,35.93,1.8017705098312478
N1064   ,35.95,1.7903647450843752
N1064   ,35.97,1.786008130618755
N1064   ,35.64,1.7903647450843752
N1064   ,36.1,1.8017705098312478
N1064   ,36.73,1.815868810393753
N1064   ,38.15,1.8272745751406259
N1064   ,39.1,1.8316311896062458
N1064   ,39.74,1.8272745751406256
N1064   ,41.16,1.8170491502812518
N1064   ,41.77,1.8079508497187466
N1064   ,44.51,1.8069098300562498
N1064   ,44.01,1.8168237254218784
N1064   ,43.67,1.835590169943749
N1064   ,43.78,1.857725424859373
N1064   ,43.85,1.87690983005625
N1064   ,44.24,1.8883155948031223
N1064   ,44.49,1.8898606797749973
N1064   ,44.66,1.8821352549156236
N1064   ,44.44,1.867725424859373
N1064   ,44.96,1.8503647450843752
N1064   ,45.64,1.8349138953656277
N1064   ,45.76,1.8272745751406259
N1064   ,46.51,1.8324999999999996
N1064   ,47.0,1.8520491502812522
N1064   ,47.34,1.8826393202250014
N1064   ,45.89,1.9177254248593727
N1064   ,46.93,1.950225424859373
N1064   ,47.28,1.9746352549156232
N1064   ,47.52,1.9875861046343708
N1064   ,48.35,1.9879508497187466
N1064   ,48.57,1.97690983005625
N1064   ,49.04,1.9569959346906216
N1064   ,49.36,1.9310410196624959
N1064   ,50.24,1.902188470506254
N1064   ,51.16,1.8738196601125003
N1064   ,51.11,1.8482623792124921
N1064   ,49.74,1.8251393202250015
N1064   ,50.49,1.8017376207875069
N1064   ,50.99,1.775901699437494
N1064   ,52.0,1.7478115294937446
N1064   ,52.66,1.7188728757031309
N1064   ,53.11,1.6907294901687508
N1064   ,53.41,1.6653115294937446
N1064   ,53.94,1.644184405196876
N1064   ,54.29,1.6274138953656279
N1064   ,54.53,1.6136803398874981
N1064   ,55.35,1.6022745751406258
N1064   ,55.9,1.594549150281252
N1064   ,56.27,1.5934549150281245
N1064   ,56.18,1.6024138953656277
N1064   ,56.79,1.6243237254218783
N1064   ,56.52,1.660225424859373
N1064   ,57.02,1.7071352549156236
N1064   ,57.68,1.7569098300562498
N1064   ,58.45,1.798905764746872
N1064   ,58.63,1.8248606797749973
N1064   ,58.42,1.8323606797749972
N1064   ,59.28,1.8258155948031225
N1064   ,59.85,1.8149138953656279
N1064   ,60.24,1.8118237254218783
N1064   ,60.82,1.828229490168751
N1064   ,60.88,1.8719630456468805
N1064   ,60.92,1.9440983005625043
N1064   ,61.61,2.037950849718747
N1064   ,61.41,2.1391311896062453
N1064   ,62.27,2.227221359549995
N1064   ,62.18,2.280987804071865
N1064   ,62.12,2.285397634128116
N1064   ,62.41,2.2370820393249926
N1064   ,63.28,2.145536954353118
N1064   ,64.85,2.028905764746872
N1064   ,64.9,1.9069098300562501
