temp,count_original,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,
84.80000,1.00036,0.00000,0.00004,0.04532,0.94459,0.00000,0.00000,0.00000,0.00000,0.98995,1.00036,
85.20000,1.00264,0.00000,0.00004,0.04754,0.99060,0.00000,0.00000,0.00000,0.00000,1.03818,1.00264,
85.14000,1.00977,0.00000,0.00004,0.04720,0.98357,0.00000,0.00000,0.00000,0.00000,1.03081,1.00977,
85.42000,1.02500,0.00000,0.00005,0.04880,1.01678,0.00000,0.00000,0.00000,0.00000,1.06562,1.02500,
85.28000,1.05014,0.00000,0.00005,0.04799,1.00004,0.00000,0.00000,0.00000,0.00000,1.04808,1.05014,
85.52000,1.08455,0.00000,0.00005,0.04938,1.02889,0.00000,0.00000,0.00000,0.00000,1.07832,1.08455,
86.01000,1.12486,0.00000,0.00005,0.05235,1.09017,0.00000,0.00000,0.00000,0.00000,1.14256,1.12486,
86.01000,1.16545,0.00000,0.00005,0.05235,1.09017,0.00000,0.00000,0.00000,0.00000,1.14256,1.16545,
86.01000,1.19977,0.00000,0.00005,0.05235,1.09017,0.00000,0.00000,0.00000,0.00000,1.14256,1.19977,
86.00000,1.22273,0.00000,0.00005,0.05228,1.08888,0.00000,0.00000,0.00000,0.00000,1.14122,1.22273,
86.00000,1.23281,0.00000,0.00005,0.05228,1.08888,0.00000,0.00000,0.00000,0.00000,1.14122,1.23281,
86.34000,1.23250,0.00000,0.00005,0.05444,1.13331,0.00000,0.00000,0.00000,0.00000,1.18780,1.23250,
86.56000,1.22741,0.00000,0.00006,0.05587,1.16294,0.00000,0.00000,0.00000,0.00000,1.21887,1.22741,
86.70000,1.22500,0.00000,0.00006,0.05681,1.18216,0.00000,0.00000,0.00000,0.00000,1.23902,1.22500,
86.80000,1.23177,0.00000,0.00006,0.05748,1.19607,0.00000,0.00000,0.00000,0.00000,1.25361,1.23177,
86.87000,1.24977,0.00000,0.00006,0.05796,1.20589,0.00000,0.00000,0.00000,0.00000,1.26391,1.24977,
86.91000,1.27514,0.00000,0.00006,0.05824,1.21154,0.00000,0.00000,0.00000,0.00000,1.26983,1.27514,
86.94000,1.29986,0.00000,0.00006,0.05844,1.21579,0.00000,0.00000,0.00000,0.00000,1.27429,1.29986,
86.96000,1.31604,0.00000,0.00006,0.05858,1.21863,0.00000,0.00000,0.00000,0.00000,1.27727,1.31604,
87.31000,1.32050,0.00000,0.00007,0.06105,1.26935,0.00000,0.00000,0.00000,0.00000,1.33047,1.32050,
87.20000,1.31705,0.00000,0.00006,0.06026,1.25321,0.00000,0.00000,0.00000,0.00000,1.31353,1.31705,
87.14000,1.31509,0.00000,0.00006,0.05984,1.24448,0.00000,0.00000,0.00000,0.00000,1.30438,1.31509,
87.42000,1.32514,0.00000,0.00007,0.06185,1.28569,0.00000,0.00000,0.00000,0.00000,1.34760,1.32514,
87.95000,1.35365,0.00000,0.00007,0.06582,1.36711,0.00000,0.00000,0.00000,0.00000,1.43301,1.35365,
87.63000,1.40023,0.00000,0.00007,0.06339,1.31741,0.00000,0.00000,0.00000,0.00000,1.38087,1.40023,
87.76000,1.45818,0.00000,0.00007,0.06437,1.33740,0.00000,0.00000,0.00000,0.00000,1.40184,1.45818,
87.84000,1.51646,0.00000,0.00007,0.06498,1.34984,0.00000,0.00000,0.00000,0.00000,1.41489,1.51646,
87.89000,1.56295,0.00000,0.00007,0.06536,1.35766,0.00000,0.00000,0.00000,0.00000,1.42310,1.56295,
88.59000,1.58885,0.00000,0.00008,0.07095,1.47167,0.00000,0.00000,0.00000,0.00000,1.54270,1.58885,
89.06000,1.59155,0.00000,0.00009,0.07496,1.55300,0.00000,0.00000,0.00000,0.00000,1.62805,1.59155,
89.04000,1.57500,0.00000,0.00009,0.07479,1.54946,0.00000,0.00000,0.00000,0.00000,1.62434,1.57500,
88.69000,1.54854,0.00000,0.00008,0.07179,1.48864,0.00000,0.00000,0.00000,0.00000,1.56052,1.54854,
88.80000,1.52323,0.00000,0.00008,0.07272,1.50752,0.00000,0.00000,0.00000,0.00000,1.58032,1.52323,
88.86000,1.50691,0.00000,0.00009,0.07323,1.51791,0.00000,0.00000,0.00000,0.00000,1.59122,1.50691,
89.24000,1.50118,0.00000,0.00009,0.07655,1.58521,0.00000,0.00000,0.00000,0.00000,1.66186,1.50118,
89.50000,1.50255,0.00000,0.00010,0.07890,1.63280,0.00000,0.00000,0.00000,0.00000,1.71180,1.50255,
89.00000,1.50778,0.00000,0.00009,0.07444,1.54240,0.00000,0.00000,0.00000,0.00000,1.61692,1.50778,
89.33000,1.51868,0.00000,0.00009,0.07736,1.60154,0.00000,0.00000,0.00000,0.00000,1.67899,1.51868,
89.55000,1.54182,0.00000,0.00010,0.07937,1.64210,0.00000,0.00000,0.00000,0.00000,1.72156,1.54182,
89.70000,1.58410,0.00000,0.00010,0.08076,1.67027,0.00000,0.00000,0.00000,0.00000,1.75114,1.58410,
89.80000,1.64736,0.00000,0.00010,0.08171,1.68930,0.00000,0.00000,0.00000,0.00000,1.77111,1.64736,
90.20000,1.72450,0.00000,0.00011,0.08559,1.76735,0.00000,0.00000,0.00000,0.00000,1.85305,1.72450,
90.47000,1.80036,0.00000,0.00011,0.08831,1.82185,0.00000,0.00000,0.00000,0.00000,1.91027,1.80036,
90.64000,1.85832,0.00000,0.00012,0.09007,1.85692,0.00000,0.00000,0.00000,0.00000,1.94710,1.85832,
90.76000,1.88804,0.00000,0.00012,0.09132,1.88204,0.00000,0.00000,0.00000,0.00000,1.97348,1.88804,
90.84000,1.89009,0.00000,0.00012,0.09217,1.89895,0.00000,0.00000,0.00000,0.00000,1.99124,1.89009,
91.23000,1.87514,0.00000,0.00013,0.09642,1.98334,0.00000,0.00000,0.00000,0.00000,2.07988,1.87514,
91.15000,1.85955,0.00000,0.00013,0.09553,1.96576,0.00000,0.00000,0.00000,0.00000,2.06142,1.85955,
91.10000,1.85941,0.00000,0.00013,0.09498,1.95485,0.00000,0.00000,0.00000,0.00000,2.04996,1.85941,
91.07000,1.88455,0.00000,0.00013,0.09465,1.94832,0.00000,0.00000,0.00000,0.00000,2.04310,1.88455,
91.05000,1.93432,0.00000,0.00013,0.09443,1.94399,0.00000,0.00000,0.00000,0.00000,2.03855,1.93432,
91.70000,1.99773,0.00000,0.00014,0.10178,2.08943,0.00000,0.00000,0.00000,0.00000,2.19135,1.99773,
92.13000,2.05854,0.00000,0.00015,0.10693,2.19082,0.00000,0.00000,0.00000,0.00000,2.29790,2.05854,
92.09000,2.10286,0.00000,0.00015,0.10644,2.18121,0.00000,0.00000,0.00000,0.00000,2.28780,2.10286,
92.39000,2.12523,0.00000,0.00016,0.11016,2.25420,0.00000,0.00000,0.00000,0.00000,2.36452,2.12523,
92.26000,2.13068,0.00000,0.00016,0.10854,2.22231,0.00000,0.00000,0.00000,0.00000,2.33100,2.13068,
93.17000,2.13168,0.00000,0.00018,0.12043,2.45397,0.00000,0.00000,0.00000,0.00000,2.57459,2.13168,
92.45000,2.14109,0.00000,0.00016,0.11092,2.26905,0.00000,0.00000,0.00000,0.00000,2.38013,2.14109,
91.97000,2.16509,0.00000,0.00015,0.10498,2.15260,0.00000,0.00000,0.00000,0.00000,2.25773,2.16509,
90.64000,2.20000,0.00000,0.00012,0.09007,1.85692,0.00000,0.00000,0.00000,0.00000,1.94710,2.20000,
92.10000,2.23491,0.00000,0.00015,0.10656,2.18361,0.00000,0.00000,0.00000,0.00000,2.29032,2.23491,
92.73000,2.25854,0.00000,0.00017,0.11453,2.33947,0.00000,0.00000,0.00000,0.00000,2.45418,2.25854,
92.82000,2.26568,0.00000,0.00017,0.11572,2.36251,0.00000,0.00000,0.00000,0.00000,2.47840,2.26568,
92.88000,2.25955,0.00000,0.00017,0.11651,2.37798,0.00000,0.00000,0.00000,0.00000,2.49467,2.25955,
92.92000,2.24977,0.00000,0.00017,0.11705,2.38834,0.00000,0.00000,0.00000,0.00000,2.50556,2.24977,
93.28000,2.24773,0.00000,0.00019,0.12195,2.48334,0.00000,0.00000,0.00000,0.00000,2.60548,2.24773,
93.52000,2.26182,0.00000,0.00019,0.12533,2.54847,0.00000,0.00000,0.00000,0.00000,2.67400,2.26182,
93.68000,2.29469,0.00000,0.00020,0.12764,2.59270,0.00000,0.00000,0.00000,0.00000,2.72053,2.29469,
93.79000,2.34309,0.00000,0.00020,0.12924,2.62348,0.00000,0.00000,0.00000,0.00000,2.75292,2.34309,
94.19000,2.40073,0.00000,0.00022,0.13524,2.73806,0.00000,0.00000,0.00000,0.00000,2.87352,2.40073,
94.46000,2.46219,0.00000,0.00023,0.13945,2.81778,0.00000,0.00000,0.00000,0.00000,2.95745,2.46219,
94.31000,2.52523,0.00000,0.00022,0.13710,2.77325,0.00000,0.00000,0.00000,0.00000,2.91057,2.52523,
94.20000,2.59009,0.00000,0.00022,0.13540,2.74098,0.00000,0.00000,0.00000,0.00000,2.87660,2.59009,
94.14000,2.65668,0.00000,0.00022,0.13448,2.72351,0.00000,0.00000,0.00000,0.00000,2.85821,2.65668,
94.42000,2.72250,0.00000,0.00023,0.13881,2.80585,0.00000,0.00000,0.00000,0.00000,2.94489,2.72250,
94.62000,2.78245,0.00000,0.00023,0.14199,2.86594,0.00000,0.00000,0.00000,0.00000,3.00816,2.78245,
94.74000,2.83009,0.00000,0.00024,0.14393,2.90251,0.00000,0.00000,0.00000,0.00000,3.04668,2.83009,
94.83000,2.86036,0.00000,0.00024,0.14540,2.93019,0.00000,0.00000,0.00000,0.00000,3.07584,2.86036,
94.89000,2.87345,0.00000,0.00024,0.14639,2.94877,0.00000,0.00000,0.00000,0.00000,3.09541,2.87345,
95.26000,2.87677,0.00000,0.00026,0.15263,3.06552,0.00000,0.00000,0.00000,0.00000,3.21841,2.87677,
95.51000,2.88214,0.00000,0.00027,0.15699,3.14655,0.00000,0.00000,0.00000,0.00000,3.30381,2.88214,
95.67000,2.90028,0.00000,0.00028,0.15984,3.19933,0.00000,0.00000,0.00000,0.00000,3.35945,2.90028,
95.11000,2.93696,0.00000,0.00025,0.15007,3.01773,0.00000,0.00000,0.00000,0.00000,3.16806,2.93696,
95.41000,2.99214,0.00000,0.00027,0.15523,3.11393,0.00000,0.00000,0.00000,0.00000,3.26943,2.99214,
95.61000,3.06082,0.00000,0.00028,0.15876,3.17946,0.00000,0.00000,0.00000,0.00000,3.33850,3.06082,
96.40000,3.13505,0.00000,0.00032,0.17348,3.44943,0.00000,0.00000,0.00000,0.00000,3.62323,3.13505,
96.60000,3.20691,0.00000,0.00033,0.17741,3.52064,0.00000,0.00000,0.00000,0.00000,3.69838,3.20691,
96.74000,3.27135,0.00000,0.00034,0.18020,3.57119,0.00000,0.00000,0.00000,0.00000,3.75173,3.27135,
96.82000,3.32691,0.00000,0.00034,0.18182,3.60033,0.00000,0.00000,0.00000,0.00000,3.78249,3.32691,
96.55000,3.37432,0.00000,0.00032,0.17642,3.50273,0.00000,0.00000,0.00000,0.00000,3.67947,3.37432,
96.37000,3.41627,0.00000,0.00031,0.17290,3.43885,0.00000,0.00000,0.00000,0.00000,3.61206,3.41627,
96.91000,3.45677,0.00000,0.00034,0.18366,3.63334,0.00000,0.00000,0.00000,0.00000,3.81735,3.45677,
96.94000,3.49859,0.00000,0.00035,0.18427,3.64440,0.00000,0.00000,0.00000,0.00000,3.82902,3.49859,
96.96000,3.54141,0.00000,0.00035,0.18469,3.65179,0.00000,0.00000,0.00000,0.00000,3.83682,3.54141,
97.64000,3.58250,0.00000,0.00039,0.19922,3.91003,0.00000,0.00000,0.00000,0.00000,4.10964,3.58250,
97.76000,3.61918,0.00000,0.00040,0.20189,3.95704,0.00000,0.00000,0.00000,0.00000,4.15933,3.61918,
97.84000,3.65141,0.00000,0.00040,0.20369,3.98863,0.00000,0.00000,0.00000,0.00000,4.19273,3.65141,
97.56000,3.68227,0.00000,0.00038,0.19745,3.87893,0.00000,0.00000,0.00000,0.00000,4.07676,3.68227,
97.71000,3.71646,0.00000,0.00039,0.20077,3.93740,0.00000,0.00000,0.00000,0.00000,4.13857,3.71646,
97.80000,3.75832,0.00000,0.00040,0.20279,3.97281,0.00000,0.00000,0.00000,0.00000,4.17600,3.75832,
97.87000,3.80977,0.00000,0.00041,0.20437,4.00052,0.00000,0.00000,0.00000,0.00000,4.20530,3.80977,
98.25000,3.86969,0.00000,0.00043,0.21317,4.15355,0.00000,0.00000,0.00000,0.00000,4.36715,3.86969,
98.16000,3.93595,0.00000,0.00043,0.21105,4.11691,0.00000,0.00000,0.00000,0.00000,4.32839,3.93595,
98.11000,4.00750,0.00000,0.00042,0.20989,4.09666,0.00000,0.00000,0.00000,0.00000,4.30697,4.00750,
98.07000,4.08418,0.00000,0.00042,0.20896,4.08052,0.00000,0.00000,0.00000,0.00000,4.28989,4.08418,
98.38000,4.16523,0.00000,0.00044,0.21626,4.20691,0.00000,0.00000,0.00000,0.00000,4.42361,4.16523,
98.92000,4.24773,0.00000,0.00048,0.22956,4.43409,0.00000,0.00000,0.00000,0.00000,4.66413,4.24773,
99.28000,4.32691,0.00000,0.00051,0.23885,4.59049,0.00000,0.00000,0.00000,0.00000,4.82986,4.32691,
99.19000,4.39759,0.00000,0.00051,0.23650,4.55102,0.00000,0.00000,0.00000,0.00000,4.78802,4.39759,
99.12000,4.45495,0.00000,0.00050,0.23468,4.52049,0.00000,0.00000,0.00000,0.00000,4.75567,4.45495,
99.08000,4.49486,0.00000,0.00050,0.23365,4.50311,0.00000,0.00000,0.00000,0.00000,4.73725,4.49486,
