temp,count_original,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,
75.09000,1.00227,0.00000,0.00002,0.07478,0.48551,0.00000,0.00000,0.00000,0.00000,0.56031,1.00227,
75.72000,1.00977,0.00000,0.00003,0.08046,0.53308,0.00000,0.00000,0.00000,0.00000,0.61357,1.00977,
76.15000,1.02500,0.00000,0.00003,0.08457,0.56808,0.00000,0.00000,0.00000,0.00000,0.65268,1.02500,
76.77000,1.04977,0.00000,0.00003,0.09086,0.62243,0.00000,0.00000,0.00000,0.00000,0.71332,1.04977,
76.84000,1.08191,0.00000,0.00003,0.09159,0.62887,0.00000,0.00000,0.00000,0.00000,0.72049,1.08191,
76.56000,1.11509,0.00000,0.00003,0.08868,0.60349,0.00000,0.00000,0.00000,0.00000,0.69219,1.11509,
76.71000,1.14082,0.00000,0.00003,0.09023,0.61696,0.00000,0.00000,0.00000,0.00000,0.70722,1.14082,
76.81000,1.15300,0.00000,0.00003,0.09128,0.62610,0.00000,0.00000,0.00000,0.00000,0.71741,1.15300,
76.87000,1.15286,0.00000,0.00003,0.09191,0.63165,0.00000,0.00000,0.00000,0.00000,0.72359,1.15286,
76.91000,1.14986,0.00000,0.00003,0.09233,0.63537,0.00000,0.00000,0.00000,0.00000,0.72774,1.14986,
76.94000,1.15668,0.00000,0.00003,0.09265,0.63818,0.00000,0.00000,0.00000,0.00000,0.73087,1.15668,
77.29000,1.18146,0.00000,0.00003,0.09646,0.67182,0.00000,0.00000,0.00000,0.00000,0.76832,1.18146,
77.20000,1.22236,0.00000,0.00003,0.09547,0.66301,0.00000,0.00000,0.00000,0.00000,0.75852,1.22236,
77.13000,1.26795,0.00000,0.00003,0.09470,0.65624,0.00000,0.00000,0.00000,0.00000,0.75098,1.26795,
77.09000,1.30286,0.00000,0.00003,0.09427,0.65240,0.00000,0.00000,0.00000,0.00000,0.74670,1.30286,
77.06000,1.31618,0.00000,0.00003,0.09394,0.64953,0.00000,0.00000,0.00000,0.00000,0.74351,1.31618,
77.04000,1.30795,0.00000,0.00003,0.09373,0.64762,0.00000,0.00000,0.00000,0.00000,0.74139,1.30795,
77.03000,1.28868,0.00000,0.00003,0.09362,0.64667,0.00000,0.00000,0.00000,0.00000,0.74033,1.28868,
77.02000,1.27214,0.00000,0.00003,0.09351,0.64573,0.00000,0.00000,0.00000,0.00000,0.73927,1.27214,
78.01000,1.26800,0.00000,0.00004,0.10478,0.74643,0.00000,0.00000,0.00000,0.00000,0.85124,1.26800,
78.01000,1.27910,0.00000,0.00004,0.10478,0.74643,0.00000,0.00000,0.00000,0.00000,0.85124,1.27910,
78.01000,1.30309,0.00000,0.00004,0.10478,0.74643,0.00000,0.00000,0.00000,0.00000,0.85124,1.30309,
78.34000,1.33595,0.00000,0.00004,0.10881,0.78321,0.00000,0.00000,0.00000,0.00000,0.89206,1.33595,
78.22000,1.37410,0.00000,0.00004,0.10733,0.76964,0.00000,0.00000,0.00000,0.00000,0.87701,1.37410,
78.48000,1.41523,0.00000,0.00004,0.11056,0.79933,0.00000,0.00000,0.00000,0.00000,0.90994,1.41523,
78.32000,1.45781,0.00000,0.00004,0.10856,0.78093,0.00000,0.00000,0.00000,0.00000,0.88954,1.45781,
78.88000,1.49918,0.00000,0.00005,0.11573,0.84716,0.00000,0.00000,0.00000,0.00000,0.96294,1.49918,
79.25000,1.53573,0.00000,0.00005,0.12071,0.89383,0.00000,0.00000,0.00000,0.00000,1.01459,1.53573,
79.17000,1.56545,0.00000,0.00005,0.11961,0.88354,0.00000,0.00000,0.00000,0.00000,1.00320,1.56545,
79.11000,1.58891,0.00000,0.00005,0.11880,0.87589,0.00000,0.00000,0.00000,0.00000,0.99474,1.58891,
78.74000,1.60773,0.00000,0.00005,0.11390,0.83012,0.00000,0.00000,0.00000,0.00000,0.94406,1.60773,
79.16000,1.62250,0.00000,0.00005,0.11948,0.88226,0.00000,0.00000,0.00000,0.00000,1.00178,1.62250,
79.44000,1.63214,0.00000,0.00005,0.12334,0.91874,0.00000,0.00000,0.00000,0.00000,1.04213,1.63214,
79.63000,1.63582,0.00000,0.00005,0.12603,0.94430,0.00000,0.00000,0.00000,0.00000,1.07039,1.63582,
79.42000,1.63550,0.00000,0.00005,0.12306,0.91608,0.00000,0.00000,0.00000,0.00000,1.03920,1.63550,
79.61000,1.63755,0.00000,0.00005,0.12575,0.94158,0.00000,0.00000,0.00000,0.00000,1.06738,1.63755,
79.74000,1.65227,0.00000,0.00005,0.12762,0.95941,0.00000,0.00000,0.00000,0.00000,1.08708,1.65227,
80.16000,1.68941,0.00000,0.00006,0.13384,1.01926,0.00000,0.00000,0.00000,0.00000,1.15315,1.68941,
80.11000,1.75219,0.00000,0.00006,0.13308,1.01195,0.00000,0.00000,0.00000,0.00000,1.14509,1.75219,
80.07000,1.83418,0.00000,0.00006,0.13248,1.00614,0.00000,0.00000,0.00000,0.00000,1.13868,1.83418,
80.71000,1.92017,0.00000,0.00006,0.14241,1.10302,0.00000,0.00000,0.00000,0.00000,1.24550,1.92017,
81.14000,1.99127,0.00000,0.00007,0.14948,1.17304,0.00000,0.00000,0.00000,0.00000,1.32259,1.99127,
81.43000,2.03227,0.00000,0.00007,0.15444,1.22262,0.00000,0.00000,0.00000,0.00000,1.37714,2.03227,
81.62000,2.03767,0.00000,0.00008,0.15777,1.25619,0.00000,0.00000,0.00000,0.00000,1.41403,2.03767,
81.41000,2.01385,0.00000,0.00007,0.15409,1.21914,0.00000,0.00000,0.00000,0.00000,1.37331,2.01385,
81.28000,1.97637,0.00000,0.00007,0.15186,1.19673,0.00000,0.00000,0.00000,0.00000,1.34866,1.97637,
81.52000,1.94410,0.00000,0.00008,0.15601,1.23841,0.00000,0.00000,0.00000,0.00000,1.39450,1.94410,
81.68000,1.93281,0.00000,0.00008,0.15883,1.26697,0.00000,0.00000,0.00000,0.00000,1.42588,1.93281,
81.79000,1.94896,0.00000,0.00008,0.16080,1.28696,0.00000,0.00000,0.00000,0.00000,1.44784,1.94896,
81.86000,1.98747,0.00000,0.00008,0.16207,1.29983,0.00000,0.00000,0.00000,0.00000,1.46198,1.98747,
82.24000,2.03618,0.00000,0.00009,0.16911,1.37190,0.00000,0.00000,0.00000,0.00000,1.54110,2.03618,
82.49000,2.08281,0.00000,0.00009,0.17390,1.42137,0.00000,0.00000,0.00000,0.00000,1.59536,2.08281,
82.33000,2.12014,0.00000,0.00009,0.17082,1.38952,0.00000,0.00000,0.00000,0.00000,1.56043,2.12014,
82.55000,2.14764,0.00000,0.00009,0.17507,1.43349,0.00000,0.00000,0.00000,0.00000,1.60865,2.14764,
82.37000,2.16899,0.00000,0.00009,0.17159,1.39742,0.00000,0.00000,0.00000,0.00000,1.56909,2.16899,
82.58000,2.18745,0.00000,0.00009,0.17566,1.43959,0.00000,0.00000,0.00000,0.00000,1.61534,2.18745,
82.72000,2.20241,0.00000,0.00009,0.17842,1.46837,0.00000,0.00000,0.00000,0.00000,1.64689,2.20241,
82.48000,2.21014,0.00000,0.00009,0.17371,1.41936,0.00000,0.00000,0.00000,0.00000,1.59316,2.21014,
82.65000,2.20877,0.00000,0.00009,0.17704,1.45391,0.00000,0.00000,0.00000,0.00000,1.63104,2.20877,
82.77000,2.20264,0.00000,0.00009,0.17942,1.47878,0.00000,0.00000,0.00000,0.00000,1.65830,2.20264,
82.85000,2.20137,0.00000,0.00010,0.18103,1.49559,0.00000,0.00000,0.00000,0.00000,1.67671,2.20137,
82.90000,2.21523,0.00000,0.00010,0.18204,1.50618,0.00000,0.00000,0.00000,0.00000,1.68831,2.21523,
82.93000,2.25036,0.00000,0.00010,0.18265,1.51257,0.00000,0.00000,0.00000,0.00000,1.69532,2.25036,
83.62000,2.30651,0.00000,0.00011,0.19721,1.66685,0.00000,0.00000,0.00000,0.00000,1.86417,2.30651,
84.08000,2.37823,0.00000,0.00012,0.20752,1.77787,0.00000,0.00000,0.00000,0.00000,1.98550,2.37823,
84.05000,2.45818,0.00000,0.00012,0.20683,1.77042,0.00000,0.00000,0.00000,0.00000,1.97737,2.45818,
84.04000,2.53918,0.00000,0.00012,0.20660,1.76794,0.00000,0.00000,0.00000,0.00000,1.97466,2.53918,
84.02000,2.61500,0.00000,0.00012,0.20614,1.76300,0.00000,0.00000,0.00000,0.00000,1.96926,2.61500,
84.02000,2.68054,0.00000,0.00012,0.20614,1.76300,0.00000,0.00000,0.00000,0.00000,1.96926,2.68054,
84.01000,2.73163,0.00000,0.00012,0.20592,1.76053,0.00000,0.00000,0.00000,0.00000,1.96657,2.73163,
84.34000,2.76559,0.00000,0.00013,0.21357,1.84367,0.00000,0.00000,0.00000,0.00000,2.05737,2.76559,
84.56000,2.78345,0.00000,0.00013,0.21882,1.90115,0.00000,0.00000,0.00000,0.00000,2.12010,2.78345,
84.71000,2.79155,0.00000,0.00013,0.22247,1.94130,0.00000,0.00000,0.00000,0.00000,2.16391,2.79155,
84.80000,2.80023,0.00000,0.00014,0.22469,1.96578,0.00000,0.00000,0.00000,0.00000,2.19060,2.80023,
85.20000,2.82028,0.00000,0.00015,0.23480,2.07813,0.00000,0.00000,0.00000,0.00000,2.31308,2.82028,
85.14000,2.85887,0.00000,0.00014,0.23325,2.06090,0.00000,0.00000,0.00000,0.00000,2.29430,2.85887,
85.42000,2.91773,0.00000,0.00015,0.24054,2.14248,0.00000,0.00000,0.00000,0.00000,2.38318,2.91773,
85.28000,2.99309,0.00000,0.00015,0.23687,2.10132,0.00000,0.00000,0.00000,0.00000,2.33834,2.99309,
85.52000,3.07660,0.00000,0.00016,0.24320,2.17235,0.00000,0.00000,0.00000,0.00000,2.41570,3.07660,
86.01000,3.15832,0.00000,0.00017,0.25661,2.32445,0.00000,0.00000,0.00000,0.00000,2.58124,3.15832,
86.01000,3.23090,0.00000,0.00017,0.25661,2.32445,0.00000,0.00000,0.00000,0.00000,2.58124,3.23090,
86.01000,3.29168,0.00000,0.00017,0.25661,2.32445,0.00000,0.00000,0.00000,0.00000,2.58124,3.29168,
86.00000,3.34250,0.00000,0.00017,0.25633,2.32125,0.00000,0.00000,0.00000,0.00000,2.57775,3.34250,
86.00000,3.38781,0.00000,0.00017,0.25633,2.32125,0.00000,0.00000,0.00000,0.00000,2.57775,3.38781,
86.34000,3.43191,0.00000,0.00018,0.26604,2.43249,0.00000,0.00000,0.00000,0.00000,2.69870,3.43191,
86.56000,3.47741,0.00000,0.00019,0.27250,2.50711,0.00000,0.00000,0.00000,0.00000,2.77980,3.47741,
86.70000,3.52486,0.00000,0.00019,0.27669,2.55571,0.00000,0.00000,0.00000,0.00000,2.83260,3.52486,
86.80000,3.57259,0.00000,0.00019,0.27973,2.59097,0.00000,0.00000,0.00000,0.00000,2.87089,3.57259,
86.87000,3.61764,0.00000,0.00020,0.28187,2.61592,0.00000,0.00000,0.00000,0.00000,2.89799,3.61764,
86.91000,3.65727,0.00000,0.00020,0.28310,2.63028,0.00000,0.00000,0.00000,0.00000,2.91358,3.65727,
86.94000,3.69031,0.00000,0.00020,0.28402,2.64110,0.00000,0.00000,0.00000,0.00000,2.92532,3.69031,
86.96000,3.71773,0.00000,0.00020,0.28464,2.64833,0.00000,0.00000,0.00000,0.00000,2.93318,3.71773,
87.31000,3.74219,0.00000,0.00021,0.29568,2.77799,0.00000,0.00000,0.00000,0.00000,3.07389,3.74219,
87.20000,3.76750,0.00000,0.00021,0.29217,2.73662,0.00000,0.00000,0.00000,0.00000,3.02899,3.76750,
