temp,count_original,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,
35.93000,1.84595,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.84595,
35.95000,1.80823,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.80823,
35.97000,1.79382,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.79382,
35.64000,1.80823,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.80823,
36.10000,1.84595,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.84595,
36.73000,1.89259,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.89259,
38.15000,1.93031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.93031,
39.10000,1.94472,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.94472,
39.74000,1.93031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.93031,
41.16000,1.89009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.89009,
41.77000,1.83214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.83214,
44.51000,1.76750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.76750,
44.01000,1.70727,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.70727,
43.67000,1.65918,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.65918,
43.78000,1.62573,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.62573,
43.85000,1.60564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.60564,
44.24000,1.59755,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.59755,
44.49000,1.60323,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.60323,
44.66000,1.62741,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.62741,
44.44000,1.67410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.67410,
44.96000,1.74214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.74214,
45.64000,1.82295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.82295,
45.76000,1.90227,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.90227,
46.51000,1.96545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.96545,
