temp,count_original,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,
35.93000,1.80955,0.00000,0.96337,0.35471,0.00000,0.00000,0.00000,1.31808,1.80955,
35.95000,1.82500,0.00000,0.96374,0.35471,0.00000,0.00000,0.00000,1.31845,1.82500,
35.97000,1.83090,0.00000,0.96411,0.35470,0.00000,0.00000,0.00000,1.31881,1.83090,
35.64000,1.82500,0.00000,0.95798,0.35471,0.00000,0.00000,0.00000,1.31269,1.82500,
36.10000,1.80955,0.00000,0.96653,0.35464,0.00000,0.00000,0.00000,1.32118,1.80955,
36.73000,1.79045,0.00000,0.97831,0.35396,0.00000,0.00000,0.00000,1.33227,1.79045,
38.15000,1.77500,0.00000,1.00511,0.35009,0.00000,0.00000,0.00000,1.35520,1.77500,
39.10000,1.76910,0.00000,1.02323,0.34590,0.00000,0.00000,0.00000,1.36913,1.76910,
39.74000,1.77500,0.00000,1.03553,0.34244,0.00000,0.00000,0.00000,1.37797,1.77500,
41.16000,1.79045,0.00000,1.06305,0.33318,0.00000,0.00000,0.00000,1.39623,1.79045,
41.77000,1.80955,0.00000,1.07498,0.32862,0.00000,0.00000,0.00000,1.40360,1.80955,
44.51000,1.82500,0.00000,1.12927,0.30496,0.00000,0.00000,0.00000,1.43422,1.82500,
44.01000,1.83090,0.00000,1.11927,0.30959,0.00000,0.00000,0.00000,1.42887,1.83090,
43.67000,1.82464,0.00000,1.11250,0.31268,0.00000,0.00000,0.00000,1.42518,1.82464,
43.78000,1.80691,0.00000,1.11469,0.31168,0.00000,0.00000,0.00000,1.42637,1.80691,
43.85000,1.78068,0.00000,1.11608,0.31105,0.00000,0.00000,0.00000,1.42713,1.78068,
44.24000,1.75000,0.00000,1.12387,0.30747,0.00000,0.00000,0.00000,1.43134,1.75000,
44.49000,1.71969,0.00000,1.12887,0.30514,0.00000,0.00000,0.00000,1.43401,1.71969,
44.66000,1.69536,0.00000,1.13227,0.30355,0.00000,0.00000,0.00000,1.43582,1.69536,
44.44000,1.68286,0.00000,1.12787,0.30561,0.00000,0.00000,0.00000,1.43348,1.68286,
44.96000,1.68660,0.00000,1.13829,0.30069,0.00000,0.00000,0.00000,1.43899,1.68660,
45.64000,1.70764,0.00000,1.15199,0.29411,0.00000,0.00000,0.00000,1.44610,1.70764,
45.76000,1.74273,0.00000,1.15441,0.29294,0.00000,0.00000,0.00000,1.44735,1.74273,
46.51000,1.78477,0.00000,1.16961,0.28550,0.00000,0.00000,0.00000,1.45511,1.78477,
47.00000,1.82536,0.00000,1.17958,0.28057,0.00000,0.00000,0.00000,1.46015,1.82536,
47.34000,1.85759,0.00000,1.18652,0.27713,0.00000,0.00000,0.00000,1.46365,1.85759,
45.89000,1.87722,0.00000,1.15704,0.29166,0.00000,0.00000,0.00000,1.44870,1.87722,
46.93000,1.88236,0.00000,1.17815,0.28128,0.00000,0.00000,0.00000,1.45943,1.88236,
47.28000,1.87309,0.00000,1.18529,0.27774,0.00000,0.00000,0.00000,1.46303,1.87309,
47.52000,1.85214,0.00000,1.19020,0.27530,0.00000,0.00000,0.00000,1.46550,1.85214,
48.35000,1.82559,0.00000,1.20722,0.26683,0.00000,0.00000,0.00000,1.47405,1.82559,
48.57000,1.80241,0.00000,1.21175,0.26458,0.00000,0.00000,0.00000,1.47633,1.80241,
49.04000,1.79146,0.00000,1.22144,0.25976,0.00000,0.00000,0.00000,1.48121,1.79146,
49.36000,1.79700,0.00000,1.22806,0.25648,0.00000,0.00000,0.00000,1.48455,1.79700,
50.24000,1.81486,0.00000,1.24633,0.24748,0.00000,0.00000,0.00000,1.49381,1.81486,
51.16000,1.83227,0.00000,1.26552,0.23814,0.00000,0.00000,0.00000,1.50366,1.83227,
51.11000,1.83318,0.00000,1.26448,0.23864,0.00000,0.00000,0.00000,1.50312,1.83318,
49.74000,1.80649,0.00000,1.23594,0.25259,0.00000,0.00000,0.00000,1.48853,1.80649,
50.49000,1.75264,0.00000,1.25153,0.24494,0.00000,0.00000,0.00000,1.49647,1.75264,
50.99000,1.68455,0.00000,1.26197,0.23986,0.00000,0.00000,0.00000,1.50183,1.68455,
52.00000,1.62236,0.00000,1.28314,0.22970,0.00000,0.00000,0.00000,1.51284,1.62236,
52.66000,1.58432,0.00000,1.29704,0.22314,0.00000,0.00000,0.00000,1.52019,1.58432,
53.11000,1.57865,0.00000,1.30655,0.21872,0.00000,0.00000,0.00000,1.52527,1.57865,
53.41000,1.60059,0.00000,1.31290,0.21580,0.00000,0.00000,0.00000,1.52870,1.60059,
