temp,count_original,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,
36.32000,2.15714,0.00000,0.00000,0.00000,2.97181,0.00000,0.00000,0.00000,0.00000,2.97182,2.15714,
36.21000,2.15486,0.00000,0.00000,0.00000,2.97529,0.00000,0.00000,0.00000,0.00000,2.97530,2.15486,
36.14000,2.15399,0.00000,0.00000,0.00000,2.97751,0.00000,0.00000,0.00000,0.00000,2.97751,2.15399,
35.76000,2.15486,0.00000,0.00000,0.00000,2.98957,0.00000,0.00000,0.00000,0.00000,2.98957,2.15486,
36.17000,2.15714,0.00000,0.00000,0.00000,2.97656,0.00000,0.00000,0.00000,0.00000,2.97656,2.15714,
36.78000,2.15995,0.00000,0.00000,0.00000,2.95731,0.00000,0.00000,0.00000,0.00000,2.95731,2.15995,
38.19000,2.16222,0.00000,0.00000,0.00000,2.91327,0.00000,0.00000,0.00000,0.00000,2.91327,2.16222,
39.13000,2.16309,0.00000,0.00000,0.00000,2.88427,0.00000,0.00000,0.00000,0.00000,2.88427,2.16309,
39.75000,2.16222,0.00000,0.00000,0.00000,2.86530,0.00000,0.00000,0.00000,0.00000,2.86530,2.16222,
41.17000,2.15568,0.00000,0.00000,0.00000,2.82231,0.00000,0.00000,0.00000,0.00000,2.82231,2.15568,
41.78000,2.13477,0.00000,0.00000,0.00000,2.80404,0.00000,0.00000,0.00000,0.00000,2.80404,2.13477,
44.52000,2.09332,0.00000,0.00000,0.00001,2.72339,0.00000,0.00000,0.00000,0.00000,2.72340,2.09332,
44.01000,2.03354,0.00000,0.00000,0.00001,2.73823,0.00000,0.00000,0.00000,0.00000,2.73823,2.03354,
43.67000,1.96682,0.00000,0.00000,0.00001,2.74816,0.00000,0.00000,0.00000,0.00000,2.74817,1.96682,
43.78000,1.90932,0.00000,0.00000,0.00001,2.74494,0.00000,0.00000,0.00000,0.00000,2.74495,1.90932,
43.86000,1.87536,0.00000,0.00000,0.00001,2.74260,0.00000,0.00000,0.00000,0.00000,2.74261,1.87536,
44.24000,1.87196,0.00000,0.00000,0.00001,2.73152,0.00000,0.00000,0.00000,0.00000,2.73153,1.87196,
44.49000,1.89696,0.00000,0.00000,0.00001,2.72426,0.00000,0.00000,0.00000,0.00000,2.72427,1.89696,
44.66000,1.94082,0.00000,0.00000,0.00001,2.71933,0.00000,0.00000,0.00000,0.00000,2.71934,1.94082,
44.44000,1.99023,0.00000,0.00000,0.00001,2.72571,0.00000,0.00000,0.00000,0.00000,2.72572,1.99023,
44.96000,2.03191,0.00000,0.00000,0.00001,2.71065,0.00000,0.00000,0.00000,0.00000,2.71066,2.03191,
45.64000,2.05554,0.00000,0.00000,0.00001,2.69108,0.00000,0.00000,0.00000,0.00000,2.69109,2.05554,
45.76000,2.05554,0.00000,0.00000,0.00001,2.68764,0.00000,0.00000,0.00000,0.00000,2.68765,2.05554,
46.51000,2.03191,0.00000,0.00000,0.00001,2.66624,0.00000,0.00000,0.00000,0.00000,2.66625,2.03191,
47.00000,1.99023,0.00000,0.00000,0.00001,2.65235,0.00000,0.00000,0.00000,0.00000,2.65236,1.99023,
47.34000,1.93972,0.00000,0.00000,0.00001,2.64275,0.00000,0.00000,0.00000,0.00000,2.64276,1.93972,
45.89000,1.88905,0.00000,0.00000,0.00001,2.68392,0.00000,0.00000,0.00000,0.00000,2.68393,1.88905,
46.93000,1.84300,0.00000,0.00000,0.00001,2.65433,0.00000,0.00000,0.00000,0.00000,2.65434,1.84300,
47.28000,1.80300,0.00000,0.00000,0.00001,2.64444,0.00000,0.00000,0.00000,0.00000,2.64445,1.80300,
47.52000,1.76977,0.00000,0.00000,0.00001,2.63768,0.00000,0.00000,0.00000,0.00000,2.63770,1.76977,
48.35000,1.74573,0.00000,0.00000,0.00002,2.61444,0.00000,0.00000,0.00000,0.00000,2.61446,1.74573,
48.57000,1.73505,0.00000,0.00000,0.00002,2.60831,0.00000,0.00000,0.00000,0.00000,2.60833,1.73505,
49.04000,1.74146,0.00000,0.00000,0.00002,2.59527,0.00000,0.00000,0.00000,0.00000,2.59529,1.74146,
49.36000,1.76509,0.00000,0.00000,0.00002,2.58642,0.00000,0.00000,0.00000,0.00000,2.58644,1.76509,
50.24000,1.80000,0.00000,0.00000,0.00003,2.56225,0.00000,0.00000,0.00000,0.00000,2.56228,1.80000,
51.16000,1.83491,0.00000,0.00000,0.00003,2.53721,0.00000,0.00000,0.00000,0.00000,2.53725,1.83491,
51.11000,1.85854,0.00000,0.00000,0.00003,2.53857,0.00000,0.00000,0.00000,0.00000,2.53860,1.85854,
49.74000,1.86568,0.00000,0.00000,0.00002,2.57596,0.00000,0.00000,0.00000,0.00000,2.57598,1.86568,
50.49000,1.85955,0.00000,0.00000,0.00003,2.55542,0.00000,0.00000,0.00000,0.00000,2.55545,1.85955,
50.99000,1.84977,0.00000,0.00000,0.00003,2.54182,0.00000,0.00000,0.00000,0.00000,2.54185,1.84977,
52.00000,1.84700,0.00000,0.00000,0.00004,2.51456,0.00000,0.00000,0.00000,0.00000,2.51460,1.84700,
52.66000,1.85655,0.00000,0.00000,0.00005,2.49690,0.00000,0.00000,0.00000,0.00000,2.49694,1.85655,
