temp,count_original,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,
35.73000,1.87637,0.00000,0.00000,0.00614,0.00000,0.00000,0.00000,0.00614,1.87637,
35.82000,1.87359,0.00000,0.00000,0.00621,0.00000,0.00000,0.00000,0.00621,1.87359,
35.88000,1.87253,0.00000,0.00000,0.00625,0.00000,0.00000,0.00000,0.00625,1.87253,
35.59000,1.87359,0.00000,0.00000,0.00605,0.00000,0.00000,0.00000,0.00605,1.87359,
36.06000,1.87637,0.00000,0.00000,0.00637,0.00000,0.00000,0.00000,0.00637,1.87637,
36.70000,1.87981,0.00000,0.00000,0.00684,0.00000,0.00000,0.00000,0.00684,1.87981,
38.14000,1.88259,0.00000,0.00000,0.00802,0.00000,0.00000,0.00000,0.00802,1.88259,
39.09000,1.88365,0.00000,0.00000,0.00889,0.00000,0.00000,0.00000,0.00889,1.88365,
39.73000,1.88259,0.00000,0.00000,0.00953,0.00000,0.00000,0.00000,0.00953,1.88259,
41.15000,1.87849,0.00000,0.00000,0.01111,0.00000,0.00000,0.00000,0.01111,1.87849,
41.77000,1.86910,0.00000,0.00000,0.01187,0.00000,0.00000,0.00000,0.01187,1.86910,
44.51000,1.85278,0.00000,0.00000,0.01588,0.00000,0.00000,0.00000,0.01588,1.85278,
44.01000,1.83076,0.00000,0.00000,0.01506,0.00000,0.00000,0.00000,0.01506,1.83076,
43.67000,1.80677,0.00000,0.00000,0.01453,0.00000,0.00000,0.00000,0.01453,1.80677,
43.78000,1.78483,0.00000,0.00000,0.01470,0.00000,0.00000,0.00000,0.01470,1.78483,
43.85000,1.76750,0.00000,0.00000,0.01481,0.00000,0.00000,0.00000,0.01481,1.76750,
44.24000,1.75495,0.00000,0.00000,0.01543,0.00000,0.00000,0.00000,0.01543,1.75495,
44.49000,1.74514,0.00000,0.00000,0.01584,0.00000,0.00000,0.00000,0.01584,1.74514,
44.66000,1.73542,0.00000,0.00000,0.01613,0.00000,0.00000,0.00000,0.01613,1.73542,
44.44000,1.72523,0.00000,0.00000,0.01576,0.00000,0.00000,0.00000,0.01576,1.72523,
44.96000,1.71759,0.00000,0.00000,0.01664,0.00000,0.00000,0.00000,0.01665,1.71759,
45.64000,1.71682,0.00000,0.00000,0.01787,0.00000,0.00000,0.00000,0.01787,1.71682,
45.76000,1.72491,0.00000,0.00000,0.01810,0.00000,0.00000,0.00000,0.01810,1.72491,
46.51000,1.74045,0.00000,0.00000,0.01956,0.00000,0.00000,0.00000,0.01957,1.74045,
47.00000,1.75927,0.00000,0.00000,0.02058,0.00000,0.00000,0.00000,0.02059,1.75927,
47.34000,1.77536,0.00000,0.00000,0.02132,0.00000,0.00000,0.00000,0.02132,1.77536,
45.89000,1.78345,0.00000,0.00000,0.01834,0.00000,0.00000,0.00000,0.01834,1.78345,
46.93000,1.78214,0.00000,0.00000,0.02044,0.00000,0.00000,0.00000,0.02044,1.78214,
47.28000,1.77486,0.00000,0.00000,0.02119,0.00000,0.00000,0.00000,0.02119,1.77486,
47.52000,1.76786,0.00000,0.00000,0.02172,0.00000,0.00000,0.00000,0.02172,1.76786,
48.35000,1.76719,0.00000,0.00000,0.02366,0.00000,0.00000,0.00000,0.02366,1.76719,
48.57000,1.77764,0.00000,0.00000,0.02420,0.00000,0.00000,0.00000,0.02420,1.77764,
49.04000,1.80286,0.00000,0.00000,0.02539,0.00000,0.00000,0.00000,0.02539,1.80286,
49.36000,1.84432,0.00000,0.00000,0.02623,0.00000,0.00000,0.00000,0.02624,1.84432,
50.24000,1.90014,0.00000,0.00000,0.02869,0.00000,0.00000,0.00000,0.02869,1.90014,
51.16000,1.96486,0.00000,0.00001,0.03149,0.00000,0.00000,0.00000,0.03149,1.96486,
51.11000,2.02913,0.00000,0.00001,0.03133,0.00000,0.00000,0.00000,0.03133,2.02913,
49.74000,2.08031,0.00000,0.00000,0.02727,0.00000,0.00000,0.00000,0.02727,2.08031,
50.49000,2.10568,0.00000,0.00000,0.02942,0.00000,0.00000,0.00000,0.02943,2.10568,
50.99000,2.09722,0.00000,0.00001,0.03095,0.00000,0.00000,0.00000,0.03096,2.09722,
52.00000,2.05554,0.00000,0.00001,0.03426,0.00000,0.00000,0.00000,0.03427,2.05554,
52.66000,1.99059,0.00000,0.00001,0.03660,0.00000,0.00000,0.00000,0.03661,1.99059,
53.11000,1.91910,0.00000,0.00001,0.03828,0.00000,0.00000,0.00000,0.03829,1.91910,
53.41000,1.85977,0.00000,0.00001,0.03944,0.00000,0.00000,0.00000,0.03945,1.85977,
53.94000,1.82764,0.00000,0.00001,0.04157,0.00000,0.00000,0.00000,0.04158,1.82764,
54.29000,1.82901,0.00000,0.00001,0.04304,0.00000,0.00000,0.00000,0.04305,1.82901,
54.53000,1.85955,0.00000,0.00001,0.04407,0.00000,0.00000,0.00000,0.04408,1.85955,
55.35000,1.90590,0.00000,0.00001,0.04778,0.00000,0.00000,0.00000,0.04779,1.90590,
55.90000,1.95000,0.00000,0.00001,0.05043,0.00000,0.00000,0.00000,0.05044,1.95000,
56.27000,1.97573,0.00000,0.00001,0.05229,0.00000,0.00000,0.00000,0.05230,1.97573,
56.18000,1.97627,0.00000,0.00001,0.05183,0.00000,0.00000,0.00000,0.05185,1.97627,
56.79000,1.95700,0.00000,0.00001,0.05501,0.00000,0.00000,0.00000,0.05503,1.95700,
56.52000,1.93132,0.00000,0.00001,0.05358,0.00000,0.00000,0.00000,0.05360,1.93132,
57.02000,1.91250,0.00000,0.00002,0.05626,0.00000,0.00000,0.00000,0.05627,1.91250,
57.68000,1.90691,0.00000,0.00002,0.05998,0.00000,0.00000,0.00000,0.06000,1.90691,
58.45000,1.91264,0.00000,0.00002,0.06461,0.00000,0.00000,0.00000,0.06463,1.91264,
58.63000,1.92359,0.00000,0.00002,0.06574,0.00000,0.00000,0.00000,0.06576,1.92359,
58.42000,1.93514,0.00000,0.00002,0.06443,0.00000,0.00000,0.00000,0.06445,1.93514,
59.28000,1.94750,0.00000,0.00002,0.06998,0.00000,0.00000,0.00000,0.07001,1.94750,
59.85000,1.96391,0.00000,0.00003,0.07391,0.00000,0.00000,0.00000,0.07393,1.96391,
60.24000,1.98413,0.00000,0.00003,0.07671,0.00000,0.00000,0.00000,0.07674,1.98413,
60.82000,2.00009,0.00000,0.00003,0.08107,0.00000,0.00000,0.00000,0.08110,2.00009,
60.88000,1.99832,0.00000,0.00003,0.08153,0.00000,0.00000,0.00000,0.08156,1.99832,
60.92000,1.96795,0.00000,0.00003,0.08184,0.00000,0.00000,0.00000,0.08187,1.96795,
61.61000,1.90854,0.00000,0.00003,0.08737,0.00000,0.00000,0.00000,0.08741,1.90854,
61.41000,1.83227,0.00000,0.00003,0.08574,0.00000,0.00000,0.00000,0.08577,1.83227,
62.27000,1.75896,0.00000,0.00004,0.09299,0.00000,0.00000,0.00000,0.09303,1.75896,
62.18000,1.70727,0.00000,0.00004,0.09221,0.00000,0.00000,0.00000,0.09224,1.70727,
62.12000,1.68646,0.00000,0.00004,0.09169,0.00000,0.00000,0.00000,0.09172,1.68646,
62.41000,1.69278,0.00000,0.00004,0.09423,0.00000,0.00000,0.00000,0.09427,1.69278,
63.28000,1.71359,0.00000,0.00005,0.10224,0.00000,0.00000,0.00000,0.10229,1.71359,
64.85000,1.73573,0.00000,0.00006,0.11835,0.00000,0.00000,0.00000,0.11841,1.73573,
64.90000,1.75286,0.00000,0.00006,0.11890,0.00000,0.00000,0.00000,0.11896,1.75286,
64.60000,1.76750,0.00000,0.00006,0.11564,0.00000,0.00000,0.00000,0.11570,1.76750,
65.07000,1.78691,0.00000,0.00006,0.12079,0.00000,0.00000,0.00000,0.12085,1.78691,
65.38000,1.81655,0.00000,0.00006,0.12431,0.00000,0.00000,0.00000,0.12437,1.81655,
65.25000,1.85486,0.00000,0.00006,0.12282,0.00000,0.00000,0.00000,0.12289,1.85486,
65.83000,1.89273,0.00000,0.00007,0.12958,0.00000,0.00000,0.00000,0.12965,1.89273,
66.22000,1.91845,0.00000,0.00007,0.13432,0.00000,0.00000,0.00000,0.13440,1.91845,
67.15000,1.92523,0.00000,0.00009,0.14628,0.00000,0.00000,0.00000,0.14637,1.92523,
67.77000,1.91509,0.00000,0.00010,0.15480,0.00000,0.00000,0.00000,0.15490,1.91509,
67.84000,1.89750,0.00000,0.00010,0.15579,0.00000,0.00000,0.00000,0.15589,1.89750,
67.90000,1.88396,0.00000,0.00010,0.15664,0.00000,0.00000,0.00000,0.15674,1.88396,
68.26000,1.88250,0.00001,0.00010,0.16185,0.00000,0.00000,0.00000,0.16196,1.88250,
68.18000,1.89500,0.00001,0.00010,0.16068,0.00000,0.00000,0.00000,0.16079,1.89500,
68.45000,1.91705,0.00001,0.00011,0.16467,0.00000,0.00000,0.00000,0.16478,1.91705,
69.30000,1.94023,0.00001,0.00012,0.17784,0.00000,0.00000,0.00000,0.17797,1.94023,
69.53000,1.95568,0.00001,0.00013,0.18157,0.00000,0.00000,0.00000,0.18170,1.95568,
70.02000,1.95750,0.00001,0.00014,0.18976,0.00000,0.00000,0.00000,0.18990,1.95750,
70.01000,1.94573,0.00001,0.00014,0.18959,0.00000,0.00000,0.00000,0.18973,1.94573,
70.68000,1.92823,0.00001,0.00016,0.20133,0.00000,0.00000,0.00000,0.20150,1.92823,
71.12000,1.91932,0.00001,0.00017,0.20941,0.00000,0.00000,0.00000,0.20959,1.91932,
71.75000,1.93432,0.00001,0.00018,0.22151,0.00000,0.00000,0.00000,0.22170,1.93432,
71.50000,1.98205,0.00001,0.00018,0.21663,0.00000,0.00000,0.00000,0.21682,1.98205,
72.33000,2.05918,0.00001,0.00020,0.23321,0.00000,0.00000,0.00000,0.23343,2.05918,
72.89000,2.15023,0.00001,0.00022,0.24506,0.00000,0.00000,0.00000,0.24529,2.15023,
72.59000,2.23391,0.00001,0.00021,0.23865,0.00000,0.00000,0.00000,0.23887,2.23391,
73.73000,2.29309,0.00001,0.00025,0.26389,0.00000,0.00000,0.00000,0.26416,2.29309,
74.15000,2.32222,0.00002,0.00027,0.27380,0.00000,0.00000,0.00000,0.27409,2.32222,
74.77000,2.32731,0.00002,0.00030,0.28906,0.00000,0.00000,0.00000,0.28938,2.32731,
74.51000,2.31927,0.00002,0.00029,0.28257,0.00000,0.00000,0.00000,0.28287,2.31927,
75.34000,2.30668,0.00002,0.00033,0.30379,0.00000,0.00000,0.00000,0.30414,2.30668,
75.23000,2.29295,0.00002,0.00032,0.30090,0.00000,0.00000,0.00000,0.30124,2.29295,
75.49000,2.27809,0.00002,0.00034,0.30778,0.00000,0.00000,0.00000,0.30814,2.27809,
75.66000,2.26292,0.00002,0.00035,0.31236,0.00000,0.00000,0.00000,0.31273,2.26292,
75.77000,2.25314,0.00002,0.00035,0.31536,0.00000,0.00000,0.00000,0.31573,2.25314,
76.51000,2.25941,0.00002,0.00039,0.33624,0.00000,0.00000,0.00000,0.33665,2.25941,
77.01000,2.29168,0.00003,0.00043,0.35106,0.00000,0.00000,0.00000,0.35151,2.29168,
77.34000,2.35219,0.00003,0.00045,0.36117,0.00000,0.00000,0.00000,0.36165,2.35219,
78.23000,2.43191,0.00003,0.00052,0.38981,0.00000,0.00000,0.00000,0.39036,2.43191,
78.48000,2.51304,0.00003,0.00054,0.39823,0.00000,0.00000,0.00000,0.39880,2.51304,
78.99000,2.57568,0.00004,0.00058,0.41593,0.00000,0.00000,0.00000,0.41654,2.57568,
78.99000,2.60523,0.00004,0.00058,0.41593,0.00000,0.00000,0.00000,0.41654,2.60523,
79.33000,2.59804,0.00004,0.00061,0.42812,0.00000,0.00000,0.00000,0.42878,2.59804,
79.55000,2.56245,0.00004,0.00063,0.43619,0.00000,0.00000,0.00000,0.43687,2.56245,
80.03000,2.51382,0.00004,0.00068,0.45429,0.00000,0.00000,0.00000,0.45502,2.51382,
80.69000,2.46727,0.00005,0.00076,0.48031,0.00000,0.00000,0.00000,0.48112,2.46727,
81.13000,2.43214,0.00005,0.00081,0.49842,0.00000,0.00000,0.00000,0.49928,2.43214,
81.75000,2.40977,0.00006,0.00089,0.52501,0.00000,0.00000,0.00000,0.52596,2.40977,
81.83000,2.39660,0.00006,0.00090,0.52854,0.00000,0.00000,0.00000,0.52949,2.39660,
82.22000,2.39042,0.00006,0.00096,0.54603,0.00000,0.00000,0.00000,0.54705,2.39042,
82.48000,2.39477,0.00006,0.00100,0.55800,0.00000,0.00000,0.00000,0.55906,2.39477,
82.65000,2.41786,0.00007,0.00102,0.56595,0.00000,0.00000,0.00000,0.56704,2.41786,
82.77000,2.46674,0.00007,0.00104,0.57163,0.00000,0.00000,0.00000,0.57273,2.46674,
83.18000,2.54109,0.00007,0.00111,0.59142,0.00000,0.00000,0.00000,0.59260,2.54109,
84.12000,2.63040,0.00008,0.00128,0.63921,0.00000,0.00000,0.00000,0.64057,2.63040,
84.41000,2.71618,0.00009,0.00133,0.65466,0.00000,0.00000,0.00000,0.65608,2.71618,
84.61000,2.78042,0.00009,0.00137,0.66551,0.00000,0.00000,0.00000,0.66698,2.78042,
85.41000,2.81590,0.00010,0.00155,0.71061,0.00000,0.00000,0.00000,0.71227,2.81590,
85.60000,2.83040,0.00011,0.00159,0.72173,0.00000,0.00000,0.00000,0.72343,2.83040,
85.74000,2.84137,0.00011,0.00163,0.73002,0.00000,0.00000,0.00000,0.73176,2.84137,
86.49000,2.86637,0.00012,0.00182,0.77597,0.00000,0.00000,0.00000,0.77791,2.86637,
86.66000,2.91495,0.00013,0.00187,0.78674,0.00000,0.00000,0.00000,0.78874,2.91495,
86.77000,2.98500,0.00013,0.00190,0.79379,0.00000,0.00000,0.00000,0.79582,2.98500,
87.18000,3.06497,0.00014,0.00202,0.82057,0.00000,0.00000,0.00000,0.82273,3.06497,
87.45000,3.14155,0.00015,0.00210,0.83866,0.00000,0.00000,0.00000,0.84090,3.14155,
87.64000,3.20767,0.00015,0.00216,0.85160,0.00000,0.00000,0.00000,0.85391,3.20767,
88.09000,3.26368,0.00016,0.00231,0.88300,0.00000,0.00000,0.00000,0.88547,3.26368,
88.73000,3.31250,0.00018,0.00254,0.92949,0.00000,0.00000,0.00000,0.93220,3.31250,
89.48000,3.35545,0.00020,0.00283,0.98682,0.00000,0.00000,0.00000,0.98985,3.35545,
89.99000,3.39141,0.00022,0.00305,1.02763,0.00000,0.00000,0.00000,1.03090,3.39141,
90.33000,3.41832,0.00023,0.00321,1.05569,0.00000,0.00000,0.00000,1.05913,3.41832,
90.55000,3.43646,0.00024,0.00331,1.07422,0.00000,0.00000,0.00000,1.07777,3.43646,
90.70000,3.45123,0.00025,0.00338,1.08702,0.00000,0.00000,0.00000,1.09065,3.45123,
92.13000,3.47259,0.00031,0.00416,1.21626,0.00000,0.00000,0.00000,1.22074,3.47259,
92.09000,3.51000,0.00031,0.00414,1.21247,0.00000,0.00000,0.00000,1.21691,3.51000,
92.06000,3.56615,0.00031,0.00412,1.20963,0.00000,0.00000,0.00000,1.21405,3.56615,
92.71000,3.63559,0.00034,0.00453,1.27257,0.00000,0.00000,0.00000,1.27743,3.63559,
92.47000,3.70877,0.00033,0.00437,1.24899,0.00000,0.00000,0.00000,1.25369,3.70877,
