temp,count_original,count_0,count_1,count_2,count_3,count_4,count_5,
49.04000,1.26278,0.00313,0.00007,0.00000,0.00000,0.00320,1.26278,
49.36000,1.30477,0.00325,0.00007,0.00000,0.00000,0.00333,1.30477,
50.24000,1.36441,0.00360,0.00009,0.00000,0.00000,0.00369,1.36441,
51.16000,1.43941,0.00400,0.00010,0.00000,0.00000,0.00410,1.43941,
51.11000,1.51950,0.00398,0.00010,0.00000,0.00000,0.00408,1.51950,
49.74000,1.58731,0.00340,0.00008,0.00000,0.00000,0.00348,1.58731,
50.49000,1.62363,0.00371,0.00009,0.00000,0.00000,0.00380,1.62363,
50.99000,1.61545,0.00393,0.00010,0.00000,0.00000,0.00402,1.61545,
52.00000,1.56281,0.00441,0.00012,0.00000,0.00000,0.00453,1.56281,
52.66000,1.48031,0.00475,0.00013,0.00000,0.00000,0.00488,1.48031,
53.11000,1.39109,0.00500,0.00015,0.00000,0.00000,0.00514,1.39109,
53.41000,1.31646,0.00517,0.00015,0.00000,0.00000,0.00533,1.31646,
53.94000,1.26823,0.00549,0.00017,0.00000,0.00000,0.00566,1.26823,
54.29000,1.24769,0.00571,0.00018,0.00000,0.00000,0.00589,1.24769,
54.53000,1.24983,0.00587,0.00019,0.00000,0.00000,0.00606,1.24983,
55.35000,1.26832,0.00643,0.00022,0.00000,0.00000,0.00665,1.26832,
55.90000,1.29823,0.00684,0.00024,0.00000,0.00000,0.00708,1.29823,
56.27000,1.33710,0.00713,0.00026,0.00000,0.00000,0.00738,1.33710,
56.18000,1.38500,0.00706,0.00025,0.00000,0.00000,0.00731,1.38500,
56.79000,1.44281,0.00755,0.00028,0.00000,0.00000,0.00783,1.44281,
56.52000,1.51005,0.00733,0.00027,0.00000,0.00000,0.00759,1.51005,
57.02000,1.58446,0.00775,0.00029,0.00000,0.00000,0.00804,1.58446,
57.68000,1.66231,0.00833,0.00033,0.00000,0.00000,0.00866,1.66231,
58.45000,1.73731,0.00907,0.00037,0.00000,0.00000,0.00944,1.73731,
58.63000,1.79955,0.00925,0.00039,0.00000,0.00000,0.00963,1.79955,
58.42000,1.83795,0.00904,0.00037,0.00000,0.00000,0.00941,1.83795,
59.28000,1.84512,0.00993,0.00043,0.00000,0.00000,0.01036,1.84512,
59.85000,1.81995,0.01057,0.00048,0.00000,0.00000,0.01104,1.81995,
60.24000,1.76705,0.01102,0.00051,0.00000,0.00000,0.01153,1.76705,
60.82000,1.69545,0.01174,0.00056,0.00000,0.00000,0.01230,1.69545,
60.88000,1.61759,0.01181,0.00057,0.00000,0.00000,0.01238,1.61759,
60.92000,1.54696,0.01186,0.00057,0.00000,0.00000,0.01244,1.54696,
61.61000,1.49446,0.01278,0.00065,0.00000,0.00000,0.01343,1.49446,
61.41000,1.46523,0.01251,0.00062,0.00000,0.00000,0.01313,1.46523,
62.27000,1.45727,0.01372,0.00072,0.00000,0.00000,0.01444,1.45727,
62.18000,1.46219,0.01359,0.00071,0.00000,0.00000,0.01430,1.46219,
62.12000,1.46868,0.01350,0.00071,0.00000,0.00000,0.01421,1.46868,
62.41000,1.46832,0.01393,0.00074,0.00000,0.00000,0.01467,1.46832,
63.28000,1.45991,0.01528,0.00086,0.00000,0.00000,0.01614,1.45991,
64.85000,1.44977,0.01805,0.00112,0.00000,0.00000,0.01917,1.44977,
64.90000,1.44700,0.01815,0.00113,0.00000,0.00000,0.01928,1.44700,
64.60000,1.45691,0.01758,0.00107,0.00000,0.00000,0.01866,1.45691,
65.07000,1.47814,0.01848,0.00116,0.00000,0.00000,0.01964,1.47814,
65.38000,1.50587,0.01909,0.00122,0.00000,0.00000,0.02032,1.50587,
65.25000,1.53786,0.01883,0.00120,0.00000,0.00000,0.02003,1.53786,
65.83000,1.57727,0.02002,0.00132,0.00000,0.00000,0.02134,1.57727,
66.22000,1.62955,0.02085,0.00141,0.00000,0.00000,0.02226,1.62955,
67.15000,1.69655,0.02298,0.00164,0.00000,0.00000,0.02462,1.69655,
67.77000,1.77222,0.02451,0.00182,0.00000,0.00000,0.02633,1.77222,
67.84000,1.84295,0.02469,0.00184,0.00000,0.00000,0.02653,1.84295,
67.90000,1.89382,0.02484,0.00186,0.00000,0.00000,0.02670,1.89382,
68.26000,1.91809,0.02579,0.00198,0.00000,0.00000,0.02776,1.91809,
68.18000,1.92186,0.02557,0.00195,0.00000,0.00000,0.02752,1.92186,
68.45000,1.91913,0.02630,0.00204,0.00000,0.00000,0.02833,1.91913,
69.30000,1.92132,0.02871,0.00234,0.00000,0.00000,0.03105,1.92132,
69.53000,1.92964,0.02939,0.00243,0.00000,0.00000,0.03182,1.92964,
70.02000,1.93568,0.03091,0.00264,0.00000,0.00000,0.03354,1.93568,
70.01000,1.92809,0.03088,0.00263,0.00000,0.00000,0.03351,1.92809,
70.68000,1.90073,0.03306,0.00293,0.00000,0.00000,0.03600,1.90073,
71.12000,1.85845,0.03458,0.00315,0.00000,0.00000,0.03773,1.85845,
71.75000,1.81595,0.03687,0.00349,0.00000,0.00000,0.04035,1.81595,
71.50000,1.79014,0.03594,0.00335,0.00000,0.00000,0.03929,1.79014,
72.33000,1.79342,0.03909,0.00383,0.00000,0.00000,0.04292,1.79342,
72.89000,1.83129,0.04137,0.00419,0.00000,0.00000,0.04556,1.83129,
72.59000,1.90345,0.04013,0.00399,0.00000,0.00000,0.04413,1.90345,
73.73000,2.00660,0.04501,0.00479,0.00000,0.00000,0.04980,2.00660,
74.15000,2.13511,0.04694,0.00512,0.00000,0.00000,0.05207,2.13511,
74.77000,2.28090,0.04994,0.00565,0.00000,0.00000,0.05559,2.28090,
74.51000,2.43472,0.04866,0.00543,0.00000,0.00000,0.05409,2.43472,
75.34000,2.58797,0.05285,0.00619,0.00000,0.00000,0.05904,2.58797,
75.23000,2.73655,0.05228,0.00608,0.00000,0.00000,0.05836,2.73655,
75.49000,2.88458,0.05365,0.00634,0.00000,0.00000,0.05998,2.88458,
75.66000,3.04297,0.05456,0.00651,0.00000,0.00000,0.06107,3.04297,
75.77000,3.22424,0.05516,0.00662,0.00000,0.00000,0.06178,3.22424,
76.51000,3.43503,0.05934,0.00744,0.00000,0.00000,0.06678,3.43503,
77.01000,3.66795,0.06234,0.00805,0.00000,0.00000,0.07039,3.66795,
77.34000,3.90014,0.06439,0.00847,0.00000,0.00000,0.07287,3.90014,
78.23000,4.10012,0.07026,0.00973,0.00000,0.00000,0.07999,4.10012,
78.48000,4.23765,0.07199,0.01012,0.00000,0.00000,0.08211,4.23765,
78.99000,4.29335,0.07566,0.01095,0.00000,0.00000,0.08661,4.29335,
78.99000,4.26436,0.07566,0.01095,0.00000,0.00000,0.08661,4.26436,
79.33000,4.16425,0.07820,0.01154,0.00000,0.00000,0.08974,4.16425,
79.55000,4.01652,0.07989,0.01194,0.00000,0.00000,0.09183,4.01652,
80.03000,3.84396,0.08369,0.01285,0.00000,0.00000,0.09654,3.84396,
80.69000,3.66292,0.08919,0.01423,0.00000,0.00000,0.10342,3.66292,
81.13000,3.48545,0.09305,0.01522,0.00000,0.00000,0.10827,3.48545,
81.75000,3.32191,0.09875,0.01673,0.00000,0.00000,0.11548,3.32191,
81.83000,3.18033,0.09951,0.01693,0.00000,0.00000,0.11644,3.18033,
82.22000,3.06446,0.10329,0.01797,0.00000,0.00000,0.12126,3.06446,
82.48000,2.97259,0.10589,0.01869,0.00000,0.00000,0.12458,2.97259,
82.65000,2.89823,0.10762,0.01918,0.00000,0.00000,0.12679,2.89823,
82.77000,2.83283,0.10885,0.01953,0.00000,0.00000,0.12838,2.83283,
83.18000,2.77182,0.11318,0.02078,0.00000,0.00000,0.13396,2.77182,
84.12000,2.72073,0.12372,0.02394,0.00000,0.00000,0.14766,2.72073,
84.41000,2.69328,0.12715,0.02501,0.00000,0.00000,0.15216,2.69328,
84.61000,2.70182,0.12958,0.02577,0.00000,0.00000,0.15534,2.70182,
85.41000,2.74750,0.13970,0.02904,0.00000,0.00000,0.16874,2.74750,
85.60000,2.81668,0.14221,0.02988,0.00000,0.00000,0.17209,2.81668,
85.74000,2.88618,0.14408,0.03051,0.00000,0.00000,0.17459,2.88618,
86.49000,2.93377,0.15454,0.03411,0.00000,0.00000,0.18865,2.93377,
86.66000,2.94759,0.15701,0.03498,0.00000,0.00000,0.19199,2.94759,
86.77000,2.93082,0.15863,0.03555,0.00000,0.00000,0.19418,2.93082,
87.18000,2.90014,0.16479,0.03777,0.00000,0.00000,0.20256,2.90014,
87.45000,2.87910,0.16897,0.03931,0.00000,0.00000,0.20828,2.87910,
87.64000,2.88969,0.17198,0.04043,0.00000,0.00000,0.21240,2.88969,
88.09000,2.94483,0.17929,0.04319,0.00000,0.00000,0.22248,2.94483,
88.73000,3.04460,0.19019,0.04744,0.00000,0.00000,0.23763,3.04460,
89.48000,3.17800,0.20376,0.05294,0.00000,0.00000,0.25670,3.17800,
89.99000,3.32773,0.21350,0.05702,0.00000,0.00000,0.27052,3.32773,
90.33000,3.47523,0.22024,0.05991,0.00000,0.00000,0.28015,3.47523,
90.55000,3.60618,0.22470,0.06185,0.00000,0.00000,0.28655,3.60618,
90.70000,3.71486,0.22779,0.06321,0.00000,0.00000,0.29100,3.71486,
92.13000,3.80436,0.25935,0.07769,0.00000,0.00000,0.33704,3.80436,
92.09000,3.88259,0.25841,0.07725,0.00000,0.00000,0.33566,3.88259,
92.06000,3.95741,0.25771,0.07692,0.00000,0.00000,0.33463,3.95741,
92.71000,4.03418,0.27328,0.08443,0.00000,0.00000,0.35771,4.03418,
92.47000,4.11531,0.26743,0.08158,0.00000,0.00000,0.34901,4.11531,
92.65000,4.20000,0.27181,0.08371,0.00000,0.00000,0.35552,4.20000,
93.10000,4.28542,0.28304,0.08928,0.00000,0.00000,0.37232,4.28542,
93.40000,4.37109,0.29077,0.09318,0.00000,0.00000,0.38396,4.37109,
93.93000,4.46250,0.30491,0.10049,0.00000,0.00000,0.40541,4.46250,
94.29000,4.57005,0.31489,0.10577,0.00000,0.00000,0.42065,4.57005,
94.53000,4.70460,0.32170,0.10943,0.00000,0.00000,0.43113,4.70460,
95.35000,4.87168,0.34605,0.12288,0.00000,0.00000,0.46894,4.87168,
95.23000,5.06700,0.34238,0.12082,0.00000,0.00000,0.46320,5.06700,
95.49000,5.27573,0.35038,0.12533,0.00000,0.00000,0.47571,5.27573,
95.99000,5.47800,0.36625,0.13447,0.00000,0.00000,0.50072,5.47800,
96.66000,5.65840,0.38857,0.14773,0.00000,0.00000,0.53630,5.65840,
97.11000,5.81231,0.40428,0.15733,0.00000,0.00000,0.56160,5.81231,
97.07000,5.94464,0.40286,0.15645,0.00000,0.00000,0.55931,5.94464,
97.38000,6.06477,0.41398,0.16337,0.00000,0.00000,0.57735,6.06477,
97.92000,6.18127,0.43405,0.17613,0.00000,0.00000,0.61018,6.18127,
98.28000,6.29781,0.44794,0.18516,0.00000,0.00000,0.63309,6.29781,
98.85000,6.41351,0.47078,0.20037,0.00000,0.00000,0.67114,6.41351,
98.90000,6.52733,0.47283,0.20176,0.00000,0.00000,0.67459,6.52733,
98.93000,6.64281,0.47407,0.20260,0.00000,0.00000,0.67666,6.64281,
99.29000,6.76809,0.48915,0.21292,0.00000,0.00000,0.70207,6.76809,
99.86000,6.91143,0.51394,0.23031,0.00000,0.00000,0.74426,6.91143,
100.57000,7.07741,0.54648,0.25388,0.00000,0.00000,0.80036,7.07741,
101.05000,7.26517,0.56956,0.27110,0.00000,0.00000,0.84066,7.26517,
101.37000,7.46632,0.58545,0.28319,0.00000,0.00000,0.86865,7.46632,
101.24000,7.66550,0.57895,0.27822,0.00000,0.00000,0.85717,7.66550,
102.16000,7.84613,0.62648,0.31531,0.00000,0.00000,0.94179,7.84613,
102.44000,7.99731,0.64166,0.32750,0.00000,0.00000,0.96916,7.99731,
102.63000,8.11773,0.65215,0.33603,0.00000,0.00000,0.98819,8.11773,
103.42000,8.21536,0.69754,0.37384,0.00000,0.00000,1.07137,8.21536,
103.61000,8.30500,0.70888,0.38352,0.00000,0.00000,1.09240,8.30500,
104.07000,8.40455,0.73707,0.40795,0.00000,0.00000,1.14503,8.40455,
104.72000,8.52946,0.77870,0.44503,0.00000,0.00000,1.22373,8.52946,
104.81000,8.68792,0.78464,0.45041,0.00000,0.00000,1.23505,8.68792,
105.21000,8.88005,0.81153,0.47508,0.00000,0.00000,1.28661,8.88005,
105.80000,9.09882,0.85278,0.51384,0.00000,0.00000,1.36661,9.09882,
105.54000,9.33031,0.83436,0.49640,0.00000,0.00000,1.33077,9.33031,
105.36000,9.55509,0.82184,0.48466,0.00000,0.00000,1.30650,9.55509,
105.91000,9.75186,0.86068,0.52139,0.00000,0.00000,1.38207,9.75186,
106.27000,9.90467,0.88703,0.54685,0.00000,0.00000,1.43387,9.90467,
107.51000,10.01045,0.98367,0.64390,0.00000,0.00000,1.62756,10.01045,
107.68000,10.08132,0.99766,0.65841,0.00000,0.00000,1.65607,10.08132,
108.12000,10.14068,1.03474,0.69745,0.00000,0.00000,1.73219,10.14068,
108.41000,10.21286,1.05989,0.72436,0.00000,0.00000,1.78425,10.21286,
108.27000,10.30905,1.04768,0.71125,0.00000,0.00000,1.75892,10.30905,
109.18000,10.41871,1.12944,0.80069,0.00000,0.00000,1.93013,10.41871,
109.79000,10.51281,1.18755,0.86650,0.00000,0.00000,2.05405,10.51281,
109.86000,10.55686,1.19439,0.87438,0.00000,0.00000,2.06877,10.55686,
110.57000,10.52830,1.26592,0.95813,0.00000,0.00000,2.22406,10.52830,
110.72000,10.42804,1.28154,0.97677,0.00000,0.00000,2.25831,10.42804,
111.48000,10.27991,1.36346,1.07659,0.00000,0.00000,2.44005,10.27991,
111.65000,10.11981,1.38244,1.10020,0.00000,0.00000,2.48264,10.11981,
111.77000,9.98000,1.39598,1.11716,0.00000,0.00000,2.51314,9.98000,
112.18000,9.87875,1.44321,1.17697,0.00000,0.00000,2.62018,9.87875,
112.45000,9.82092,1.47512,1.21799,0.00000,0.00000,2.69311,9.82092,
112.30000,9.80427,1.45731,1.19504,0.00000,0.00000,2.65235,9.80427,
112.87000,9.82452,1.52607,1.28448,0.00000,0.00000,2.81055,9.82452,
113.58000,9.87629,1.61595,1.40467,0.00000,0.00000,3.02063,9.87629,
113.72000,9.95026,1.63425,1.42958,0.00000,0.00000,3.06384,9.95026,
114.15000,10.02981,1.69166,1.50871,0.00000,0.00000,3.20037,10.02981,
114.43000,10.09109,1.73005,1.56241,0.00000,0.00000,3.29246,10.09109,
114.62000,10.10857,1.75656,1.59986,0.00000,0.00000,3.35642,10.10857,
114.75000,10.06411,1.77492,1.62596,0.00000,0.00000,3.40088,10.06411,
115.16000,9.95354,1.83400,1.71091,0.00000,0.00000,3.54491,9.95354,
115.44000,9.78759,1.87539,1.77128,0.00000,0.00000,3.64667,9.78759,
115.63000,9.58922,1.90397,1.81337,0.00000,0.00000,3.71734,9.58922,
115.75000,9.38901,1.92223,1.84042,0.00000,0.00000,3.76265,9.38901,
116.50000,9.21907,2.04011,2.01819,0.00000,0.00000,4.05829,9.21907,
117.00000,9.10528,2.12239,2.14537,0.00000,0.00000,4.26777,9.10528,
118.00000,9.05924,2.29633,2.42216,0.00000,0.00000,4.71849,9.05924,
118.33000,9.07429,2.35658,2.52045,0.00000,0.00000,4.87703,9.07429,
118.56000,9.12859,2.39944,2.59109,0.00000,0.00000,4.99053,9.12859,
119.04000,9.19413,2.49123,2.74437,0.00000,0.00000,5.23561,9.19413,
118.69000,9.24873,2.42398,2.63182,0.00000,0.00000,5.05580,9.24873,
119.13000,9.28601,2.50880,2.77402,0.00000,0.00000,5.28282,9.28601,
119.75000,9.31845,2.63302,2.98623,0.00000,0.00000,5.61925,9.31845,
120.17000,9.37160,2.72039,3.13822,0.00000,0.00000,5.85861,9.37160,
120.78000,9.47070,2.85209,3.37136,0.00000,0.00000,6.22345,9.47070,
121.19000,9.62792,2.94392,3.53665,0.00000,0.00000,6.48056,9.62792,
121.46000,9.83719,3.00588,3.64940,0.00000,0.00000,6.65528,9.83719,
121.64000,10.07705,3.04786,3.72633,0.00000,0.00000,6.77419,10.07705,
122.09000,10.31986,3.15521,3.92497,0.00000,0.00000,7.08018,10.31986,
122.39000,10.54418,3.22871,4.06253,0.00000,0.00000,7.29124,10.54418,
122.60000,10.74491,3.28111,4.16132,0.00000,0.00000,7.44243,10.74491,
123.40000,10.93618,3.48802,4.55713,0.00000,0.00000,8.04515,10.93618,
123.27000,11.14373,3.45359,4.49067,0.00000,0.00000,7.94426,11.14373,
123.51000,11.39019,3.51740,4.61403,0.00000,0.00000,8.13143,11.39019,
124.01000,11.68323,3.65386,4.88043,0.00000,0.00000,8.53429,11.68323,
124.67000,12.01278,3.84150,5.25212,0.00000,0.00000,9.09362,12.01278,
125.11000,12.35682,3.97152,5.51298,0.00000,0.00000,9.48451,12.35682,
125.41000,12.69135,4.06250,5.69700,0.00000,0.00000,9.75949,12.69135,
125.94000,12.99863,4.22795,6.03453,0.00000,0.00000,10.26248,12.99863,
125.96000,13.27095,4.23432,6.04758,0.00000,0.00000,10.28190,13.27095,
126.31000,13.51040,4.34713,6.27976,0.00000,0.00000,10.62690,13.51040,
126.54000,13.72649,4.42278,6.43624,0.00000,0.00000,10.85902,13.72649,
126.69000,13.93488,4.47277,6.53998,0.00000,0.00000,11.01275,13.93488,
127.13000,14.15724,4.62243,6.85202,0.00000,0.00000,11.47445,14.15724,
127.75000,14.41809,4.84119,7.31155,0.00000,0.00000,12.15274,14.41809,
127.50000,14.73592,4.75185,7.12344,0.00000,0.00000,11.87530,14.73592,
128.33000,15.11407,5.05446,7.76270,0.00000,0.00000,12.81716,15.11407,
128.89000,15.53991,5.26859,8.21797,0.00000,0.00000,13.48656,15.53991,
129.26000,15.99337,5.41462,8.52940,0.00000,0.00000,13.94402,15.99337,
129.84000,16.45806,5.65108,9.03453,0.00000,0.00000,14.68561,16.45806,
130.23000,16.92932,5.81539,9.38574,0.00000,0.00000,15.20114,16.92932,
130.48000,17.41455,5.92303,9.61570,0.00000,0.00000,15.53873,17.41455,
130.66000,17.92587,6.00166,9.78358,0.00000,0.00000,15.78524,17.92587,
130.77000,18.47050,6.05018,9.88712,0.00000,0.00000,15.93730,18.47050,
131.51000,19.04469,6.38613,10.60189,0.00000,0.00000,16.98802,19.04469,
132.01000,19.63477,6.62275,11.10224,0.00000,0.00000,17.72499,19.63477,
132.01000,20.22377,6.62275,11.10224,0.00000,0.00000,17.72499,20.22377,
132.67000,20.79773,6.94744,11.78287,0.00000,0.00000,18.73031,20.79773,
132.78000,21.35000,7.00296,11.89842,0.00000,0.00000,18.90138,21.35000,
133.19000,21.88391,7.21349,12.33410,0.00000,0.00000,19.54759,21.88391,
133.79000,22.41278,7.53209,12.98483,0.00000,0.00000,20.51691,22.41278,
133.86000,22.95651,7.57008,13.06168,0.00000,0.00000,20.63176,22.95651,
134.24000,23.53491,7.77945,13.48195,0.00000,0.00000,21.26140,23.53491,
134.49000,24.15969,7.92007,13.76104,0.00000,0.00000,21.68111,24.15969,
135.00000,24.82974,8.21419,14.33582,0.00000,0.00000,22.55001,24.82974,
135.33000,25.53278,8.40980,14.71087,0.00000,0.00000,23.12067,25.53278,
135.55000,26.25177,8.54256,14.96194,0.00000,0.00000,23.50450,26.25177,
136.04000,26.97460,8.84519,15.52306,0.00000,0.00000,24.36825,26.97460,
136.69000,27.70238,9.26175,16.26829,0.00000,0.00000,25.53004,27.70238,
137.46000,28.44781,9.77836,17.14501,0.00000,0.00000,26.92337,28.44781,
138.31000,29.22180,10.37906,18.09257,0.00000,0.00000,28.47163,29.22180,
138.20000,30.01814,10.29947,17.97168,0.00000,0.00000,28.27116,30.01814,
138.14000,30.80781,10.25630,17.90550,0.00000,0.00000,28.16179,30.80781,
138.76000,31.54819,10.71050,18.58017,0.00000,0.00000,29.29067,31.54819,
139.17000,32.20290,11.02083,19.01298,0.00000,0.00000,30.03381,32.20290,
139.45000,32.76151,11.23744,19.30113,0.00000,0.00000,30.53857,32.76151,
139.97000,33.24830,11.65000,19.81750,0.00000,0.00000,31.46749,33.24830,
140.31000,33.71152,11.92712,20.14002,0.00000,0.00000,32.06714,33.71152,
140.87000,34.19657,12.39662,20.64093,0.00000,0.00000,33.03755,34.19657,
141.25000,34.72168,12.72467,20.95656,0.00000,0.00000,33.68122,34.72168,
141.83000,35.27211,13.24052,21.39511,0.00000,0.00000,34.63563,35.27211,
142.22000,35.81168,13.59793,21.65738,0.00000,0.00000,35.25531,35.81168,
142.48000,36.30345,13.84101,21.81631,0.00000,0.00000,35.65733,36.30345,
142.65000,36.72779,14.00207,21.91296,0.00000,0.00000,35.91502,36.72779,
143.10000,37.08835,14.43656,22.13947,0.00000,0.00000,36.57603,37.08835,
143.40000,37.40609,14.73292,22.26552,0.00000,0.00000,36.99844,37.40609,
143.60000,37.70722,14.93352,22.33788,0.00000,0.00000,37.27140,37.70722,
143.73000,38.01149,15.06523,22.37974,0.00000,0.00000,37.44497,38.01149,
143.82000,38.32646,15.15702,22.40628,0.00000,0.00000,37.56330,38.32646,
144.22000,38.64618,15.57108,22.49940,0.00000,0.00000,38.07047,38.64618,
144.48000,38.95248,15.84563,22.53746,0.00000,0.00000,38.38308,38.95248,
144.65000,39.22048,16.02748,22.55244,0.00000,0.00000,38.57991,39.22048,
145.43000,39.42759,16.88603,22.51635,0.00000,0.00000,39.40238,39.42759,
145.96000,39.56335,17.49262,22.38911,0.00000,0.00000,39.88173,39.56335,
145.97000,39.63644,17.50425,22.38589,0.00000,0.00000,39.89013,39.63644,
145.98000,39.67300,17.51588,22.38263,0.00000,0.00000,39.89851,39.67300,
146.32000,39.70755,17.91565,22.25333,0.00000,0.00000,40.16897,39.70755,
146.88000,39.77241,18.59181,21.96077,0.00000,0.00000,40.55258,39.77241,
147.59000,39.88733,19.48162,21.44538,0.00000,0.00000,40.92700,39.88733,
148.39000,40.05168,20.52924,20.67123,0.00000,0.00000,41.20047,40.05168,
148.59000,40.24281,20.79880,20.44620,0.00000,0.00000,41.24501,40.24281,
148.40000,40.42208,20.54265,20.66027,0.00000,0.00000,41.20292,40.42208,
148.93000,40.54821,21.26423,20.03552,0.00000,0.00000,41.29975,40.54821,
149.29000,40.59175,21.76700,19.56303,0.00000,0.00000,41.33003,40.59175,
149.52000,40.54613,22.09367,19.24155,0.00000,0.00000,41.33522,40.54613,
150.02000,40.43323,22.81870,18.49246,0.00000,0.00000,41.31115,40.43323,
150.34000,40.29773,23.29358,17.97897,0.00000,0.00000,41.27256,40.29773,
150.90000,40.18795,24.14546,17.02228,0.00000,0.00000,41.16774,40.18795,
151.26000,40.13365,24.70734,16.37229,0.00000,0.00000,41.07963,40.13365,
151.18000,40.13415,24.58150,16.51890,0.00000,0.00000,41.10040,40.13415,
151.78000,40.16464,25.53902,15.39240,0.00000,0.00000,40.93141,40.16464,
152.52000,40.19500,26.76440,13.93301,0.00000,0.00000,40.69741,40.19500,
153.35000,40.20842,28.19894,12.24210,0.00000,0.00000,40.44104,40.20842,
153.57000,40.21160,28.59010,11.79019,0.00000,0.00000,40.38029,40.21160,
153.71000,40.23241,28.84143,11.50267,0.00000,0.00000,40.34410,40.23241,
154.14000,40.30474,29.62526,10.62269,0.00000,0.00000,40.24795,40.30474,
154.76000,40.45011,30.78745,9.37320,0.00000,0.00000,40.16064,40.45011,
155.51000,40.66893,32.24495,7.91759,0.00000,0.00000,40.16254,40.66893,
155.00000,40.94561,31.24763,8.89936,0.00000,0.00000,40.14699,40.94561,
155.34000,41.26137,31.90956,8.24063,0.00000,0.00000,40.15018,41.26137,
155.56000,41.60323,32.34417,7.82346,0.00000,0.00000,40.16762,41.60323,
156.04000,41.96396,33.30979,6.94210,0.00000,0.00000,40.25189,41.96396,
156.36000,42.33823,33.96695,6.37928,0.00000,0.00000,40.34623,42.33823,
156.57000,42.72109,34.40410,6.02179,0.00000,0.00000,40.42589,42.72109,
157.05000,43.11115,35.42105,5.24271,0.00000,0.00000,40.66376,43.11115,
157.37000,43.51775,36.11287,4.75455,0.00000,0.00000,40.86741,43.51775,
157.58000,43.96698,36.57296,4.44841,0.00000,0.00000,41.02137,43.96698,
158.38000,44.50086,38.37047,3.38958,0.00000,0.00000,41.76005,44.50086,
158.92000,45.17447,39.62451,2.77312,0.00000,0.00000,42.39763,45.17447,
158.95000,46.05387,39.69515,2.74120,0.00000,0.00000,42.43635,46.05387,
159.30000,47.20261,40.52697,2.38670,0.00000,0.00000,42.91366,47.20261,
159.87000,48.65448,41.91202,1.87856,0.00000,0.00000,43.79058,48.65448,
159.91000,50.38383,42.01064,1.84603,0.00000,0.00000,43.85667,50.38383,
159.94000,52.28915,42.08473,1.82190,0.00000,0.00000,43.90663,52.28915,
160.29000,54.20655,42.95695,1.55677,0.00000,0.00000,44.51371,54.20655,
160.20000,55.95645,42.73128,1.62210,0.00000,0.00000,44.35338,55.95645,
160.80000,57.40823,44.25391,1.22226,0.00000,0.00000,45.47618,57.40823,
161.20000,58.53660,45.29294,0.99995,0.00000,0.00000,46.29290,58.53660,
