temp,count_original,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,
35.73000,1.69410,0.00000,0.00000,0.00000,0.03590,0.00000,0.00000,0.00000,0.00000,0.03590,1.69410,
35.82000,1.68455,0.00000,0.00000,0.00000,0.03618,0.00000,0.00000,0.00000,0.00000,0.03618,1.68455,
35.88000,1.68090,0.00000,0.00000,0.00000,0.03636,0.00000,0.00000,0.00000,0.00000,0.03636,1.68090,
35.59000,1.68455,0.00000,0.00000,0.00000,0.03547,0.00000,0.00000,0.00000,0.00000,0.03547,1.68455,
36.06000,1.69410,0.00000,0.00000,0.00000,0.03693,0.00000,0.00000,0.00000,0.00000,0.03693,1.69410,
36.70000,1.70590,0.00000,0.00000,0.00000,0.03900,0.00000,0.00000,0.00000,0.00000,0.03900,1.70590,
38.14000,1.71545,0.00000,0.00000,0.00000,0.04407,0.00000,0.00000,0.00000,0.00000,0.04407,1.71545,
39.09000,1.71910,0.00000,0.00000,0.00000,0.04773,0.00000,0.00000,0.00000,0.00000,0.04773,1.71910,
39.73000,1.71545,0.00000,0.00000,0.00000,0.05036,0.00000,0.00000,0.00000,0.00000,0.05036,1.71545,
41.15000,1.70554,0.00000,0.00000,0.00000,0.05667,0.00000,0.00000,0.00000,0.00000,0.05667,1.70554,
41.77000,1.69146,0.00000,0.00000,0.00000,0.05964,0.00000,0.00000,0.00000,0.00000,0.05964,1.69146,
44.51000,1.67514,0.00000,0.00000,0.00000,0.07460,0.00000,0.00000,0.00000,0.00000,0.07460,1.67514,
44.01000,1.65854,0.00000,0.00000,0.00000,0.07164,0.00000,0.00000,0.00000,0.00000,0.07164,1.65854,
43.67000,1.64418,0.00000,0.00000,0.00000,0.06968,0.00000,0.00000,0.00000,0.00000,0.06968,1.64418,
43.78000,1.63491,0.00000,0.00000,0.00000,0.07031,0.00000,0.00000,0.00000,0.00000,0.07031,1.63491,
43.85000,1.63309,0.00000,0.00000,0.00000,0.07071,0.00000,0.00000,0.00000,0.00000,0.07071,1.63309,
44.24000,1.63905,0.00000,0.00000,0.00000,0.07299,0.00000,0.00000,0.00000,0.00000,0.07299,1.63905,
44.49000,1.64964,0.00000,0.00000,0.00000,0.07448,0.00000,0.00000,0.00000,0.00000,0.07448,1.64964,
44.66000,1.65832,0.00000,0.00000,0.00000,0.07551,0.00000,0.00000,0.00000,0.00000,0.07551,1.65832,
44.44000,1.65786,0.00000,0.00000,0.00000,0.07418,0.00000,0.00000,0.00000,0.00000,0.07418,1.65786,
44.96000,1.64536,0.00000,0.00000,0.00000,0.07736,0.00000,0.00000,0.00000,0.00000,0.07737,1.64536,
45.64000,1.62559,0.00000,0.00000,0.00000,0.08172,0.00000,0.00000,0.00000,0.00000,0.08172,1.62559,
45.76000,1.60918,0.00000,0.00000,0.00000,0.08251,0.00000,0.00000,0.00000,0.00000,0.08251,1.60918,
46.51000,1.60705,0.00000,0.00000,0.00000,0.08762,0.00000,0.00000,0.00000,0.00000,0.08762,1.60705,
47.00000,1.62477,0.00000,0.00000,0.00000,0.09111,0.00000,0.00000,0.00000,0.00000,0.09112,1.62477,
47.34000,1.65941,0.00000,0.00000,0.00000,0.09361,0.00000,0.00000,0.00000,0.00000,0.09362,1.65941,
45.89000,1.70023,0.00000,0.00000,0.00000,0.08338,0.00000,0.00000,0.00000,0.00000,0.08338,1.70023,
46.93000,1.73368,0.00000,0.00000,0.00000,0.09061,0.00000,0.00000,0.00000,0.00000,0.09061,1.73368,
47.28000,1.75036,0.00000,0.00000,0.00000,0.09317,0.00000,0.00000,0.00000,0.00000,0.09317,1.75036,
47.52000,1.74950,0.00000,0.00000,0.00000,0.09496,0.00000,0.00000,0.00000,0.00000,0.09496,1.74950,
48.35000,1.73781,0.00000,0.00000,0.00000,0.10141,0.00000,0.00000,0.00000,0.00000,0.10142,1.73781,
48.57000,1.72418,0.00000,0.00000,0.00000,0.10319,0.00000,0.00000,0.00000,0.00000,0.10319,1.72418,
49.04000,1.71418,0.00000,0.00000,0.00000,0.10708,0.00000,0.00000,0.00000,0.00000,0.10708,1.71418,
49.36000,1.70854,0.00000,0.00000,0.00000,0.10981,0.00000,0.00000,0.00000,0.00000,0.10981,1.70854,
50.24000,1.70514,0.00000,0.00000,0.00000,0.11763,0.00000,0.00000,0.00000,0.00000,0.11764,1.70514,
51.16000,1.70219,0.00000,0.00000,0.00000,0.12636,0.00000,0.00000,0.00000,0.00000,0.12637,1.70219,
51.11000,1.70082,0.00000,0.00000,0.00000,0.12587,0.00000,0.00000,0.00000,0.00000,0.12588,1.70082,
49.74000,1.70464,0.00000,0.00000,0.00000,0.11313,0.00000,0.00000,0.00000,0.00000,0.11313,1.70464,
50.49000,1.71609,0.00000,0.00000,0.00000,0.11995,0.00000,0.00000,0.00000,0.00000,0.11995,1.71609,
50.99000,1.73295,0.00000,0.00000,0.00000,0.12470,0.00000,0.00000,0.00000,0.00000,0.12471,1.73295,
52.00000,1.74759,0.00000,0.00000,0.00000,0.13484,0.00000,0.00000,0.00000,0.00000,0.13485,1.74759,
52.66000,1.75000,0.00000,0.00001,0.00000,0.14187,0.00000,0.00000,0.00000,0.00000,0.14188,1.75000,
53.11000,1.73332,0.00000,0.00001,0.00000,0.14686,0.00000,0.00000,0.00000,0.00000,0.14686,1.73332,
53.41000,1.69722,0.00000,0.00001,0.00000,0.15027,0.00000,0.00000,0.00000,0.00000,0.15027,1.69722,
53.94000,1.64773,0.00000,0.00001,0.00000,0.15647,0.00000,0.00000,0.00000,0.00000,0.15648,1.64773,
54.29000,1.59491,0.00000,0.00001,0.00000,0.16069,0.00000,0.00000,0.00000,0.00000,0.16070,1.59491,
54.53000,1.54991,0.00000,0.00001,0.00000,0.16365,0.00000,0.00000,0.00000,0.00000,0.16366,1.54991,
55.35000,1.52300,0.00000,0.00001,0.00000,0.17413,0.00000,0.00000,0.00000,0.00000,0.17414,1.52300,
55.90000,1.52233,0.00000,0.00001,0.00000,0.18150,0.00000,0.00000,0.00000,0.00000,0.18151,1.52233,
56.27000,1.55196,0.00000,0.00001,0.00000,0.18661,0.00000,0.00000,0.00000,0.00000,0.18662,1.55196,
56.18000,1.61073,0.00000,0.00001,0.00000,0.18536,0.00000,0.00000,0.00000,0.00000,0.18537,1.61073,
56.79000,1.69205,0.00000,0.00001,0.00000,0.19403,0.00000,0.00000,0.00000,0.00000,0.19404,1.69205,
56.52000,1.78405,0.00000,0.00001,0.00000,0.19015,0.00000,0.00000,0.00000,0.00000,0.19016,1.78405,
57.02000,1.87113,0.00000,0.00001,0.00000,0.19739,0.00000,0.00000,0.00000,0.00000,0.19740,1.87113,
57.68000,1.93759,0.00000,0.00001,0.00000,0.20734,0.00000,0.00000,0.00000,0.00000,0.20736,1.93759,
58.45000,1.97200,0.00000,0.00002,0.00000,0.21953,0.00000,0.00000,0.00000,0.00000,0.21955,1.97200,
58.63000,1.97062,0.00000,0.00002,0.00000,0.22247,0.00000,0.00000,0.00000,0.00000,0.22249,1.97062,
58.42000,1.93745,0.00000,0.00002,0.00000,0.21905,0.00000,0.00000,0.00000,0.00000,0.21906,1.93745,
59.28000,1.88168,0.00000,0.00002,0.00000,0.23340,0.00000,0.00000,0.00000,0.00000,0.23342,1.88168,
59.85000,1.81486,0.00000,0.00002,0.00000,0.24338,0.00000,0.00000,0.00000,0.00000,0.24340,1.81486,
60.24000,1.74759,0.00000,0.00002,0.00000,0.25043,0.00000,0.00000,0.00000,0.00000,0.25045,1.74759,
60.82000,1.68719,0.00000,0.00002,0.00000,0.26126,0.00000,0.00000,0.00000,0.00000,0.26129,1.68719,
60.88000,1.63755,0.00000,0.00002,0.00000,0.26241,0.00000,0.00000,0.00000,0.00000,0.26243,1.63755,
60.92000,1.60059,0.00000,0.00002,0.00000,0.26317,0.00000,0.00000,0.00000,0.00000,0.26320,1.60059,
61.61000,1.57764,0.00000,0.00003,0.00000,0.27670,0.00000,0.00000,0.00000,0.00000,0.27673,1.57764,
61.41000,1.56946,0.00000,0.00003,0.00000,0.27272,0.00000,0.00000,0.00000,0.00000,0.27274,1.56946,
62.27000,1.57536,0.00000,0.00003,0.00000,0.29023,0.00000,0.00000,0.00000,0.00000,0.29026,1.57536,
62.18000,1.59309,0.00000,0.00003,0.00000,0.28835,0.00000,0.00000,0.00000,0.00000,0.28838,1.59309,
62.12000,1.61932,0.00000,0.00003,0.00000,0.28710,0.00000,0.00000,0.00000,0.00000,0.28713,1.61932,
62.41000,1.65000,0.00000,0.00003,0.00000,0.29318,0.00000,0.00000,0.00000,0.00000,0.29321,1.65000,
63.28000,1.68104,0.00000,0.00004,0.00000,0.31210,0.00000,0.00000,0.00000,0.00000,0.31214,1.68104,
64.85000,1.70918,0.00000,0.00005,0.00000,0.34908,0.00000,0.00000,0.00000,0.00000,0.34913,1.70918,
64.90000,1.73214,0.00000,0.00005,0.00000,0.35032,0.00000,0.00000,0.00000,0.00000,0.35037,1.73214,
64.60000,1.74840,0.00000,0.00004,0.00000,0.34294,0.00000,0.00000,0.00000,0.00000,0.34298,1.74840,
65.07000,1.75655,0.00000,0.00005,0.00000,0.35457,0.00000,0.00000,0.00000,0.00000,0.35462,1.75655,
