barcode,temp,Count
N1091   ,31.0,1.2640983005625048
N1091   ,29.33,1.27440983005625
N1091   ,27.56,1.3014057647468722
N1091   ,27.04,1.3347745751406257
N1091   ,26.02,1.3617705098312478
N1091   ,26.02,1.3720820393249933
N1091   ,27.01,1.3617705098312478
N1091   ,29.01,1.3347745751406257
N1091   ,31.34,1.301405764746872
N1091   ,34.23,1.2744098300562503
N1091   ,36.82,1.2640983005625048
N1091   ,38.21,1.27440983005625
N1091   ,39.14,1.3004508497187468
N1091   ,40.43,1.3305040653093774
N1091   ,41.28,1.3530040653093776
N1091   ,42.19,1.3628115294937448
N1091   ,42.46,1.3622213595499952
N1091   ,42.97,1.3570491502812523
N1091   ,42.98,1.3522745751406258
N1091   ,43.99,1.350450849718747
N1091   ,44.33,1.3522745751406258
N1091   ,45.22,1.3570491502812523
N1091   ,45.14,1.3622213595499952
N1091   ,45.1,1.3624467844093688
N1091   ,45.4,1.3503647450843752
N1091   ,45.27,1.3207294901687512
N1091   ,46.18,1.2754508497187473
N1091   ,46.12,1.2246352549156239
N1091   ,46.75,1.1818237254218784
N1091   ,47.5,1.1570491502812523
N1091   ,48.0,1.1524999999999996
N1091   ,48.33,1.1630040653093774
N1091   ,48.89,1.1806433855343792
N1091   ,48.26,1.2003647450843753
N1091   ,48.17,1.2223606797749973
N1091   ,48.78,1.2497745751406257
N1091   ,49.19,1.284549150281252
N1091   ,50.13,1.3248606797749973
N1091   ,50.75,1.3654508497187468
N1091   ,51.17,1.39940983005625
N1091   ,51.78,1.4200861046343707
N1091   ,51.52,1.4230369543531183
N1091   ,52.01,1.4074999999999998
N1091   ,52.34,1.3776393202250015
N1091   ,52.56,1.3427254248593732
N1091   ,53.04,1.3140450849718743
N1091   ,53.36,1.2991844051968762
N1091   ,54.24,1.2978647450843752
N1091   ,54.49,1.3024999999999995
N1091   ,55.0,1.3034549150281245
N1091   ,55.66,1.295729490168751
N1091   ,56.44,1.2822745751406257
N1091   ,56.3,1.271770509831248
N1091   ,56.86,1.2721352549156235
N1091   ,56.91,1.284549150281252
N1091   ,57.94,1.3024999999999993
N1091   ,57.96,1.316405764746872
N1091   ,57.97,1.3205040653093776
N1091   ,57.98,1.3170491502812522
N1091   ,58.32,1.3147213595499954
N1091   ,58.55,1.3221352549156238
N1091   ,59.03,1.3415983005625047
N1091   ,59.35,1.367725424859373
N1091   ,59.24,1.3905369543531183
N1091   ,59.82,1.4003647450843755
N1091   ,60.22,1.3930040653093774
N1091   ,60.14,1.3722213595499955
N1091   ,60.76,1.3468566144656198
N1091   ,60.84,1.324913895365628
N1091   ,61.23,1.3096884705062541
N1091   ,61.49,1.3000861046343712
N1091   ,61.99,1.2933155948031225
N1091   ,62.66,1.2873277907312564
N1091   ,63.11,1.2822745751406255
N1091   ,64.07,1.2801722092687426
N1091   ,64.38,1.2819098300562497
N1091   ,64.25,1.2843237254218784
N1091   ,65.17,1.28126644452187
N1091   ,65.45,1.2679508497187468
N1091   ,65.96,1.2443237254218784
N1091   ,66.64,1.215590169943749
N1091   ,66.76,1.190225424859373
N1091   ,67.51,1.1765983005625047
N1091   ,67.67,1.1799138953656279
N1091   ,67.78,1.2009549150281247
N1091   ,68.19,1.2375532155906297
N1091   ,68.79,1.2875532155906297
N1091   ,68.53,1.3498606797749975
N1091   ,68.69,1.4223606797749975
N1091   ,69.12,1.4999138953656277
N1091   ,69.42,1.5749999999999995
N1091   ,69.94,1.6405369543531185
N1091   ,70.63,1.692360679774997
N1091   ,71.75,1.729774575140626
N1091   ,72.17,1.7550861046343706
N1091   ,72.45,1.772221359549995
N1091   ,72.63,1.784045084971874
N1091   ,72.42,1.7905901699437488
N1091   ,72.28,1.7905901699437488
N1091   ,72.85,1.784045084971874
