barcode,temp,Count
N1115   ,31.67,1.7659016994374939
N1115   ,29.78,1.7456762745781205
N1115   ,27.85,1.692725424859373
N1115   ,27.23,1.6272745751406257
N1115   ,26.16,1.5743237254218785
N1115   ,26.1,1.5540983005625046
N1115   ,27.07,1.5743237254218785
N1115   ,29.05,1.6272745751406255
N1115   ,31.36,1.6927254248593728
N1115   ,34.24,1.7456762745781202
N1115   ,36.83,1.7659016994374939
N1115   ,38.22,1.7456762745781205
N1115   ,39.15,1.6923606797749973
N1115   ,40.43,1.6249999999999993
N1115   ,41.29,1.5668237254218784
N1115   ,42.19,1.536598300562505
N1115   ,42.46,1.5420491502812521
N1115   ,42.97,1.5772745751406259
N1115   ,42.98,1.6253647450843751
N1115   ,43.99,1.6650861046343712
N1115   ,44.33,1.678627124296868
N1115   ,45.22,1.657586104634371
N1115   ,45.14,1.6048606797749974
N1115   ,45.1,1.532950849718747
N1115   ,45.4,1.4595491502812519
N1115   ,45.27,1.4015983005625048
N1115   ,46.18,1.3701393202250016
N1115   ,46.12,1.367413895365628
N1115   ,46.75,1.3868237254218785
N1115   ,47.5,1.4161803398874986
N1115   ,48.0,1.4427254248593733
N1115   ,48.33,1.4574999999999994
N1115   ,48.89,1.4583155948031226
N1115   ,48.26,1.4499999999999993
N1115   ,48.17,1.4416844051968762
N1115   ,48.78,1.4424999999999997
N1115   ,49.19,1.45690983005625
N1115   ,50.13,1.4819098300562499
N1115   ,50.75,1.5083155948031226
N1115   ,51.17,1.5248606797749973
N1115   ,51.78,1.5229508497187467
N1115   ,51.52,1.5011803398874983
N1115   ,52.01,1.4666844051968764
N1115   ,52.34,1.4317705098312477
N1115   ,52.56,1.4077254248593731
N1115   ,53.04,1.398733555478129
N1115   ,53.36,1.3999999999999992
N1115   ,54.24,1.4016311896062459
N1115   ,54.49,1.3952786404500037
N1115   ,55.0,1.3806433855343798
N1115   ,55.66,1.3680901699437489
N1115   ,56.44,1.373229490168751
N1115   ,56.3,1.4060942352531272
N1115   ,56.86,1.462725424859373
N1115   ,56.91,1.524860679774997
N1115   ,57.94,1.5681762745781203
N1115   ,57.96,1.5739918693812438
N1115   ,57.97,1.5379508497187468
N1115   ,57.98,1.4717705098312477
N1115   ,58.32,1.3969959346906216
N1115   ,58.55,1.334549150281252
N1115   ,59.03,1.2971023658718823
N1115   ,59.35,1.2877786404500038
N1115   ,59.24,1.3024999999999993
N1115   ,59.82,1.3326393202250018
N1115   ,60.22,1.3676393202250017
N1115   ,60.14,1.397950849718747
N1115   ,60.76,1.4179508497187467
N1115   ,60.84,1.4280040653093773
N1115   ,61.23,1.4349138953656277
N1115   ,61.49,1.4499999999999997
N1115   ,61.99,1.4841844051968762
N1115   ,62.66,1.5410942352531272
N1115   ,63.11,1.612586104634371
N1115   ,64.07,1.6803115294937445
N1115   ,64.38,1.722586104634371
N1115   ,64.25,1.7236271242968677
N1115   ,65.17,1.680901699437494
N1115   ,65.45,1.606545084971874
N1115   ,65.96,1.5221352549156237
N1115   ,66.64,1.4494098300562501
N1115   ,66.76,1.4015983005625048
N1115   ,67.51,1.3802786404500036
N1115   ,67.67,1.3789589803375026
N1115   ,67.78,1.39005321559063
N1115   ,68.19,1.4101393202250017
N1115   ,68.79,1.4405901699437489
N1115   ,68.53,1.4839589803375026
N1115   ,68.69,1.53940983005625
N1115   ,69.12,1.6003115294937449
N1115   ,69.42,1.655225424859373
N1115   ,69.94,1.6928647450843752
N1115   ,70.63,1.7085410196624964
N1115   ,71.75,1.7066311896062458
N1115   ,72.17,1.6978647450843753
N1115   ,72.45,1.69505321559063
N1115   ,72.63,1.7085942352531267
N1115   ,72.42,1.7429508497187467
N1115   ,72.28,1.7952786404500038
N1115   ,72.85,1.8565983005625044
N1115   ,73.57,1.9157623792124918
N1115   ,73.71,1.963036954353118
N1115   ,74.14,1.9910942352531267
N1115   ,73.76,1.9962664445218699
N1115   ,73.84,1.9801722092687424
N1115   ,74.23,1.9491844051968763
N1115   ,74.48,1.9126393202250012
N1115   ,74.66,1.8802254248593733
N1115   ,75.44,1.859549150281252
N1115   ,75.96,1.8546884705062539
N1115   ,76.97,1.864999999999999
N1115   ,76.98,1.8852254248593727
N1115   ,77.32,1.9083688103937533
N1115   ,77.88,1.9299138953656276
N1115   ,78.25,1.9504508497187472
N1115   ,78.84,1.9746352549156234
N1115   ,78.89,2.0071884705062537
N1115   ,79.26,2.0497745751406256
N1115   ,80.17,2.0997213595499953
N1115   ,80.45,2.150225424859373
N1115   ,80.97,2.192639320225001
N1115   ,80.98,2.220450849718746
N1115   ,81.65,2.232446784409368
N1115   ,82.1,2.2328647450843744
N1115   ,82.73,2.2300532155906296
N1115   ,83.16,2.235139320225001
N1115   ,83.44,2.2597745751406255
N1115   ,83.96,2.31196304564688
N1115   ,84.31,2.3921884705062535
N1115   ,84.87,2.492360679774997
N1115   ,84.91,2.597950849718746
N1115   ,85.28,2.6924999999999994
N1115   ,85.52,2.7628115294937445
N1115   ,85.68,2.802897634128116
N1115   ,87.45,2.8152254248593724
N1115   ,87.3,2.809549150281252
N1115   ,87.53,2.799495934690621
N1115   ,87.69,2.7977254248593733
N1115   ,87.46,2.811737620787507
N1115   ,88.31,2.8420491502812513
N1115   ,88.54,2.8834016994374934
N1115   ,88.36,2.9280040653093775
N1115   ,88.57,2.970192535815632
N1115   ,89.05,3.010450849718747
N1115   ,89.7,3.0550861046343702
N1115   ,89.8,3.1117376207875065
N1115   ,90.2,3.1846884705062544
N1115   ,90.47,3.2724467844093685
N1115   ,90.64,3.3680901699437484
N1115   ,90.76,3.4626925358156315
N1115   ,90.84,3.5502254248593723
N1115   ,91.23,3.631491869381243
N1115   ,91.49,3.714602365871882
N1115   ,91.99,3.8118769410125086
N1115   ,91.99,3.9354508497187464
N1115   ,92.33,4.091684405196875
N1115   ,92.55,4.276147450843756
N1115   ,93.04,4.473176274578119
N1115   ,93.36,4.660258313903112
N1115   ,94.57,4.8150861046343705
N1115   ,94.38,4.923905764746871
N1115   ,94.92,4.98767220926874
N1115   ,95.61,5.022221359549993
N1115   ,96.08,5.051823725421876
N1115   ,96.72,5.099098300562503
N1115   ,96.81,5.1776393202249995
N1115   ,97.54,5.290417960675006
N1115   ,97.69,5.4324671109562575
N1115   ,98.13,5.5957294901687495
N1115   ,97.75,5.773090169943748
N1115   ,98.5,5.959323725421878
N1115   ,98.67,6.149635254915623
N1115   ,99.45,6.337307464184366
N1115   ,99.96,6.512586104634369
N1115   ,99.98,6.664635254915622
N1115   ,100.65,6.7846681439593635
N1115   ,101.1,6.868713228931237
N1115   ,101.73,6.919913895365625
N1115   ,102.49,6.949184405196873
N1115   ,102.66,6.973627124296865
N1115   ,102.77,7.011963045646879
N1115   ,103.52,7.077971176265636
N1115   ,104.01,7.17640576474687
N1115   ,102.67,7.30322949016875
N1115   ,103.12,7.44892609129376
N1115   ,104.41,7.604409830056248
N1115   ,105.27,7.7656762745781185
N1115   ,105.18,7.933872875703129
N1115   ,105.12,8.112778640450003
N1115   ,106.08,8.304721359549992
N1115   ,105.72,8.506770509831245
N1115   ,106.48,8.710139320225
N1115   ,106.99,8.901856614465617
N1115   ,107.32,9.067618993678108
N1115   ,107.55,9.19590169943749
N1115   ,107.7,9.28154508497187
N1115   ,108.13,9.328123058987485
N1115   ,108.09,9.34840169943749
N1115   ,108.39,9.361286771068755
N1115   ,108.6,9.387553215590625
N1115   ,109.73,9.446319660112497
N1115   ,110.15,9.550835921350009
N1115   ,110.1,9.703647450843754
N1115   ,110.73,9.893262379212487
N1115   ,111.16,10.093766444521867
N1115   ,111.44,10.269356614465615
N1115   ,111.63,10.384840353228103
N1115   ,112.42,10.418573908706232
N1115   ,112.94,10.371995934690617
N1115   ,113.3,10.270172209268738
N1115   ,113.86,10.151266444521864
N1115   ,113.91,10.050782705759374
N1115   ,114.61,9.989602365871878
N1115   ,115.07,9.970868810393746
N1115   ,115.38,9.986147450843754
N1115   ,115.92,10.02533185604063
N1115   ,117.28,10.08213525491562
N1115   ,117.19,10.152446784409367
N1115   ,117.46,10.22845491502812
N1115   ,117.31,10.293627124296865
N1115   ,117.87,10.323885438199977
N1115   ,118.25,10.29576237921249
N1115   ,118.16,10.19772542485937
