                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-TLD400ANL 15,,
Date & Time:     4/30/2018 4:48:35 PM,,
,,
,Temperature,Counts
,33,0
,33,0
,32,0
,32,0
,33,0
,33,0
,32,0
,32,0
,32,1
,32,0
,32,0
,32,0
,32,0
,32,0
,32,0
,32,0
,33,0
,32,0
,32,0
,32,0
,32,0
,32,0
,32,0
,32,0
,32,0
,32,0
,32,0
,32,0
,32,0
,32,0
,32,0
,31,0
,32,1
,32,0
,32,0
,32,0
,33,0
,33,0
,32,0
,32,0
,33,0
,33,0
,33,0
,33,0
,32,0
,32,0
,32,0
,33,0
,32,0
,33,0
,33,0
,33,0
,33,0
,32,0
,33,0
,33,0
,33,1
,33,0
,32,0
,33,0
,33,0
,32,0
,33,0
,33,0
,33,0
,33,0
,33,0
,32,0
,33,0
,32,0
,33,0
,33,0
,33,0
,33,0
,34,0
,33,0
,33,0
,34,0
,34,0
,34,0
,34,0
,34,0
,35,1
,35,0
,36,0
,36,0
,36,0
,37,0
,38,0
,38,0
,39,0
,39,0
,39,0
,39,0
,40,0
,40,0
,40,0
,41,0
,42,0
,42,0
,43,0
,43,0
,44,0
,43,0
,44,0
,45,0
,45,0
,46,0
,47,0
,47,1
,47,0
,47,0
,48,0
,48,0
,49,0
,49,0
,49,0
,49,0
,50,0
,50,0
,51,0
,51,0
,51,0
,52,0
,52,0
,53,0
,54,0
,55,0
,55,0
,55,0
,56,0
,56,0
,56,0
,56,0
,57,0
,57,0
,58,1
,58,0
,59,0
,60,0
,60,0
,60,0
,61,0
,61,0
,61,0
,62,0
,62,0
,63,0
,63,0
,64,0
,64,0
,64,0
,65,0
,65,0
,66,0
,66,0
,67,0
,67,0
,67,0
,68,1
,69,0
,69,0
,70,0
,70,0
,71,0
,71,0
,72,0
,72,0
,72,0
,73,0
,72,0
,73,0
,73,0
,74,0
,74,0
,75,0
,75,0
,75,0
,76,0
,76,1
,76,0
,77,0
,78,0
,78,0
,78,0
,79,0
,79,0
,80,0
,80,0
,80,0
,81,0
,82,0
,83,0
,83,1
,83,0
,83,0
,84,0
,84,0
,85,0
,86,0
,86,0
,86,0
,86,0
,86,0
,87,1
,87,0
,88,0
,89,0
,89,0
,90,0
,91,0
,91,0
,91,1
,92,0
,92,0
,93,0
,93,0
,93,0
,93,1
,94,0
,94,0
,95,0
,95,0
,96,0
,97,1
