                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-TLD400ANL 14,,
Date & Time:     4/30/2018 4:48:28 PM,,
,,
,Temperature,Counts
,35,0
,35,0
,35,0
,35,0
,35,1
,35,0
,35,0
,35,0
,35,0
,35,0
,35,0
,35,0
,35,0
,35,0
,35,0
,35,0
,35,0
,35,0
,35,0
,35,0
,35,0
,36,0
,35,0
,35,0
,36,0
,35,0
,35,1
,35,0
,35,0
,35,0
,36,0
,36,0
,36,0
,37,0
,38,0
,39,0
,40,0
,41,0
,42,0
,43,0
,44,0
,46,0
,47,0
,48,0
,50,0
,51,0
,52,0
,53,0
,54,0
,55,1
,56,0
,57,0
,59,0
,60,0
,61,0
,62,0
,63,0
,64,0
,64,0
,66,0
,67,0
,68,0
,70,0
,70,0
,72,0
,74,0
,74,0
,76,0
,77,0
,78,0
,79,0
,80,1
,81,0
,82,0
,83,0
,85,0
,86,0
,87,0
,88,0
,90,0
,91,0
,92,0
,92,0
,94,0
,95,0
,97,1
,97,0
,98,0
,100,0
,101,0
,102,0
,103,0
,105,0
,106,1
,107,0
,109,0
,110,0
,110,1
,111,0
,113,0
,114,0
,115,1
,116,0
,118,1
,119,0
,120,0
,121,1
,122,0
,124,1
,125,0
,126,1
,127,0
,128,1
,129,1
,130,0
,131,1
,133,1
,134,0
,135,1
,136,1
,138,0
,139,1
,140,1
,141,1
,142,0
,143,1
,144,1
,145,0
,146,1
,147,1
,149,0
,150,1
,152,1
,153,1
,153,0
,155,1
,155,1
,156,1
,158,1
,159,0
,161,1
,162,1
,163,1
,164,1
,166,1
,167,1
,168,1
,168,1
,170,1
,171,1
,172,1
,173,1
,174,1
,174,1
,176,1
,177,1
,178,1
,180,1
,181,1
,182,1
,183,1
,185,1
,185,1
,187,1
,188,1
,190,1
,190,1
,192,1
,192,1
,194,1
,195,1
,196,1
,197,1
,198,1
,200,1
,201,1
,202,2
,203,1
,204,1
,205,2
,206,1
,207,1
,209,2
,210,1
,211,2
,212,2
,213,2
,214,1
,216,2
,217,2
,218,3
,219,2
,221,2
,221,3
,223,3
,224,3
,225,3
,226,3
,226,4
,228,4
,229,4
,231,4
,232,5
,233,5
,235,5
,235,6
,237,5
,238,7
,239,6
,240,8
,241,7
,243,9
,243,8
,244,10
,246,10
,247,10
,248,12
,249,12
,251,12
,251,14
,253,14
,254,15
,255,16
,256,17
,258,19
,259,19
,260,21
,261,21
,262,23
,264,24
,265,26
,265,27
,267,29
,268,31
,270,32
,271,34
,271,35
,272,36
,274,40
,275,41
,276,43
,277,46
,278,47
,279,49
,281,51
,282,54
,283,55
,284,58
,285,60
,286,62
,288,65
,289,67
,290,69
,291,71
,292,74
,293,76
,294,78
,295,78
,297,81
,298,84
,299,83
,300,87
,301,88
,302,89
,303,91
,305,92
,306,94
,307,91
,308,95
,309,95
,310,96
,312,96
,313,98
,314,97
,315,97
,316,96
,317,99
,318,99
,320,96
,321,100
,322,98
,323,100
,324,99
,325,97
,327,101
,328,99
,329,98
,330,99
,331,99
,332,96
,333,98
,334,100
,336,95
,337,96
,338,96
,340,94
,341,93
,342,94
,343,93
,344,90
,346,90
,347,92
,348,89
,348,87
,349,84
,349,81
,349,77
,349,74
,349,70
,349,68
,350,63
,349,61
,350,59
,349,55
,350,54
,350,51
,350,49
,350,47
,350,44
,349,41
,350,40
,350,40
,350,38
,350,36
,350,34
,350,34
,349,32
,349,32
,349,30
,349,28
,349,28
,350,28
,350,26
,350,27
,350,24
,350,25
,350,24
,350,24
,350,23
,350,22
,350,22
,350,21
,350,21
,350,21
,349,21
,350,20
,350,20
,350,19
,350,20
,350,19
,350,18
,350,18
,350,19
,350,18
,350,18
,350,17
,350,18
,350,17
,349,17
,350,17
,349,17
,350,17
,349,16
,350,16
,350,17
,349,16
,350,16
,349,17
,349,16
,350,15
,350,16
,350,15
,350,17
,350,15
,350,16
,351,14
,350,16
,350,15
,350,15
,350,14
,349,15
,350,14
,350,15
,350,14
,350,15
,350,14
,350,15
,350,14
,350,14
,351,14
,351,14
,350,15
,350,14
,350,14
,350,14
,350,14
,350,14
,350,14
,350,13
,350,14
,350,14
,350,14
,349,14
,349,13
,350,14
,350,14
,350,13
,350,14
,350,14
,350,13
,350,14
,350,13
,350,14
,350,13
,351,13
,351,14
,350,13
,350,13
,350,13
,350,14
,350,13
,350,13
,349,13
,350,13
,349,14
,349,13
,349,13
,349,13
,349,13
,349,12
,349,13
,350,13
,350,13
,349,13
,350,13
,350,13
,350,12
,350,13
,350,12
,350,14
,350,12
,349,12
,350,13
,350,13
,350,13
,350,12
,350,13
,351,13
,350,13
,350,12
,350,13
,350,13
,350,12
,350,13
,350,12
,350,12
,349,13
,349,13
,349,12
,349,12
,349,12
,349,12
,350,13
,349,12
,350,12
,350,12
,350,13
,350,12
,350,13
,350,12
,350,12
,350,13
,350,12
,349,12
,349,12
,349,13
,350,12
,349,12
,349,12
,349,13
,349,12
,349,12
,349,12
,349,12
,349,12
,349,13
,349,12
,349,12
,349,12
,349,12
,349,12
,349,12
,350,13
,349,12
,349,11
,349,12
,350,12
,350,12
,350,12
,350,12
