                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-TLD400ANL 19,,
Date & Time:     4/30/2018 4:49:07 PM,,
,,
,Temperature,Counts
,37,0
,37,0
,38,0
,38,0
,37,1
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,38,0
,38,0
,38,1
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,1
,39,0
,39,0
,38,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,39,1
,39,0
,39,0
,39,0
,39,0
,39,0
,39,0
,40,0
,41,0
,41,0
,41,0
,42,0
,42,0
,43,0
,43,0
,44,0
,43,0
,44,0
,45,0
,45,0
,46,0
,46,0
,47,0
,48,0
,48,1
,49,0
,49,0
,49,0
,49,0
,50,0
,51,0
,51,0
,52,0
,53,0
,53,0
,53,0
,54,0
,54,0
,55,0
,55,0
,56,0
,57,0
,57,0
,57,0
,58,0
,58,0
,59,0
,59,1
,60,0
,60,0
,61,0
,61,0
,62,0
,62,0
,63,0
,63,0
,64,0
,64,0
,65,0
,65,0
,66,0
,66,0
,67,0
,67,0
,68,0
,68,0
,69,0
,69,0
,70,0
,71,0
,71,0
,72,1
,72,0
,72,0
,73,0
,73,0
,74,0
,74,0
,75,0
,75,0
,76,0
,76,0
,77,0
,77,0
,78,0
,79,0
,79,0
,80,0
,80,0
,80,0
,81,1
,81,0
,82,0
,81,0
,82,0
,83,0
,84,0
,84,0
,85,0
,85,0
,85,0
,86,0
,86,0
,86,0
,88,1
,88,0
,89,0
,89,0
,90,0
,90,0
,91,0
,91,0
,92,0
,93,1
,93,0
,93,0
,94,0
,94,0
,95,0
,95,0
,95,0
,96,1
,96,0
,97,0
,97,0
,98,0
,98,0
,99,1
,99,0
,99,0
,100,0
,101,0
,101,1
,101,0
,102,0
,102,0
,103,1
,103,0
,104,0
,105,0
,105,0
,105,1
,106,0
,107,0
,107,1
,108,0
,108,0
,108,1
,109,0
,110,0
,111,0
,111,1
,111,0
,112,0
,112,1
,112,0
,113,0
,114,1
,114,0
,114,0
,114,0
,115,1
,116,0
,116,0
,117,1
,118,0
,118,0
,118,1
,119,0
,119,0
,120,0
,120,1
,121,0
,121,0
,122,1
,123,0
,124,0
,124,0
,124,1
,125,0
,125,0
,125,1
,126,0
,126,0
,126,1
,127,0
,127,0
,128,1
,129,0
,130,0
,130,1
,130,0
,131,0
,131,1
,132,0
,132,0
,133,1
,133,0
,133,0
,134,1
,135,0
,135,1
,136,0
,137,0
,137,1
,138,0
,138,0
,138,1
,139,0
,139,1
,140,0
,140,0
,140,1
,141,0
,142,1
,142,0
,143,1
,143,0
,143,0
,144,1
,145,0
,145,1
,146,0
,147,1
,147,0
,147,0
,148,1
,148,0
,149,1
,149,0
,150,1
,150,0
,151,0
,152,1
,152,0
,153,1
,153,0
,154,0
,154,1
,154,0
,154,1
,155,0
,156,1
,156,0
,157,1
,158,0
,158,0
,158,1
,159,0
,160,1
,161,0
,161,0
,161,1
,162,0
,163,1
,163,0
,163,0
,164,1
,164,0
,164,1
,165,0
,165,0
,166,1
,167,0
,168,1
,168,0
,168,1
,169,0
,169,0
,170,1
,170,0
,170,1
,171,0
,172,1
,172,0
,173,0
,173,1
,174,0
,174,1
,175,0
,175,1
,176,0
,176,1
,177,0
,177,1
,178,0
,178,1
,178,0
,179,1
,180,0
,180,1
,181,0
,181,1
,182,1
,182,0
,183,1
,184,0
,184,1
,184,1
,185,0
,185,1
,186,1
,186,0
,187,1
,187,1
,187,0
,188,1
,189,1
,189,1
,190,0
,190,1
,191,1
,192,1
,192,1
,193,1
,193,1
,193,1
,194,1
,195,1
,195,1
,196,1
,196,1
,196,1
,197,2
,197,1
,198,1
,199,1
,199,2
,200,1
,200,2
,200,1
,200,2
,201,1
,201,2
,202,1
,203,2
,203,2
,203,2
,204,2
,204,1
,205,2
,206,2
,206,3
,207,2
,208,2
,208,2
,208,3
,209,2
,209,3
,210,2
,210,3
,210,3
,211,2
,211,3
,212,3
,213,3
,214,3
,214,4
,215,3
,215,3
,215,4
,216,4
,217,3
,217,4
,217,4
,218,4
,219,5
,219,4
,219,5
,220,4
,220,5
,220,5
,221,5
,221,5
,222,5
,223,6
,224,5
,224,6
,224,6
,225,6
,225,6
,225,7
,226,7
,226,7
,227,7
,227,7
,228,7
,228,8
,229,8
,230,8
,230,9
,230,8
,231,9
,232,9
,232,10
,232,9
,233,10
,234,10
,235,10
,235,11
,236,11
,235,12
,236,11
,237,12
,237,12
,237,13
,238,13
,239,13
,239,14
,240,14
,240,14
,241,15
,241,15
,242,16
,242,15
,243,17
,243,16
,244,18
,244,17
,244,18
,245,18
,245,19
,246,20
,246,19
,247,21
,248,21
,248,21
,249,22
,249,22
,249,23
,250,24
,250,24
,251,25
,252,24
,252,26
,252,26
,253,27
,254,27
,254,28
,255,29
,255,29
,255,30
,256,30
,256,31
,257,31
,257,32
,258,33
,258,34
,259,34
,259,33
,260,36
,261,36
,261,37
,262,36
,262,38
,262,39
,263,39
,263,39
,264,40
,265,41
,265,42
,265,42
,266,42
,267,43
,267,44
,266,45
,267,44
,268,46
,268,45
,269,48
,269,47
,270,48
,270,48
,271,49
,272,50
,272,49
,272,50
,273,49
,274,53
,274,50
,274,52
,275,53
,275,52
,275,53
,276,53
,277,54
,277,55
,278,55
,278,54
,279,55
,280,56
,280,55
,280,55
,281,55
,281,56
,281,56
,282,56
,282,55
,283,57
,284,56
,284,56
,285,57
,286,57
,286,56
,286,57
,287,56
,287,57
,288,58
,289,56
,289,57
,290,58
,290,58
,291,56
,291,56
,292,58
,292,57
,292,58
,292,57
,293,57
,293,57
,294,57
,295,57
,295,57
,296,58
,297,58
,297,57
,297,57
,298,58
,298,58
,299,57
,299,57
,299,57
,299,56
,299,57
,299,56
,299,56
,299,55
,299,54
,300,55
,300,53
,299,54
,300,54
,299,52
,299,51
,300,51
,299,51
,299,50
,299,50
,300,48
,299,49
,300,47
,300,47
,300,47
,300,45
,299,46
,300,45
,299,44
,299,43
,300,43
,300,41
,299,42
,299,41
,299,40
,299,40
,299,39
,299,39
,299,38
,299,38
,299,36
,300,37
,299,36
,300,36
,300,35
,300,34
,300,34
,299,34
,300,32
,299,32
,299,33
,299,31
,299,31
,300,30
,299,31
,300,30
,299,29
,299,28
,299,29
,300,27
,300,28
,300,28
,299,27
,299,27
,299,26
,299,26
,299,25
,299,25
,299,25
,299,25
,299,24
,299,24
,300,23
,299,23
,299,23
,299,23
,299,22
,299,22
,299,21
,299,22
,300,21
,300,21
,300,20
,300,21
,300,20
,300,21
,300,19
,300,20
,299,19
,299,19
,299,19
,299,18
,299,19
,299,18
,299,18
,299,17
,300,18
,300,17
,300,17
,300,17
,299,17
,299,16
,299,16
,299,16
,300,17
,300,15
,299,16
,299,16
,299,15
,299,15
,300,15
,300,15
,299,15
,299,14
,299,14
,300,14
,299,14
,299,14
,299,14
,299,14
,300,13
,299,14
,300,13
,300,13
,300,13
,300,13
,299,13
,300,12
,299,13
,299,12
,299,12
,299,12
