                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-TLD400ANL 16,,
Date & Time:     4/30/2018 4:48:42 PM,,
,,
,Temperature,Counts
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,37,0
,36,0
,36,0
,36,0
,36,1
,36,0
,35,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,36,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,36,0
,36,0
,37,0
,37,0
,36,1
,36,0
,36,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,39,0
,38,0
,38,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,37,1
,37,0
,37,0
,37,0
,37,0
,37,0
,37,0
,38,0
,37,0
,37,0
,37,0
,37,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,38,0
,39,0
,39,1
,39,0
,39,0
,40,0
,41,0
,41,0
,42,0
,42,0
,42,0
,43,0
,44,0
,44,0
,43,0
,44,0
,44,0
,45,0
,45,0
,46,0
,46,0
,47,0
,48,0
,48,0
,48,0
,49,0
,49,0
,49,0
,50,0
,50,1
,51,0
,51,0
,52,0
,52,0
,53,0
,53,0
,53,0
,54,0
,54,0
,55,0
,55,0
,56,0
,56,0
,57,0
,57,0
,58,0
,58,0
,58,0
,59,0
,59,0
,59,0
,60,0
,60,0
,61,0
,61,0
,61,1
,61,0
,62,0
,63,0
,63,0
,64,0
,65,0
,65,0
,65,0
,65,0
,66,0
,66,0
,66,0
,67,0
,67,0
,67,0
,68,0
,69,0
,69,0
,70,0
,70,0
,71,0
,71,1
,72,0
,72,0
,73,0
,73,0
,73,0
,73,0
,74,0
,74,0
,75,0
,75,0
,76,0
,76,0
,77,0
,77,0
,77,0
,78,0
,78,0
,79,1
,79,0
,80,0
,80,0
,80,0
,81,0
,81,0
,82,0
,82,0
,83,0
,83,0
,83,0
,84,1
,84,0
,85,0
,85,0
,85,0
,86,0
,86,0
,87,0
,87,0
,88,0
,88,1
,89,0
,89,0
,89,0
,90,0
,90,0
,91,0
,91,0
,91,1
,92,0
,92,0
,93,0
,94,0
,94,0
,94,1
,95,0
,95,0
,95,0
,96,0
,97,0
,97,1
,98,0
,98,0
,98,0
,99,0
,99,1
,99,0
,100,0
,100,0
,100,1
,101,0
,101,0
,102,0
,102,0
,103,1
,103,0
,104,0
,105,1
,105,0
,105,0
,105,0
,106,1
,106,0
,107,0
,107,1
,107,0
,108,0
,108,0
,109,1
,109,0
,110,0
,110,1
,111,0
,111,0
,111,0
,112,1
,112,0
,113,0
,113,1
,114,0
,114,0
,115,1
,115,0
,115,0
,116,0
,116,1
,117,0
,117,0
,117,1
,118,0
,118,0
,119,1
,119,0
,119,0
,120,0
,120,1
,121,0
,121,0
,122,1
,122,0
,122,0
,123,1
,124,0
,124,0
,124,0
,125,1
,125,0
,125,0
,125,1
,126,0
,126,0
,127,1
,127,0
,128,0
,129,1
,129,0
,129,0
,130,1
,130,0
,130,0
,130,1
,131,0
,132,1
,132,0
,132,0
,133,1
,133,0
,133,0
,134,1
,135,0
,135,1
,135,0
,136,0
,136,1
,137,0
,138,0
,138,1
,138,0
,138,1
,139,0
,140,1
,140,0
,140,0
,141,1
,141,0
,141,1
,142,0
,142,0
,143,1
,143,0
,144,1
,144,0
,145,1
,145,0
,146,0
,146,1
,147,0
,147,1
,147,0
,147,1
,148,0
,148,0
,149,1
,149,0
,150,1
,150,0
,151,1
,151,0
,151,0
,152,1
,152,0
,153,1
,153,0
,154,1
,154,0
,154,0
,155,1
,155,0
,155,1
,156,0
,156,1
,157,0
,158,1
,158,0
,158,1
,159,0
,159,0
,159,1
,160,0
,160,1
,161,0
,161,1
,161,0
,162,1
,162,0
,163,0
,163,1
,164,0
,165,1
,165,0
,165,1
,165,0
,166,0
,166,1
,166,0
,167,1
,168,0
,168,1
,169,0
,169,1
,170,0
,170,1
,171,0
,171,1
,171,0
,172,1
,172,0
,172,1
,173,0
,173,1
,173,0
,174,1
,175,0
,175,1
,176,0
,176,1
,175,1
,176,0
,177,1
,177,0
,177,1
,178,0
,178,1
,179,1
,180,0
,180,1
,181,0
,181,1
,181,1
,181,1
,182,0
,182,1
,183,1
,184,0
,184,1
,185,1
,184,1
,185,0
,186,1
,186,1
,187,1
,187,1
,187,0
,188,1
,188,1
,189,1
,189,1
,189,1
,189,1
,190,1
,190,1
,191,1
,191,1
,192,1
,192,1
,192,1
,193,1
,193,1
,194,1
,194,1
,195,1
,195,2
,195,1
,196,1
,197,1
,197,2
,197,1
,198,1
,199,2
,199,1
,199,2
,200,1
,200,2
,200,1
,201,2
,201,2
,201,1
,202,2
,202,2
,203,2
,203,2
,204,1
,205,2
,205,2
,205,2
,205,3
,206,2
,207,2
,207,2
,207,3
,208,2
,208,2
,209,3
,210,2
,210,3
,211,3
,211,3
,210,2
,211,3
,211,3
,212,3
,212,4
,212,3
,213,3
,214,3
,214,4
,214,3
,215,4
,216,4
,216,4
,217,3
,217,4
,217,5
,217,4
,218,4
,219,5
,218,4
,218,5
,219,5
,220,5
,220,5
,221,5
,221,5
,222,5
,223,6
,223,6
,224,6
,224,6
,224,6
,224,6
,225,6
,225,7
,226,6
,226,7
,226,7
,226,8
,227,7
,228,8
,228,7
,229,8
,229,8
,229,9
,229,8
,230,9
,230,9
,233,9
,232,9
,232,10
,232,10
,233,10
,233,10
,233,11
,234,11
,234,11
,235,11
,235,12
,236,12
,236,12
,237,12
,237,13
,238,13
,239,14
,239,14
,239,14
,240,14
,240,14
,240,15
,240,15
,241,15
,241,16
,242,16
,242,16
,242,17
,243,18
,244,17
,244,18
,244,19
,245,18
,245,19
,246,20
,246,19
,246,21
,247,20
,247,21
,247,21
,247,22
