                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-TLD400ANL 6,,
Date & Time:     4/30/2018 4:47:09 PM,,
,,
,Temperature,Counts
,29,0
,29,0
,30,0
,30,0
,29,0
,30,0
,30,0
,30,0
,30,0
,29,0
,29,0
,29,0
,29,1
,29,0
,29,0
,29,0
,29,0
,29,0
,29,0
,30,0
,29,0
,30,0
,29,0
,29,0
,30,0
,30,0
,29,0
,29,0
,29,0
,29,0
,30,0
,30,0
,30,0
,30,0
,30,0
,30,0
,30,0
,30,0
,30,0
,29,1
,29,0
,30,0
,29,0
,29,0
,29,0
,30,0
,30,0
,30,0
,30,0
,30,0
,30,0
,31,0
,31,0
,31,0
,31,0
,31,0
,32,0
,33,0
,33,0
,34,0
,35,0
,35,0
,36,0
,36,0
,37,0
,38,0
,38,0
,39,0
,40,0
,40,0
,41,1
,41,0
,41,0
,42,0
,43,0
,43,0
,44,0
,44,0
,45,0
,45,0
,46,0
,46,0
,47,0
,47,0
,48,0
,49,0
,49,0
,50,0
,51,0
,51,0
,52,0
,52,0
,54,0
,54,0
,55,0
,55,0
,55,0
,56,0
,56,0
,57,1
,58,0
,58,0
,59,0
,59,0
,60,0
,60,0
,61,0
,61,0
,61,0
,62,0
,63,0
,64,0
,65,0
,65,0
,66,0
,66,0
,67,0
,67,0
,68,0
,69,0
,69,0
,69,0
,69,0
,70,1
,71,0
,71,0
,73,0
,73,0
,73,0
,74,0
,74,0
,75,0
,76,0
,76,0
,76,0
,77,0
,78,0
,78,0
,79,0
,79,1
,80,0
,81,0
,81,0
,81,0
,82,0
,83,0
,84,0
,85,0
,85,0
,85,1
,87,0
,87,0
,88,0
,88,0
,89,0
,90,0
,90,0
,90,1
,91,0
,91,0
,91,0
,92,0
,92,1
,93,0
,94,0
,95,0
,96,1
,96,0
,96,0
,97,0
,97,0
,98,1
,99,0
,99,0
,100,1
,100,0
,101,0
,101,1
,101,0
,102,0
,103,0
,103,1
,103,0
,105,0
,105,1
,106,0
,107,0
,107,1
,108,0
,108,0
,109,1
,110,0
,111,1
,111,0
,111,0
,112,1
,112,0
,113,0
,114,1
,114,0
,115,0
,115,1
,116,0
,117,0
,117,1
,117,0
,118,0
,119,1
,119,0
,120,0
,121,1
,121,0
,122,1
,122,0
,122,0
,123,0
,123,1
,123,0
,125,1
,126,0
,126,0
,127,1
,127,0
,128,0
,128,1
,129,0
,130,0
,131,1
,131,0
,132,1
,133,0
,133,0
,133,1
,133,0
,134,0
,135,1
,136,0
,136,1
,137,0
,137,1
,138,0
,138,1
,140,0
,139,0
,140,1
,141,0
,141,1
,141,0
,142,1
,142,0
,143,1
,144,0
,144,1
,145,0
,146,1
,147,0
,147,0
,147,1
,148,0
,148,1
,149,0
,150,1
,150,0
,151,1
,151,0
,152,1
,152,0
,153,1
,154,0
,155,0
,155,1
,156,0
,156,1
,157,0
,157,1
,157,0
,159,1
,159,0
,160,1
,160,0
,161,1
,162,0
,163,0
,163,1
,163,0
,164,1
,165,0
,166,1
,166,0
,166,1
,167,0
,167,1
,168,0
,169,1
,169,0
,170,1
,171,0
,171,1
,172,0
,172,0
,172,1
,173,1
,174,0
,175,1
,175,0
,175,1
,175,0
,176,1
,176,0
,177,1
,178,1
,178,0
,179,1
,179,1
,180,0
,181,1
,182,1
,182,0
,183,1
,184,1
,184,0
,185,1
,186,1
,186,1
,186,1
,187,0
,187,1
,188,1
,188,1
,188,1
,189,1
,190,1
,191,1
,192,1
,192,1
,193,1
,194,1
,194,1
,195,1
,195,1
,196,2
,196,1
,196,1
,197,2
,198,1
,198,2
,199,1
,199,2
,199,1
,201,2
,202,2
,202,2
,203,1
,203,2
,204,2
,205,2
,205,2
,206,2
,207,3
,207,2
,207,3
,208,2
,208,3
,209,2
,210,3
,210,3
,211,3
,211,3
,211,3
,212,3
,213,4
,214,3
,214,4
,214,3
,215,4
,216,4
,217,5
,217,4
,218,4
,218,5
,219,5
,219,5
,221,5
,221,5
,221,5
,222,6
,222,6
,222,6
,224,6
,224,6
,225,7
,226,6
,226,7
,226,7
,226,8
,227,8
,228,8
,229,8
,229,8
,230,9
,231,9
,231,10
,231,9
,232,10
,233,11
,234,10
,234,11
,235,12
,236,11
,236,12
,237,13
,238,13
,238,12
,238,14
,239,14
,239,15
,240,15
,240,15
,241,15
,242,16
,242,17
,243,17
,243,17
,244,19
,244,18
,244,20
,246,20
,246,20
,247,21
,247,22
,248,21
,248,22
,249,24
,250,23
,250,24
,250,25
,251,25
,252,27
,253,27
,253,27
,253,29
,254,29
,255,29
,255,30
,256,31
,257,31
,257,33
,258,33
,258,33
,259,34
,260,35
,260,36
,261,37
,261,37
,262,38
,262,40
,263,40
,264,40
,264,42
,265,41
,265,43
,266,43
,266,44
,267,44
,268,46
,268,47
,269,47
,270,47
,270,49
,271,50
,271,50
,272,50
,273,51
,273,53
,273,53
,274,52
,275,54
,275,54
,276,55
,276,56
,277,56
,278,56
,278,56
,279,59
,279,58
,280,58
,281,59
,281,58
,282,60
,282,60
,283,61
,283,60
,284,61
,284,62
,285,61
,286,61
,286,62
,287,62
,287,62
,288,62
,288,62
,289,64
,290,63
,290,62
,291,64
,291,63
,292,61
,293,64
,293,63
,294,65
,294,64
,295,63
,296,63
,296,64
,296,64
,297,63
,298,64
,298,63
,299,64
,300,64
,300,64
,300,65
,301,63
,301,64
,302,64
,302,64
,304,64
,304,63
,305,64
,305,64
,306,63
,306,64
,307,64
,308,64
,308,62
,309,63
,309,64
,310,63
,310,63
,311,63
,312,63
,312,63
,312,62
,313,62
,313,62
,314,62
,314,60
,315,63
,316,61
,316,61
,317,60
,318,60
,318,60
,319,59
,320,59
,320,58
,320,58
,321,58
,322,56
,322,56
,323,55
,323,55
,324,55
,325,53
,325,54
,326,53
,327,51
,327,52
,328,50
,328,51
,329,49
,329,49
,330,47
,330,47
,330,46
,331,45
,332,45
,332,45
,333,44
,334,43
,335,43
,335,41
,336,42
,336,40
,337,40
,338,40
,338,38
,339,38
,339,38
,340,37
,341,36
,341,37
,342,36
,342,35
,343,34
,343,35
,344,33
,345,35
,345,33
,345,34
,346,33
,347,34
,348,35
,348,35
,349,32
,350,32
,350,33
,350,31
,350,31
,350,29
,351,30
,350,28
,350,28
,350,27
,350,27
,350,26
,350,25
,349,26
,350,25
,349,24
,350,23
,350,24
,349,22
,349,23
,350,23
,350,22
,350,21
,350,22
,350,21
,350,21
,350,20
,350,21
,350,20
,350,20
,350,19
,350,19
,350,20
,350,19
,350,19
,350,18
,350,19
,350,19
,350,18
,350,18
,351,18
,350,18
,350,17
,350,17
,349,18
,349,17
,350,17
,349,17
,350,17
,350,17
,350,16
,350,17
,350,16
,350,17
,350,16
,349,17
,350,16
,349,17
,349,15
,350,16
,350,17
,350,15
,350,16
,350,16
,350,15
,350,16
,350,15
,349,16
,350,16
,350,15
,350,15
,349,16
,350,15
,349,15
,349,16
,350,15
,350,15
,349,15
,349,15
,350,15
,350,15
,350,14
,349,15
,350,15
,349,15
,349,15
,349,14
,349,15
,349,15
,349,15
,349,15
,349,14
,350,15
,350,14
,350,15
,350,15
,349,14
,350,15
,350,14
,349,15
,349,14
,350,14
,349,15
,349,14
,350,14
,349,14
,349,14
,350,15
,349,14
,349,14
,349,15
,349,14
,349,14
,349,14
,349,14
,349,14
,349,14
,350,15
,350,13
,350,15
,350,14
,350,14
,350,13
,349,15
,350,13
,349,14
,349,14
,349,14
,350,13
,350,14
,350,14
,350,14
,350,14
,350,14
,350,14
,350,13
,350,14
,350,13
,349,14
,350,14
,350,13
,350,13
,350,14
,350,14
,349,13
,349,14
,349,13
,349,14
,349,13
,349,14
,350,13
,350,14
,349,13
,349,13
,349,14
,349,13
,349,14
,349,13
,349,13
,349,14
,349,14
,350,13
,349,13
,350,14
,350,13
,349,13
,350,14
,349,14
,350,13
,350,13
,350,13
,349,13
,349,14
,349,13
,349,13
,350,14
,349,13
,349,13
,349,13
,349,13
,349,13
,349,13
,349,13
,349,14
,349,13
,350,13
,349,13
,349,13
,350,13
,349,13
,349,13
,350,13
,349,13
,349,13
,349,13
,349,13
