barcode,time,temp,Count
N1120   ,0.8,34.92,1.0
N1120   ,0.9,34.95,1.0
N1120   ,1.0,35.3,0.0
N1120   ,1.1,35.53,1.0
N1120   ,1.2,35.69,0.0
N1120   ,1.3,35.46,1.0
N1120   ,1.4,35.64,0.0
N1120   ,1.5,35.43,1.0
N1120   ,1.6,35.28,0.0
N1120   ,1.7,34.86,1.0
N1120   ,1.8,34.9,0.0
N1120   ,1.9,34.94,1.0
N1120   ,2.0,34.96,0.0
N1120   ,2.1,34.97,1.0
N1120   ,2.2,34.98,0.0
N1120   ,2.3,34.99,0.0
N1120   ,2.4,35.32,1.0
N1120   ,2.5,35.22,0.0
N1120   ,2.6,35.14,1.0
N1120   ,2.7,35.1,0.0
N1120   ,2.8,35.4,1.0
N1120   ,2.9,35.27,0.0
N1120   ,3.0,35.18,0.0
N1120   ,3.1,35.45,1.0
N1120   ,3.2,35.63,0.0
N1120   ,3.3,35.42,1.0
N1120   ,3.4,35.62,0.0
N1120   ,3.5,35.41,1.0
N1120   ,3.6,35.27,0.0
N1120   ,3.7,35.52,1.0
N1120   ,3.8,35.68,0.0
N1120   ,3.9,35.45,1.0
N1120   ,4.0,35.63,0.0
N1120   ,4.1,34.76,1.0
N1120   ,4.2,35.17,0.0
N1120   ,4.3,35.11,2.0
N1120   ,4.4,35.08,0.0
N1120   ,4.5,34.72,1.0
N1120   ,4.6,34.48,0.0
N1120   ,4.7,35.65,1.0
N1120   ,4.8,36.43,0.0
N1120   ,4.9,37.29,1.0
N1120   ,5.0,38.53,1.0
N1120   ,5.1,38.02,0.0
N1120   ,5.2,39.01,0.0
N1120   ,5.3,40.01,1.0
N1120   ,5.4,40.67,0.0
N1120   ,5.5,40.78,0.0
N1120   ,5.6,41.52,1.0
N1120   ,5.7,41.68,0.0
N1120   ,5.8,42.45,1.0
N1120   ,5.9,42.97,0.0
N1120   ,6.0,43.65,1.0
N1120   ,6.1,43.76,0.0
N1120   ,6.2,44.18,1.0
N1120   ,6.3,44.45,0.0
N1120   ,6.4,44.97,1.0
N1120   ,6.5,45.31,0.0
N1120   ,6.6,45.54,0.0
N1120   ,6.7,46.03,1.0
N1120   ,6.8,46.35,1.0
N1120   ,6.9,46.23,0.0
N1120   ,7.0,46.82,0.0
N1120   ,7.1,47.55,1.0
N1120   ,7.2,48.03,0.0
N1120   ,7.3,48.35,1.0
N1120   ,7.4,48.9,0.0
N1120   ,7.5,49.27,0.0
N1120   ,7.6,49.85,1.0
N1120   ,7.7,49.9,0.0
N1120   ,7.8,49.93,1.0
N1120   ,7.9,49.62,0.0
N1120   ,8.0,50.08,1.0
N1120   ,8.1,50.72,0.0
N1120   ,8.2,51.48,1.0
N1120   ,8.3,51.99,0.0
N1120   ,8.4,52.32,0.0
N1120   ,8.5,52.88,1.0
N1120   ,8.6,53.26,0.0
N1120   ,8.7,53.84,1.0
N1120   ,8.8,54.22,0.0
N1120   ,8.9,54.15,1.0
N1120   ,9.0,54.77,0.0
N1120   ,9.1,55.18,0.0
N1120   ,9.2,55.79,1.0
N1120   ,9.3,55.86,0.0
N1120   ,9.4,56.24,1.0
N1120   ,9.5,56.49,0.0
N1120   ,9.6,56.33,0.0
N1120   ,9.7,56.89,1.0
N1120   ,9.8,57.26,0.0
N1120   ,9.9,58.17,2.0
N1120   ,10.0,58.78,0.0
N1120   ,10.1,59.19,0.0
N1120   ,10.2,59.46,1.0
N1120   ,10.3,59.64,0.0
N1120   ,10.4,60.09,1.0
N1120   ,10.5,60.73,0.0
N1120   ,10.6,61.15,1.0
N1120   ,10.7,61.43,1.0
N1120   ,10.8,61.96,0.0
N1120   ,10.9,62.3,1.0
N1120   ,11.0,63.2,0.0
N1120   ,11.1,63.47,1.0
N1120   ,11.2,63.98,0.0
N1120   ,11.3,64.32,1.0
N1120   ,11.4,64.55,1.0
N1120   ,11.5,64.7,0.0
N1120   ,11.6,65.13,1.0
N1120   ,11.7,65.42,0.0
N1120   ,11.8,65.95,1.0
N1120   ,11.9,66.63,0.0
N1120   ,12.0,66.75,1.0
N1120   ,12.1,67.17,1.0
N1120   ,12.2,67.11,0.0
N1120   ,12.3,67.41,1.0
N1120   ,12.4,67.94,0.0
N1120   ,12.5,68.96,1.0
N1120   ,12.6,68.97,0.0
N1120   ,12.7,69.32,1.0
N1120   ,12.8,69.88,1.0
N1120   ,12.9,69.92,0.0
N1120   ,13.0,70.61,1.0
N1120   ,13.1,70.41,0.0
N1120   ,13.2,70.61,1.0
N1120   ,13.3,71.4,1.0
N1120   ,13.4,71.94,0.0
N1120   ,13.5,72.29,0.0
N1120   ,13.6,72.53,1.0
N1120   ,13.7,73.02,0.0
N1120   ,13.8,73.35,1.0
N1120   ,13.9,73.56,0.0
N1120   ,14.0,74.71,1.0
N1120   ,14.1,74.81,0.0
N1120   ,14.2,74.87,1.0
N1120   ,14.3,75.58,1.0
N1120   ,14.4,75.72,1.0
N1120   ,14.5,76.15,1.0
N1120   ,14.6,76.76,0.0
