barcode,time,temp,Count
N1095   ,4,30.39,1
N1095   ,4.5,32.93,1
N1095   ,5,35.62,2
N1095   ,5.5,37.41,2
N1095   ,6,38.94,1
N1095   ,6.5,40.29,2
N1095   ,7,41.2,1
N1095   ,7.5,42.13,2
N1095   ,8,42.42,1
N1095   ,8.5,42.95,2
N1095   ,9,43.3,1
N1095   ,9.5,43.87,2
N1095   ,10,44.24,1
N1095   ,10.5,44.83,2
N1095   ,11,45.55,1
N1095   ,11.5,46.04,1
N1095   ,12,46.69,2
N1095   ,12.5,47.13,1
N1095   ,13,47.75,1
N1095   ,13.5,48.5,1
N1095   ,14,49,2
N1095   ,14.5,49.33,2
N1095   ,15,49.89,1
N1095   ,15.5,50.26,2
N1095   ,16,50.51,1
N1095   ,16.5,50.67,1
N1095   ,17,51.78,2
N1095   ,17.5,52.19,2
N1095   ,18,52.79,1
N1095   ,18.5,52.86,2
N1095   ,19,53.24,2
N1095   ,19.5,54.16,2
N1095   ,20,55.11,1
N1095   ,20.5,56.07,3
N1095   ,21,56.38,2
N1095   ,21.5,56.25,2
N1095   ,22,56.84,2
N1095   ,22.5,56.89,2
N1095   ,23,57.93,2
N1095   ,23.5,57.95,2
N1095   ,24,57.97,3
N1095   ,24.5,58.98,3
N1095   ,25,59.32,2
N1095   ,25.5,59.88,3
N1095   ,26,60.59,3
N1095   ,26.5,60.72,2
N1095   ,27,61.48,4
N1095   ,27.5,61.66,2
N1095   ,28,62.44,3
N1095   ,28.5,62.96,3
N1095   ,29,63.64,4
N1095   ,29.5,64.09,4
N1095   ,30,64.73,4
N1095   ,30.5,65.15,4
N1095   ,31,65.43,4
N1095   ,31.5,66.29,5
N1095   ,32,66.86,5
N1095   ,32.5,67.57,5
N1095   ,33,68.05,4
N1095   ,33.5,68.37,5
N1095   ,34,68.58,6
N1095   ,34.5,69.05,5
N1095   ,35,69.7,5
N1095   ,35.5,70.47,6
N1095   ,36,70.64,6
N1095   ,36.5,71.43,7
N1095   ,37,71.95,6
N1095   ,37.5,72.3,6
N1095   ,38,72.53,7
N1095   ,38.5,73.02,7
N1095   ,39,73.35,7
N1095   ,39.5,73.9,9
N1095   ,40,74.6,8
N1095   ,40.5,75.07,10
N1095   ,41,75.38,9
N1095   ,41.5,75.59,8
N1095   ,42,76.06,10
N1095   ,42.5,77.04,11
N1095   ,43,77.69,11
N1095   ,43.5,78.13,12
N1095   ,44,78.42,12
N1095   ,44.5,78.95,12
N1095   ,45,79.3,13
N1095   ,45.5,79.53,13
N1095   ,46,80.35,16
N1095   ,46.5,80.9,16
N1095   ,47,80.6,16
N1095   ,47.5,81.4,18
N1095   ,48,82.27,18
N1095   ,48.5,83.18,20
N1095   ,49,83.45,19
N1095   ,49.5,84.63,21
N1095   ,50,84.76,22
N1095   ,50.5,85.17,24
N1095   ,51,85.45,25
N1095   ,51.5,86.3,25
N1095   ,52,86.87,30
N1095   ,52.5,86.91,26
N1095   ,53,87.61,31
N1095   ,53.5,88.07,31
N1095   ,54,88.05,33
N1095   ,54.5,88.7,35
N1095   ,55,89.47,36
N1095   ,55.5,89.98,37
N1095   ,56,90.32,39
N1095   ,56.5,90.88,43
N1095   ,57,91.59,43
N1095   ,57.5,92.39,47
N1095   ,58,92.93,47
N1095   ,58.5,93.62,50
N1095   ,59,94.08,54
N1095   ,59.5,94.72,54
N1095   ,60,95.15,61
N1095   ,60.5,95.43,57
N1095   ,61,95.95,61
N1095   ,61.5,96.64,61
N1095   ,62,97.42,66
N1095   ,62.5,97.62,66
N1095   ,63,98.08,70
N1095   ,63.5,98.38,72
N1095   ,64,98.92,73
N1095   ,64.5,99.28,72
N1095   ,65,100.19,75
N1095   ,65.5,100.46,78
N1095   ,66,100.97,81
N1095   ,66.5,101.31,81
N1095   ,67,101.88,85
N1095   ,67.5,102.58,85
N1095   ,68,103.72,86
N1095   ,68.5,103.82,84
N1095   ,69,104.21,88
N1095   ,69.5,104.47,87
N1095   ,70,105.32,91
N1095   ,70.5,105.21,89
N1095   ,71,105.81,91
N1095   ,71.5,106.2,88
N1095   ,72,106.8,90
N1095   ,72.5,107.2,92
N1095   ,73,108.13,86
N1095   ,73.5,108.42,92
N1095   ,74,109.28,90
N1095   ,74.5,109.52,87
N1095   ,75,109.68,87
N1095   ,75.5,110.45,84
N1095   ,76,110.97,85
N1095   ,76.5,111.65,83
N1095   ,77,112.43,78
N1095   ,77.5,112.95,78
N1095   ,78,113.64,77
N1095   ,78.5,113.76,74
N1095   ,79,114.17,70
N1095   ,79.5,114.78,68
N1095   ,80,115.19,65
N1095   ,80.5,115.79,64
N1095   ,81,116.19,62
N1095   ,81.5,116.8,63
