barcode,time,temp,Count
N1076   ,0.8,36.58,0.0
N1076   ,0.9,36.38,0.0
N1076   ,1.0,36.59,1.0
N1076   ,1.1,36.73,0.0
N1076   ,1.2,36.48,1.0
N1076   ,1.3,36.66,0.0
N1076   ,1.4,36.77,0.0
N1076   ,1.5,36.51,1.0
N1076   ,1.6,36.34,0.0
N1076   ,1.7,36.56,1.0
N1076   ,1.8,36.71,0.0
N1076   ,1.9,36.81,1.0
N1076   ,2.0,36.87,0.0
N1076   ,2.1,36.58,1.0
N1076   ,2.2,36.39,1.0
N1076   ,2.3,36.59,0.0
N1076   ,2.4,36.39,0.0
N1076   ,2.5,36.26,1.0
N1076   ,2.6,36.51,0.0
N1076   ,2.7,36.67,1.0
N1076   ,2.8,36.45,0.0
N1076   ,2.9,36.3,0.0
N1076   ,3.0,36.2,1.0
N1076   ,3.1,36.13,0.0
N1076   ,3.2,36.42,1.0
N1076   ,3.3,36.28,2.0
N1076   ,3.4,36.52,0.0
N1076   ,3.5,36.68,0.0
N1076   ,3.6,37.12,1.0
N1076   ,3.7,36.75,0.0
N1076   ,3.8,36.83,1.0
N1076   ,3.9,36.89,0.0
N1076   ,4.0,36.59,2.0
N1076   ,4.1,36.73,0.0
N1076   ,4.2,36.82,0.0
N1076   ,4.3,36.88,0.0
N1076   ,4.4,36.59,1.0
N1076   ,4.5,36.72,0.0
N1076   ,4.6,36.82,1.0
N1076   ,4.7,37.21,0.0
N1076   ,4.8,38.14,1.0
N1076   ,4.9,38.43,0.0
N1076   ,5.0,38.95,0.0
N1076   ,5.1,39.97,1.0
N1076   ,5.2,40.65,0.0
N1076   ,5.3,41.1,1.0
N1076   ,5.4,41.4,0.0
N1076   ,5.5,41.6,1.0
N1076   ,5.6,42.07,0.0
N1076   ,5.7,41.71,1.0
N1076   ,5.8,41.81,0.0
N1076   ,5.9,41.87,0.0
N1076   ,6.0,41.91,2.0
N1076   ,6.1,42.28,0.0
N1076   ,6.2,42.85,0.0
N1076   ,6.3,42.9,1.0
N1076   ,6.4,42.6,0.0
N1076   ,6.5,42.73,0.0
N1076   ,6.6,43.16,1.0
N1076   ,6.7,43.1,0.0
N1076   ,6.8,42.74,1.0
N1076   ,6.9,43.16,1.0
N1076   ,7.0,43.44,0.0
N1076   ,7.1,43.63,0.0
N1076   ,7.2,44.08,1.0
N1076   ,7.3,44.06,0.0
N1076   ,7.4,44.37,1.0
N1076   ,7.5,44.58,0.0
N1076   ,7.6,44.72,0.0
N1076   ,7.7,45.15,1.0
N1076   ,7.8,45.43,0.0
N1076   ,7.9,45.95,1.0
N1076   ,8.0,45.97,0.0
N1076   ,8.1,45.98,1.0
N1076   ,8.2,46.32,0.0
N1076   ,8.3,45.88,1.0
N1076   ,8.4,46.25,0.0
N1076   ,8.5,46.17,1.0
N1076   ,8.6,47.11,0.0
N1076   ,8.7,47.74,0.0
N1076   ,8.8,48.16,1.0
N1076   ,8.9,48.44,0.0
N1076   ,9.0,48.63,1.0
N1076   ,9.1,48.42,1.0
N1076   ,9.2,48.95,1.0
N1076   ,9.3,48.96,0.0
N1076   ,9.4,48.98,0.0
