barcode,time,temp,Count
N1132   ,0.8,35.9,0
N1132   ,0.9,35.93,0
N1132   ,1,35.95,1
N1132   ,1.1,35.64,0
N1132   ,1.2,35.76,1
N1132   ,1.3,35.84,0
N1132   ,1.4,35.89,0
N1132   ,1.5,36.26,1
N1132   ,1.6,35.84,0
N1132   ,1.7,35.89,1
N1132   ,1.8,35.93,0
N1132   ,1.9,35.95,0
N1132   ,2,35.97,1
N1132   ,2.1,36.31,0
N1132   ,2.2,36.54,1
N1132   ,2.3,36.36,0
N1132   ,2.4,36.24,1
N1132   ,2.5,36.49,0
N1132   ,2.6,36.33,1
N1132   ,2.7,36.22,0
N1132   ,2.8,36.15,1
N1132   ,2.9,36.1,0
N1132   ,3,36.4,1
N1132   ,3.1,36.6,0
N1132   ,3.2,36.4,1
N1132   ,3.3,36.27,1
N1132   ,3.4,36.18,0
N1132   ,3.5,36.12,1
N1132   ,3.6,36.08,0
N1132   ,3.7,35.72,1
N1132   ,3.8,35.81,1
N1132   ,3.9,36.21,0
N1132   ,4,36.47,1
N1132   ,4.1,36.31,1
N1132   ,4.2,36.21,0
N1132   ,4.3,36.47,1
N1132   ,4.4,36.65,0
N1132   ,4.5,36.77,1
N1132   ,4.6,36.51,0
N1132   ,4.7,36.34,1
N1132   ,4.8,37.23,0
N1132   ,4.9,37.82,1
N1132   ,5,38.88,2
N1132   ,5.1,39.25,0
N1132   ,5.2,39.5,1
N1132   ,5.3,40,0
N1132   ,5.4,40,1
N1132   ,5.5,40.33,0
N1132   ,5.6,40.56,1
N1132   ,5.7,40.7,0
N1132   ,5.8,40.8,1
N1132   ,5.9,40.87,0
N1132   ,6,41.25,0
N1132   ,6.1,41.83,2
N1132   ,6.2,41.89,1
N1132   ,6.3,42.26,0
N1132   ,6.4,42.51,1
N1132   ,6.5,42.67,0
N1132   ,6.6,43.11,0
N1132   ,6.7,43.41,1
N1132   ,6.8,43.61,0
N1132   ,6.9,44.4,1
N1132   ,7,44.27,0
N1132   ,7.1,44.51,1
N1132   ,7.2,45.01,0
N1132   ,7.3,44.67,0
N1132   ,7.4,44.78,1
N1132   ,7.5,45.19,0
N1132   ,7.6,45.13,1
N1132   ,7.7,45.42,0
N1132   ,7.8,45.28,0
N1132   ,7.9,45.52,1
N1132   ,8,45.68,0
N1132   ,8.1,45.79,1
N1132   ,8.2,46.19,0
N1132   ,8.3,46.46,0
N1132   ,8.4,46.97,1
N1132   ,8.5,47.32,0
N1132   ,8.6,47.54,1
N1132   ,8.7,47.36,0
N1132   ,8.8,47.24,1
N1132   ,8.9,47.16,0
N1132   ,9,48.11,1
N1132   ,9.1,48.4,1
N1132   ,9.2,48.6,0
N1132   ,9.3,48.74,0
N1132   ,9.4,48.82,1
N1132   ,9.5,48.88,1
N1132   ,9.6,48.92,0
N1132   ,9.7,48.95,0
N1132   ,9.8,48.97,1
N1132   ,9.9,48.98,0
N1132   ,10,49.32,0
N1132   ,10.1,49.55,1
N1132   ,10.2,50.36,0
N1132   ,10.3,50.24,1
N1132   ,10.4,50.49,0
N1132   ,10.5,51,1
N1132   ,10.6,51.33,0
N1132   ,10.7,51.55,1
N1132   ,10.8,51.7,1
N1132   ,10.9,51.8,0
N1132   ,11,52.2,1
N1132   ,11.1,52.13,0
N1132   ,11.2,52.42,1
N1132   ,11.3,52.28,0
