barcode,time,temp,Count
N1128   ,0.8,34.45,1.0
N1128   ,0.9,34.3,1.0
N1128   ,1.0,34.53,0.0
N1128   ,1.1,34.69,1.0
N1128   ,1.2,34.46,0.0
N1128   ,1.3,34.31,0.0
N1128   ,1.4,34.54,1.0
N1128   ,1.5,34.36,0.0
N1128   ,1.6,34.24,1.0
N1128   ,1.7,34.49,0.0
N1128   ,1.8,34.33,0.0
N1128   ,1.9,34.22,1.0
N1128   ,2.0,34.15,0.0
N1128   ,2.1,34.43,2.0
N1128   ,2.2,34.95,0.0
N1128   ,2.3,34.64,1.0
N1128   ,2.4,34.42,0.0
N1128   ,2.5,34.62,1.0
N1128   ,2.6,34.74,0.0
N1128   ,2.7,34.83,0.0
N1128   ,2.8,34.89,1.0
N1128   ,2.9,34.59,0.0
N1128   ,3.0,34.73,1.0
N1128   ,3.1,34.48,1.0
N1128   ,3.2,34.66,0.0
N1128   ,3.3,34.77,0.0
N1128   ,3.4,34.85,1.0
N1128   ,3.5,34.9,0.0
N1128   ,3.6,34.93,0.0
N1128   ,3.7,35.95,1.0
N1128   ,3.8,35.64,1.0
N1128   ,3.9,35.42,0.0
N1128   ,4.0,35.28,1.0
N1128   ,4.1,35.19,0.0
N1128   ,4.2,35.13,1.0
N1128   ,4.3,35.08,1.0
N1128   ,4.4,35.39,0.0
N1128   ,4.5,35.93,1.0
N1128   ,4.6,36.28,1.0
N1128   ,4.7,36.52,0.0
N1128   ,4.8,37.35,0.0
N1128   ,4.9,38.23,1.0
N1128   ,5.0,39.15,0.0
N1128   ,5.1,39.44,0.0
N1128   ,5.2,39.96,1.0
N1128   ,5.3,40.31,0.0
N1128   ,5.4,40.87,0.0
N1128   ,5.5,41.25,1.0
N1128   ,5.6,41.5,0.0
N1128   ,5.7,42.0,1.0
N1128   ,5.8,42.0,0.0
N1128   ,5.9,42.0,0.0
N1128   ,6.0,42.33,1.0
N1128   ,6.1,42.89,0.0
N1128   ,6.2,42.93,1.0
N1128   ,6.3,43.28,0.0
N1128   ,6.4,43.52,1.0
N1128   ,6.5,44.02,0.0
N1128   ,6.6,44.34,1.0
N1128   ,6.7,44.56,0.0
N1128   ,6.8,45.04,0.0
N1128   ,6.9,45.36,1.0
N1128   ,7.0,45.91,0.0
N1128   ,7.1,46.27,1.0
N1128   ,7.2,46.51,0.0
N1128   ,7.3,46.68,1.0
N1128   ,7.4,47.12,0.0
N1128   ,7.5,47.74,1.0
N1128   ,7.6,48.16,0.0
N1128   ,7.7,48.44,0.0
N1128   ,7.8,48.63,1.0
N1128   ,7.9,48.75,0.0
N1128   ,8.0,48.83,1.0
N1128   ,8.1,48.89,0.0
N1128   ,8.2,49.26,1.0
N1128   ,8.3,49.17,0.0
N1128   ,8.4,49.45,1.0
N1128   ,8.5,49.97,0.0
N1128   ,8.6,50.31,1.0
N1128   ,8.7,51.21,0.0
N1128   ,8.8,51.8,1.0
N1128   ,8.9,51.87,0.0
N1128   ,9.0,51.91,0.0
N1128   ,9.1,51.94,1.0
N1128   ,9.2,53.63,0.0
N1128   ,9.3,53.09,0.0
N1128   ,9.4,54.06,1.0
N1128   ,9.5,54.37,2.0
N1128   ,9.6,54.58,0.0
N1128   ,9.7,54.72,1.0
N1128   ,9.8,54.48,0.0
N1128   ,9.9,54.32,1.0
N1128   ,10.0,54.55,0.0
N1128   ,10.1,55.03,0.0
N1128   ,10.2,55.35,1.0
N1128   ,10.3,55.9,0.0
N1128   ,10.4,55.94,1.0
N1128   ,10.5,56.29,0.0
N1128   ,10.6,56.53,1.0
N1128   ,10.7,57.02,0.0
N1128   ,10.8,57.35,1.0
N1128   ,10.9,57.23,0.0
N1128   ,11.0,57.49,1.0
N1128   ,11.1,57.99,0.0
N1128   ,11.2,57.99,0.0
N1128   ,11.3,58.33,1.0
N1128   ,11.4,58.89,0.0
N1128   ,11.5,59.26,1.0
N1128   ,11.6,59.51,1.0
N1128   ,11.7,60.0,1.0
N1128   ,11.8,60.34,0.0
N1128   ,11.9,60.56,1.0
N1128   ,12.0,61.04,0.0
N1128   ,12.1,61.03,1.0
N1128   ,12.2,61.35,1.0
N1128   ,12.3,61.57,0.0
N1128   ,12.4,61.71,1.0
N1128   ,12.5,61.81,0.0
N1128   ,12.6,61.87,1.0
N1128   ,12.7,62.25,0.0
N1128   ,12.8,62.83,1.0
N1128   ,12.9,63.22,1.0
N1128   ,13.0,63.48,0.0
N1128   ,13.1,63.65,0.0
N1128   ,13.2,64.1,1.0
N1128   ,13.3,64.4,1.0
N1128   ,13.4,64.6,0.0
N1128   ,13.5,64.73,1.0
N1128   ,13.6,65.16,0.0
N1128   ,13.7,65.77,1.0
N1128   ,13.8,66.18,1.0
N1128   ,13.9,66.45,1.0
N1128   ,14.0,66.64,0.0
N1128   ,14.1,66.42,1.0
N1128   ,14.2,66.95,0.0
N1128   ,14.3,67.3,1.0
N1128   ,14.4,68.2,1.0
N1128   ,14.5,68.47,0.0
N1128   ,14.6,68.64,1.0
N1128   ,14.7,68.76,0.0
N1128   ,14.8,69.18,1.0
N1128   ,14.9,69.12,0.0
N1128   ,15.0,69.41,1.0
N1128   ,15.1,70.27,1.0
N1128   ,15.2,70.52,1.0
N1128   ,15.3,70.68,0.0
N1128   ,15.4,71.12,1.0
N1128   ,15.5,71.41,1.0
N1128   ,15.6,71.61,0.0
N1128   ,15.7,71.74,1.0
N1128   ,15.8,71.83,1.0
N1128   ,15.9,72.55,0.0
N1128   ,16.0,73.03,1.0
N1128   ,16.1,73.36,1.0
N1128   ,16.2,73.57,1.0
N1128   ,16.3,73.71,1.0
N1128   ,16.4,73.81,1.0
N1128   ,16.5,73.87,1.0
N1128   ,16.6,73.92,1.0
N1128   ,16.7,74.28,0.0
N1128   ,16.8,74.85,2.0
N1128   ,16.9,74.9,1.0
N1128   ,17.0,75.6,1.0
N1128   ,17.1,75.73,1.0
N1128   ,17.2,75.82,1.0
N1128   ,17.3,75.88,1.0
N1128   ,17.4,76.25,1.0
N1128   ,17.5,76.5,0.0
N1128   ,17.6,76.34,1.0
N1128   ,17.7,76.89,1.0
N1128   ,17.8,77.59,1.0
N1128   ,17.9,78.4,0.0
N1128   ,18.0,78.6,1.0
N1128   ,18.1,78.73,1.0
N1128   ,18.2,78.82,1.0
N1128   ,18.3,79.55,1.0
N1128   ,18.4,79.7,2.0
N1128   ,18.5,79.8,1.0
N1128   ,18.6,79.87,0.0
N1128   ,18.7,80.58,1.0
N1128   ,18.8,81.05,1.0
N1128   ,18.9,81.03,2.0
N1128   ,19.0,81.36,1.0
N1128   ,19.1,82.57,1.0
N1128   ,19.2,82.71,1.0
N1128   ,19.3,82.81,1.0
N1128   ,19.4,82.87,2.0
N1128   ,19.5,82.25,1.0
N1128   ,19.6,82.83,1.0
N1128   ,19.7,83.89,1.0
N1128   ,19.8,84.26,2.0
N1128   ,19.9,84.51,1.0
N1128   ,20.0,85.0,3.0
N1128   ,20.1,85.34,2.0
N1128   ,20.2,85.22,2.0
N1128   ,20.3,85.15,2.0
N1128   ,20.4,85.77,2.0
N1128   ,20.5,85.84,1.0
N1128   ,20.6,85.9,2.0
N1128   ,20.7,86.6,2.0
N1128   ,20.8,86.73,2.0
N1128   ,20.9,86.82,2.0
N1128   ,21.0,87.55,2.0
N1128   ,21.1,87.7,2.0
N1128   ,21.2,88.13,2.0
N1128   ,21.3,88.09,3.0
N1128   ,21.4,88.73,2.0
N1128   ,21.5,88.82,2.0
N1128   ,21.6,88.88,3.0
N1128   ,21.7,89.92,2.0
N1128   ,21.8,89.95,2.0
N1128   ,21.9,89.96,3.0
N1128   ,22.0,90.31,3.0
N1128   ,22.1,90.54,2.0
N1128   ,22.2,90.69,3.0
N1128   ,22.3,91.13,3.0
N1128   ,22.4,91.42,3.0
N1128   ,22.5,91.61,3.0
N1128   ,22.6,92.08,3.0
N1128   ,22.7,92.72,3.0
N1128   ,22.8,93.14,3.0
N1128   ,22.9,93.1,4.0
N1128   ,23.0,93.4,4.0
N1128   ,23.1,93.93,5.0
N1128   ,23.2,94.29,6.0
N1128   ,23.3,94.53,4.0
N1128   ,23.4,94.68,4.0
N1128   ,23.5,94.79,4.0
N1128   ,23.6,95.19,4.0
N1128   ,23.7,95.46,5.0
N1128   ,23.8,95.97,5.0
N1128   ,23.9,95.65,4.0
N1128   ,24.0,96.43,5.0
N1128   ,24.1,96.62,5.0
N1128   ,24.2,97.08,5.0
N1128   ,24.3,97.39,6.0
N1128   ,24.4,97.93,6.0
N1128   ,24.5,97.95,6.0
N1128   ,24.6,97.97,6.0
N1128   ,24.7,98.31,6.0
N1128   ,24.8,98.54,7.0
N1128   ,24.9,98.69,7.0
N1128   ,25.0,99.46,6.0
N1128   ,25.1,99.98,7.0
N1128   ,25.2,100.32,8.0
N1128   ,25.3,100.21,8.0
N1128   ,25.4,100.47,7.0
N1128   ,25.5,100.65,9.0
N1128   ,25.6,100.77,9.0
N1128   ,25.7,101.84,9.0
N1128   ,25.8,102.23,10.0
N1128   ,25.9,102.49,9.0
N1128   ,26.0,102.99,11.0
N1128   ,26.1,102.99,10.0
N1128   ,26.2,103.0,11.0
N1128   ,26.3,103.0,10.0
N1128   ,26.4,103.66,11.0
N1128   ,26.5,104.11,12.0
N1128   ,26.6,104.07,11.0
N1128   ,26.7,104.38,11.0
N1128   ,26.8,104.59,15.0
N1128   ,26.9,104.73,13.0
N1128   ,27.0,105.48,12.0
N1128   ,27.1,105.99,14.0
N1128   ,27.2,106.66,16.0
N1128   ,27.3,106.44,16.0
N1128   ,27.4,106.96,14.0
N1128   ,27.5,106.97,16.0
N1128   ,27.6,107.32,15.0
N1128   ,27.7,107.54,18.0
N1128   ,27.8,107.7,16.0
N1128   ,27.9,107.8,19.0
N1128   ,28.0,108.53,19.0
N1128   ,28.1,109.02,19.0
N1128   ,28.2,109.35,20.0
N1128   ,28.3,108.9,14.0
N1128   ,28.4,108.93,21.0
N1128   ,28.5,109.29,21.0
N1128   ,28.6,109.53,22.0
N1128   ,28.7,110.35,22.0
N1128   ,28.8,110.57,23.0
N1128   ,28.9,110.71,25.0
N1128   ,29.0,111.47,24.0
N1128   ,29.1,112.32,24.0
N1128   ,29.2,112.54,24.0
N1128   ,29.3,112.36,27.0
N1128   ,29.4,112.24,28.0
N1128   ,29.5,112.83,27.0
N1128   ,29.6,112.89,30.0
N1128   ,29.7,113.26,29.0
N1128   ,29.8,113.5,32.0
N1128   ,29.9,113.67,31.0
N1128   ,30.0,114.11,31.0
N1128   ,30.1,114.41,32.0
N1128   ,30.2,114.61,33.0
N1128   ,30.3,115.07,33.0
N1128   ,30.4,115.38,34.0
N1128   ,30.5,115.59,35.0
N1128   ,30.6,115.39,33.0
N1128   ,30.7,116.26,37.0
N1128   ,30.8,116.51,34.0
N1128   ,30.9,116.67,38.0
N1128   ,31.0,116.78,35.0
N1128   ,31.1,117.19,37.0
N1128   ,31.2,117.79,38.0
N1128   ,31.3,118.19,38.0
N1128   ,31.4,119.8,41.0
N1128   ,31.5,119.53,40.0
N1128   ,31.6,119.35,42.0
N1128   ,31.7,119.57,41.0
N1128   ,31.8,119.71,39.0
N1128   ,31.9,119.81,42.0
N1128   ,32.0,120.21,41.0
N1128   ,32.1,120.47,43.0
N1128   ,32.2,120.65,43.0
N1128   ,32.3,120.76,43.0
N1128   ,32.4,121.51,42.0
N1128   ,32.5,121.67,45.0
N1128   ,32.6,121.45,45.0
N1128   ,32.7,121.97,43.0
N1128   ,32.8,122.31,45.0
N1128   ,32.9,122.54,44.0
N1128   ,33.0,123.36,45.0
N1128   ,33.1,123.57,45.0
N1128   ,33.2,123.72,44.0
N1128   ,33.3,123.81,44.0
N1128   ,33.4,124.54,44.0
N1128   ,33.5,124.69,43.0
N1128   ,33.6,126.46,39.0
N1128   ,33.7,126.64,42.0
N1128   ,33.8,126.76,43.0
N1128   ,33.9,126.84,40.0
N1128   ,34.0,126.89,41.0
N1128   ,34.1,127.26,41.0
N1128   ,34.2,127.84,40.0
N1128   ,34.3,127.89,39.0
N1128   ,34.4,127.6,39.0
N1128   ,34.5,127.73,38.0
N1128   ,34.6,128.15,38.0
N1128   ,34.7,128.44,39.0
N1128   ,34.8,128.62,39.0
N1128   ,34.9,128.08,37.0
N1128   ,35.0,129.06,33.0
N1128   ,35.1,129.37,34.0
N1128   ,35.2,129.58,34.0
N1128   ,35.3,129.72,34.0
N1128   ,35.4,130.15,34.0
N1128   ,35.5,130.43,31.0
N1128   ,35.6,130.29,33.0
N1128   ,35.7,130.52,30.0
N1128   ,35.8,131.02,31.0
N1128   ,35.9,131.01,34.0
N1128   ,36.0,131.67,29.0
N1128   ,36.1,132.12,30.0
N1128   ,36.2,132.41,28.0
N1128   ,36.3,132.61,28.0
N1128   ,36.4,133.07,28.0
N1128   ,36.5,133.05,30.0
N1128   ,36.6,133.7,28.0
N1128   ,36.7,133.8,28.0
N1128   ,36.8,134.53,28.0
N1128   ,36.9,134.69,27.0
N1128   ,37.0,135.13,28.0
N1128   ,37.1,135.75,29.0
N1128   ,37.2,136.17,28.0
N1128   ,37.3,136.11,26.0
N1128   ,37.4,136.41,29.0
N1128   ,37.5,136.61,28.0
N1128   ,37.6,136.74,29.0
N1128   ,37.7,137.49,32.0
N1128   ,37.8,137.66,31.0
N1128   ,37.9,137.77,32.0
N1128   ,38.0,138.18,31.0
N1128   ,38.1,138.46,31.0
N1128   ,38.2,138.64,32.0
N1128   ,38.3,139.09,32.0
N1128   ,38.4,138.73,33.0
N1128   ,38.5,139.48,32.0
N1128   ,38.6,139.32,35.0
N1128   ,38.7,139.88,37.0
N1128   ,38.8,140.25,39.0
N1128   ,38.9,140.5,37.0
N1128   ,39.0,140.67,38.0
N1128   ,39.1,141.11,39.0
N1128   ,39.2,141.41,40.0
N1128   ,39.3,141.61,42.0
N1128   ,39.4,142.07,44.0
N1128   ,39.5,142.71,42.0
N1128   ,39.6,142.81,43.0
N1128   ,39.7,142.54,44.0
N1128   ,39.8,143.03,45.0
N1128   ,39.9,143.35,49.0
N1128   ,40.0,143.57,49.0
N1128   ,40.1,143.71,48.0
N1128   ,40.2,144.14,50.0
N1128   ,40.3,143.76,54.0
N1128   ,40.4,144.51,53.0
N1128   ,40.5,145.0,58.0
N1128   ,40.6,145.67,54.0
N1128   ,40.7,145.78,58.0
N1128   ,40.8,146.19,56.0
N1128   ,40.9,146.46,57.0
N1128   ,41.0,146.64,61.0
N1128   ,41.1,147.09,60.0
N1128   ,41.2,147.06,63.0
N1128   ,41.3,147.37,68.0
N1128   ,41.4,147.92,67.0
N1128   ,41.5,148.28,66.0
N1128   ,41.6,148.18,72.0
N1128   ,41.7,148.46,69.0
N1128   ,41.8,148.97,72.0
N1128   ,41.9,149.31,73.0
N1128   ,42.0,149.54,75.0
N1128   ,42.1,149.7,76.0
N1128   ,42.2,150.13,78.0
N1128   ,42.3,150.42,80.0
N1128   ,42.4,150.61,80.0
N1128   ,42.5,151.08,78.0
N1128   ,42.6,151.38,82.0
N1128   ,42.7,151.92,85.0
N1128   ,42.8,151.95,88.0
N1128   ,42.9,152.63,86.0
N1128   ,43.0,153.09,90.0
N1128   ,43.1,153.39,94.0
N1128   ,43.2,153.59,92.0
N1128   ,43.3,154.06,92.0
N1128   ,43.4,154.38,94.0
N1128   ,43.5,154.58,93.0
N1128   ,43.6,155.06,98.0
N1128   ,43.7,155.7,95.0
N1128   ,43.8,155.8,99.0
N1128   ,43.9,155.87,97.0
N1128   ,44.0,156.25,99.0
N1128   ,44.1,156.5,100.0
N1128   ,44.2,156.66,103.0
N1128   ,44.3,156.78,101.0
N1128   ,44.4,157.18,102.0
N1128   ,44.5,157.46,102.0
N1128   ,44.6,157.64,104.0
N1128   ,44.7,158.09,104.0
N1128   ,44.8,158.73,104.0
N1128   ,44.9,159.15,104.0
N1128   ,45.0,159.77,105.0
N1128   ,45.1,159.85,102.0
N1128   ,45.2,159.9,103.0
N1128   ,45.3,160.26,110.0
N1128   ,45.4,160.18,106.0
N1128   ,45.5,160.45,104.0
N1128   ,45.6,160.3,102.0
N1128   ,45.7,161.2,106.0
N1128   ,45.8,161.47,105.0
N1128   ,45.9,161.31,102.0
N1128   ,46.0,161.87,104.0
N1128   ,46.1,162.58,102.0
N1128   ,46.2,162.72,99.0
N1128   ,46.3,163.15,101.0
N1128   ,46.4,163.77,100.0
N1128   ,46.5,163.84,99.0
N1128   ,46.6,163.9,102.0
N1128   ,46.7,164.26,99.0
N1128   ,46.8,164.51,97.0
N1128   ,46.9,164.67,96.0
N1128   ,47.0,165.12,97.0
N1128   ,47.1,165.41,96.0
N1128   ,47.2,165.61,93.0
N1128   ,47.3,165.74,92.0
N1128   ,47.4,166.16,93.0
N1128   ,47.5,166.44,90.0
N1128   ,47.6,166.63,94.0
N1128   ,47.7,167.08,94.0
N1128   ,47.8,167.72,92.0
N1128   ,47.9,168.15,92.0
N1128   ,48.0,168.43,91.0
N1128   ,48.1,168.62,90.0
N1128   ,48.2,169.08,91.0
N1128   ,48.3,169.05,93.0
N1128   ,48.4,169.04,92.0
N1128   ,48.5,169.69,90.0
N1128   ,48.6,169.79,93.0
N1128   ,48.7,170.2,90.0
N1128   ,48.8,169.8,92.0
N1128   ,48.9,170.2,91.0
N1128   ,49.0,171.13,93.0
N1128   ,49.1,171.75,93.0
N1128   ,49.2,172.5,93.0
N1128   ,49.3,172.67,96.0
N1128   ,49.4,172.78,101.0
N1128   ,49.5,172.85,95.0
N1128   ,49.6,172.9,97.0
N1128   ,49.7,173.27,99.0
N1128   ,49.8,173.85,101.0
N1128   ,49.9,173.9,101.0
N1128   ,50.0,174.6,104.0
N1128   ,50.1,174.73,106.0
N1128   ,50.2,174.82,109.0
N1128   ,50.3,174.88,105.0
N1128   ,50.4,175.25,106.0
N1128   ,50.5,175.5,110.0
N1128   ,50.6,175.67,110.0
N1128   ,50.7,175.78,109.0
N1128   ,50.8,176.19,114.0
N1128   ,50.9,176.79,114.0
N1128   ,51.0,177.19,118.0
N1128   ,51.1,177.46,120.0
N1128   ,51.2,177.64,118.0
N1128   ,51.3,177.43,121.0
N1128   ,51.4,177.95,123.0
N1128   ,51.5,178.63,123.0
N1128   ,51.6,178.42,125.0
N1128   ,51.7,179.28,129.0
N1128   ,51.8,179.52,129.0
N1128   ,51.9,181.01,134.0
N1128   ,52.0,181.01,129.0
N1128   ,52.1,181.01,135.0
N1128   ,52.2,181.0,138.0
N1128   ,52.3,181.0,137.0
N1128   ,52.4,181.0,139.0
N1128   ,52.5,181.0,140.0
N1128   ,52.6,181.67,139.0
N1128   ,52.7,182.11,142.0
N1128   ,52.8,182.41,143.0
N1128   ,52.9,182.61,143.0
N1128   ,53.0,183.07,148.0
N1128   ,53.1,183.38,149.0
N1128   ,53.2,183.92,149.0
N1128   ,53.3,183.95,154.0
N1128   ,53.4,183.96,154.0
N1128   ,53.5,184.31,157.0
N1128   ,53.6,184.87,156.0
N1128   ,53.7,185.58,156.0
N1128   ,53.8,185.72,160.0
N1128   ,53.9,185.48,158.0
N1128   ,54.0,185.99,163.0
N1128   ,54.1,186.32,160.0
N1128   ,54.2,186.55,164.0
N1128   ,54.3,186.37,167.0
N1128   ,54.4,185.91,164.0
N1128   ,54.5,186.27,165.0
N1128   ,54.6,187.18,165.0
N1128   ,54.7,187.79,166.0
N1128   ,54.8,188.19,167.0
N1128   ,54.9,188.79,163.0
N1128   ,55.0,188.86,170.0
N1128   ,55.1,189.24,170.0
N1128   ,55.2,189.49,169.0
N1128   ,55.3,190.0,167.0
N1128   ,55.4,190.33,167.0
N1128   ,55.5,190.55,166.0
N1128   ,55.6,190.7,169.0
N1128   ,55.7,191.14,169.0
N1128   ,55.8,191.42,167.0
N1128   ,55.9,191.95,167.0
N1128   ,56.0,191.63,171.0
N1128   ,56.1,192.42,168.0
N1128   ,56.2,192.95,176.0
N1128   ,56.3,192.97,166.0
N1128   ,56.4,193.64,173.0
N1128   ,56.5,193.76,171.0
N1128   ,56.6,193.51,173.0
N1128   ,56.7,194.34,170.0
N1128   ,56.8,194.56,171.0
N1128   ,56.9,194.71,171.0
N1128   ,57.0,195.47,168.0
N1128   ,57.1,195.65,178.0
N1128   ,57.2,195.76,167.0
N1128   ,57.3,195.84,175.0
N1128   ,57.4,196.23,175.0
N1128   ,57.5,196.49,176.0
N1128   ,57.6,196.66,175.0
N1128   ,57.7,197.1,178.0
N1128   ,57.8,197.4,178.0
N1128   ,57.9,197.6,180.0
N1128   ,58.0,198.07,177.0
N1128   ,58.1,198.71,182.0
N1128   ,58.2,198.47,187.0
N1128   ,58.3,198.65,184.0
N1128   ,58.4,199.43,190.0
N1128   ,58.5,199.62,191.0
N1128   ,58.6,199.75,194.0
N1128   ,58.7,199.83,192.0
N1128   ,58.8,200.55,198.0
N1128   ,58.9,200.7,193.0
N1128   ,59.0,201.14,197.0
N1128   ,59.1,201.42,201.0
N1128   ,59.2,201.62,205.0
N1128   ,59.3,201.74,209.0
N1128   ,59.4,202.5,205.0
N1128   ,59.5,202.66,205.0
N1128   ,59.6,202.78,214.0
N1128   ,59.7,203.18,211.0
N1128   ,59.8,203.79,215.0
N1128   ,59.9,203.86,214.0
N1128   ,60.0,204.24,220.0
N1128   ,60.1,204.49,220.0
N1128   ,60.2,204.66,224.0
N1128   ,60.3,205.11,227.0
N1128   ,60.4,205.74,224.0
N1128   ,60.5,205.83,223.0
N1128   ,60.6,205.55,227.0
N1128   ,60.7,206.03,222.0
N1128   ,60.8,206.69,225.0
N1128   ,60.9,206.79,221.0
N1128   ,61.0,207.2,221.0
N1128   ,61.1,207.46,226.0
N1128   ,61.2,207.64,218.0
N1128   ,61.3,207.76,226.0
N1128   ,61.4,208.17,216.0
N1128   ,61.5,208.45,217.0
N1128   ,61.6,208.97,216.0
N1128   ,61.7,209.31,212.0
N1128   ,61.8,209.87,215.0
N1128   ,61.9,209.92,207.0
N1128   ,62.0,210.61,207.0
N1128   ,62.1,210.74,199.0
N1128   ,62.2,210.83,203.0
N1128   ,62.3,210.88,199.0
N1128   ,62.4,211.26,186.0
N1128   ,62.5,211.5,180.0
N1128   ,62.6,211.34,179.0
N1128   ,62.7,211.22,179.0
N1128   ,62.8,211.82,170.0
N1128   ,62.9,212.21,167.0
N1128   ,63.0,212.47,156.0
N1128   ,63.1,212.98,153.0
N1128   ,63.2,213.66,143.0
N1128   ,63.3,213.77,147.0
N1128   ,63.4,214.18,134.0
N1128   ,63.5,214.45,130.0
N1128   ,63.6,214.3,123.0
N1128   ,63.7,214.87,121.0
N1128   ,63.8,215.25,117.0
N1128   ,63.9,215.5,103.0
N1128   ,64.0,216.0,98.0
N1128   ,64.1,216.33,94.0
N1128   ,64.2,216.22,90.0
N1128   ,64.3,216.48,82.0
N1128   ,64.4,216.99,77.0
N1128   ,64.5,217.32,71.0
N1128   ,64.6,217.22,68.0
N1128   ,64.7,217.14,62.0
N1128   ,64.8,217.76,56.0
N1128   ,64.9,218.18,53.0
N1128   ,65.0,218.78,46.0
N1128   ,65.1,218.86,45.0
N1128   ,65.2,218.9,39.0
N1128   ,65.3,219.27,37.0
N1128   ,65.4,219.85,34.0
N1128   ,65.5,220.23,30.0
N1128   ,65.6,220.49,29.0
N1128   ,65.7,221.32,26.0
N1128   ,65.8,221.55,25.0
N1128   ,65.9,222.03,21.0
N1128   ,66.0,222.36,20.0
N1128   ,66.1,222.57,19.0
