barcode,time,temp,Count
N1079   ,0.8,36.03,1.0
N1079   ,0.9,36.02,1.0
N1079   ,1.0,36.01,1.0
N1079   ,1.1,36.01,0.0
N1079   ,1.2,36.01,1.0
N1079   ,1.3,36.0,0.0
N1079   ,1.4,36.0,1.0
N1079   ,1.5,36.33,0.0
N1079   ,1.6,36.22,0.0
N1079   ,1.7,36.15,1.0
N1079   ,1.8,36.1,0.0
N1079   ,1.9,36.07,1.0
N1079   ,2.0,36.38,1.0
N1079   ,2.1,36.25,0.0
N1079   ,2.2,36.17,1.0
N1079   ,2.3,36.11,0.0
N1079   ,2.4,36.07,1.0
N1079   ,2.5,36.38,0.0
N1079   ,2.6,36.26,0.0
N1079   ,2.7,36.17,1.0
N1079   ,2.8,36.45,1.0
N1079   ,2.9,36.3,0.0
N1079   ,3.0,35.87,0.0
N1079   ,3.1,35.91,1.0
N1079   ,3.2,35.94,0.0
N1079   ,3.3,35.96,1.0
N1079   ,3.4,35.97,0.0
N1079   ,3.5,35.98,0.0
N1079   ,3.6,35.99,1.0
N1079   ,3.7,35.66,0.0
N1079   ,3.8,35.77,1.0
N1079   ,3.9,36.18,0.0
N1079   ,4.0,36.12,0.0
N1079   ,4.1,36.08,1.0
N1079   ,4.2,36.39,0.0
N1079   ,4.3,36.26,0.0
N1079   ,4.4,36.17,1.0
N1079   ,4.5,36.45,0.0
N1079   ,4.6,36.63,1.0
N1079   ,4.7,36.75,0.0
N1079   ,4.8,36.84,1.0
N1079   ,4.9,37.89,1.0
N1079   ,5.0,38.93,0.0
N1079   ,5.1,39.62,1.0
N1079   ,5.2,39.75,0.0
N1079   ,5.3,40.16,0.0
N1079   ,5.4,40.11,1.0
N1079   ,5.5,40.74,1.0
N1079   ,5.6,41.49,0.0
N1079   ,5.7,41.66,2.0
N1079   ,5.8,42.11,0.0
N1079   ,5.9,42.74,1.0
N1079   ,6.0,42.83,0.0
N1079   ,6.1,43.22,1.0
N1079   ,6.2,43.14,0.0
N1079   ,6.3,43.43,1.0
N1079   ,6.4,43.62,0.0
N1079   ,6.5,43.75,0.0
N1079   ,6.6,43.83,1.0
N1079   ,6.7,44.55,1.0
N1079   ,6.8,45.04,0.0
N1079   ,6.9,45.36,1.0
N1079   ,7.0,45.9,0.0
N1079   ,7.1,46.27,0.0
N1079   ,7.2,46.51,1.0
N1079   ,7.3,46.34,0.0
N1079   ,7.4,46.56,1.0
N1079   ,7.5,47.04,0.0
N1079   ,7.6,47.36,1.0
N1079   ,7.7,47.57,0.0
N1079   ,7.8,48.05,1.0
N1079   ,7.9,48.03,0.0
N1079   ,8.0,48.36,1.0
N1079   ,8.1,48.9,0.0
N1079   ,8.2,49.27,1.0
N1079   ,8.3,49.85,0.0
N1079   ,8.4,50.56,0.0
N1079   ,8.5,50.71,1.0
N1079   ,8.6,50.81,0.0
N1079   ,8.7,50.87,1.0
N1079   ,8.8,50.91,0.0
N1079   ,8.9,50.94,2.0
N1079   ,9.0,51.63,0.0
N1079   ,9.1,52.09,1.0
N1079   ,9.2,52.39,0.0
N1079   ,9.3,52.59,1.0
N1079   ,9.4,53.06,0.0
N1079   ,9.5,53.37,1.0
N1079   ,9.6,53.25,0.0
N1079   ,9.7,53.83,1.0
N1079   ,9.8,54.22,1.0
N1079   ,9.9,54.48,0.0
N1079   ,10.0,54.32,1.0
N1079   ,10.1,54.55,0.0
N1079   ,10.2,55.03,1.0
N1079   ,10.3,55.35,0.0
N1079   ,10.4,55.57,0.0
N1079   ,10.5,56.38,1.0
N1079   ,10.6,56.59,0.0
N1079   ,10.7,57.06,1.0
N1079   ,10.8,57.37,0.0
N1079   ,10.9,57.58,1.0
N1079   ,11.0,57.72,0.0
N1079   ,11.1,58.15,1.0
N1079   ,11.2,58.76,0.0
N1079   ,11.3,58.84,1.0
N1079   ,11.4,59.23,1.0
N1079   ,11.5,59.49,0.0
N1079   ,11.6,59.66,1.0
N1079   ,11.7,60.1,0.0
N1079   ,11.8,60.4,1.0
N1079   ,11.9,60.6,0.0
N1079   ,12.0,60.73,1.0
N1079   ,12.1,60.82,1.0
N1079   ,12.2,60.88,1.0
N1079   ,12.3,61.25,0.0
N1079   ,12.4,61.5,0.0
N1079   ,12.5,61.67,1.0
N1079   ,12.6,62.11,1.0
N1079   ,12.7,62.74,1.0
N1079   ,12.8,63.16,0.0
N1079   ,12.9,63.44,1.0
N1079   ,13.0,63.29,0.0
N1079   ,13.1,63.86,0.0
N1079   ,13.2,64.58,1.0
N1079   ,13.3,64.72,0.0
N1079   ,13.4,64.81,0.0
N1079   ,13.5,64.87,1.0
N1079   ,13.6,64.92,1.0
N1079   ,13.7,65.61,0.0
N1079   ,13.8,65.74,0.0
N1079   ,13.9,65.83,1.0
N1079   ,14.0,66.55,0.0
N1079   ,14.1,67.03,1.0
N1079   ,14.2,67.02,1.0
N1079   ,14.3,67.35,0.0
N1079   ,14.4,67.9,1.0
N1079   ,14.5,68.27,0.0
N1079   ,14.6,68.51,1.0
N1079   ,14.7,68.67,1.0
N1079   ,14.8,68.78,0.0
N1079   ,14.9,69.19,1.0
N1079   ,15.0,69.46,1.0
N1079   ,15.1,69.64,0.0
N1079   ,15.2,69.76,1.0
N1079   ,15.3,69.84,0.0
N1079   ,15.4,70.23,1.0
N1079   ,15.5,70.48,1.0
N1079   ,15.6,70.99,0.0
N1079   ,15.7,71.33,1.0
N1079   ,15.8,71.55,1.0
N1079   ,15.9,71.7,0.0
N1079   ,16.0,72.13,1.0
N1079   ,16.1,72.76,1.0
N1079   ,16.2,72.84,2.0
N1079   ,16.3,72.89,1.0
N1079   ,16.4,73.26,1.0
N1079   ,16.5,73.84,1.0
N1079   ,16.6,74.23,0.0
N1079   ,16.7,74.48,1.0
N1079   ,16.8,74.99,1.0
N1079   ,16.9,75.33,0.0
N1079   ,17.0,75.55,1.0
N1079   ,17.1,76.03,1.0
N1079   ,17.2,76.02,1.0
N1079   ,17.3,76.35,0.0
N1079   ,17.4,76.57,1.0
N1079   ,17.5,76.71,1.0
N1079   ,17.6,76.81,0.0
N1079   ,17.7,77.2,1.0
N1079   ,17.8,78.14,1.0
N1079   ,17.9,78.42,1.0
N1079   ,18.0,78.95,0.0
N1079   ,18.1,78.97,1.0
N1079   ,18.2,78.64,1.0
N1079   ,18.3,79.1,1.0
N1079   ,18.4,79.73,1.0
N1079   ,18.5,80.15,1.0
N1079   ,18.6,80.1,1.0
N1079   ,18.7,80.74,2.0
N1079   ,18.8,81.16,0.0
N1079   ,18.9,81.44,1.0
N1079   ,19.0,81.63,2.0
N1079   ,19.1,82.08,1.0
N1079   ,19.2,82.06,1.0
N1079   ,19.3,82.37,1.0
N1079   ,19.4,82.58,2.0
N1079   ,19.5,83.05,1.0
N1079   ,19.6,83.04,1.0
N1079   ,19.7,83.36,1.0
N1079   ,19.8,83.57,2.0
N1079   ,19.9,84.05,1.0
N1079   ,20.0,84.37,1.0
N1079   ,20.1,84.58,1.0
N1079   ,20.2,84.72,1.0
N1079   ,20.3,84.81,2.0
N1079   ,20.4,85.21,1.0
N1079   ,20.5,85.47,1.0
N1079   ,20.6,85.65,1.0
N1079   ,20.7,86.43,2.0
N1079   ,20.8,86.62,1.0
N1079   ,20.9,86.75,2.0
N1079   ,21.0,87.5,1.0
N1079   ,21.1,87.67,3.0
N1079   ,21.2,87.44,1.0
N1079   ,21.3,87.63,1.0
N1079   ,21.4,88.09,2.0
N1079   ,21.5,88.39,2.0
N1079   ,21.6,88.93,2.0
N1079   ,21.7,89.62,1.0
N1079   ,21.8,89.75,2.0
N1079   ,21.9,89.83,3.0
N1079   ,22.0,90.22,2.0
N1079   ,22.1,90.48,2.0
N1079   ,22.2,90.99,1.0
N1079   ,22.3,91.32,2.0
N1079   ,22.4,91.88,2.0
N1079   ,22.5,92.26,3.0
N1079   ,22.6,92.5,2.0
N1079   ,22.7,92.67,3.0
N1079   ,22.8,92.78,3.0
N1079   ,22.9,93.19,2.0
N1079   ,23.0,93.46,3.0
N1079   ,23.1,93.64,3.0
N1079   ,23.2,93.76,3.0
N1079   ,23.3,93.84,3.0
N1079   ,23.4,93.56,3.0
N1079   ,23.5,94.04,3.0
N1079   ,23.6,94.69,2.0
N1079   ,23.7,95.13,4.0
N1079   ,23.8,95.09,4.0
N1079   ,23.9,95.72,4.0
N1079   ,24.0,96.15,3.0
N1079   ,24.1,96.43,5.0
N1079   ,24.2,96.96,3.0
N1079   ,24.3,96.97,5.0
N1079   ,24.4,97.31,4.0
N1079   ,24.5,97.54,4.0
N1079   ,24.6,98.03,4.0
N1079   ,24.7,98.35,5.0
N1079   ,24.8,98.23,4.0
N1079   ,24.9,98.49,4.0
N1079   ,25.0,98.99,6.0
N1079   ,25.1,99.33,5.0
N1079   ,25.2,99.55,5.0
N1079   ,25.3,99.7,5.0
N1079   ,25.4,100.47,7.0
N1079   ,25.5,100.31,6.0
N1079   ,25.6,100.87,7.0
N1079   ,25.7,101.58,6.0
N1079   ,25.8,101.39,7.0
N1079   ,25.9,101.59,7.0
N1079   ,26.0,101.73,6.0
N1079   ,26.1,102.15,7.0
N1079   ,26.2,102.43,7.0
N1079   ,26.3,102.62,7.0
N1079   ,26.4,103.08,7.0
N1079   ,26.5,103.39,8.0
N1079   ,26.6,103.59,7.0
N1079   ,26.7,104.39,9.0
N1079   ,26.8,104.6,8.0
N1079   ,26.9,104.73,9.0
N1079   ,27.0,105.49,11.0
N1079   ,27.1,105.66,9.0
N1079   ,27.2,106.11,10.0
N1079   ,27.3,105.74,11.0
N1079   ,27.4,106.16,9.0
N1079   ,27.5,106.77,11.0
N1079   ,27.6,107.18,11.0
N1079   ,27.7,107.12,11.0
N1079   ,27.8,107.41,11.0
N1079   ,27.9,107.61,11.0
N1079   ,28.0,108.41,12.0
N1079   ,28.1,108.94,13.0
N1079   ,28.2,108.62,13.0
N1079   ,28.3,108.75,14.0
N1079   ,28.4,109.17,15.0
N1079   ,28.5,109.11,14.0
N1079   ,28.6,109.41,15.0
N1079   ,28.7,109.94,16.0
N1079   ,28.8,110.29,15.0
N1079   ,28.9,110.53,17.0
N1079   ,29.0,111.02,17.0
N1079   ,29.1,111.35,16.0
N1079   ,29.2,110.9,16.0
N1079   ,29.3,111.26,18.0
N1079   ,29.4,111.84,18.0
N1079   ,29.5,112.23,19.0
N1079   ,29.6,112.49,19.0
N1079   ,29.7,113.32,19.0
N1079   ,29.8,113.22,21.0
N1079   ,29.9,113.48,20.0
N1079   ,30.0,113.98,20.0
N1079   ,30.1,114.66,21.0
N1079   ,30.2,115.1,23.0
N1079   ,30.3,114.74,23.0
N1079   ,30.4,115.16,24.0
N1079   ,30.5,115.44,24.0
N1079   ,30.6,115.63,25.0
N1079   ,30.7,116.42,25.0
N1079   ,30.8,116.61,24.0
N1079   ,30.9,117.07,26.0
N1079   ,31.0,117.72,27.0
N1079   ,31.1,118.14,25.0
N1079   ,31.2,118.1,27.0
N1079   ,31.3,118.06,28.0
N1079   ,31.4,118.38,29.0
N1079   ,31.5,118.58,27.0
N1079   ,31.6,118.72,30.0
N1079   ,31.7,119.15,28.0
N1079   ,31.8,119.43,30.0
N1079   ,31.9,119.62,29.0
N1079   ,32.0,120.08,32.0
N1079   ,32.1,120.39,31.0
N1079   ,32.2,120.59,32.0
N1079   ,32.3,120.73,30.0
N1079   ,32.4,121.49,32.0
N1079   ,32.5,121.99,32.0
N1079   ,32.6,122.33,33.0
N1079   ,32.7,122.55,33.0
N1079   ,32.8,122.7,33.0
N1079   ,32.9,122.8,34.0
N1079   ,33.0,123.2,35.0
N1079   ,33.1,123.47,35.0
N1079   ,33.2,123.64,33.0
N1079   ,33.3,123.76,33.0
N1079   ,33.4,123.84,34.0
N1079   ,33.5,124.56,35.0
N1079   ,33.6,124.37,33.0
N1079   ,33.7,124.92,35.0
N1079   ,33.8,125.61,34.0
N1079   ,33.9,126.07,34.0
N1079   ,34.0,126.38,34.0
N1079   ,34.1,126.59,31.0
N1079   ,34.2,126.73,31.0
N1079   ,34.3,126.82,33.0
N1079   ,34.4,127.54,33.0
N1079   ,34.5,128.03,32.0
N1079   ,34.6,127.69,33.0
N1079   ,34.7,128.12,32.0
N1079   ,34.8,128.42,32.0
N1079   ,34.9,128.61,29.0
N1079   ,35.0,129.07,32.0
N1079   ,35.1,129.38,30.0
N1079   ,35.2,129.59,30.0
N1079   ,35.3,129.39,30.0
N1079   ,35.4,129.93,31.0
N1079   ,35.5,129.62,28.0
N1079   ,35.6,130.08,29.0
N1079   ,35.7,131.05,27.0
