barcode,time,temp,Count
N1094   ,0.8,33.72,0.0
N1094   ,0.9,33.81,0.0
N1094   ,1.0,33.88,0.0
N1094   ,1.1,33.92,1.0
N1094   ,1.2,33.94,0.0
N1094   ,1.3,33.96,1.0
N1094   ,1.4,33.98,0.0
N1094   ,1.5,33.98,1.0
N1094   ,1.6,33.99,1.0
N1094   ,1.7,33.99,0.0
N1094   ,1.8,34.33,0.0
N1094   ,1.9,34.22,1.0
N1094   ,2.0,34.15,0.0
N1094   ,2.1,34.43,1.0
N1094   ,2.2,34.29,0.0
N1094   ,2.3,34.19,1.0
N1094   ,2.4,34.13,0.0
N1094   ,2.5,34.09,1.0
N1094   ,2.6,34.06,0.0
N1094   ,2.7,34.04,1.0
N1094   ,2.8,34.36,0.0
N1094   ,2.9,34.24,1.0
N1094   ,3.0,33.83,0.0
N1094   ,3.1,34.22,1.0
N1094   ,3.2,34.48,0.0
N1094   ,3.3,34.65,1.0
N1094   ,3.4,34.43,2.0
N1094   ,3.5,34.29,0.0
N1094   ,3.6,34.19,1.0
N1094   ,3.7,34.13,0.0
N1094   ,3.8,34.42,1.0
N1094   ,3.9,34.28,0.0
N1094   ,4.0,34.52,1.0
N1094   ,4.1,34.35,0.0
N1094   ,4.2,34.23,1.0
N1094   ,4.3,34.15,0.0
N1094   ,4.4,35.1,0.0
N1094   ,4.5,35.74,1.0
N1094   ,4.6,36.16,0.0
N1094   ,4.7,36.44,1.0
N1094   ,4.8,36.96,0.0
N1094   ,4.9,37.97,0.0
N1094   ,5.0,38.65,1.0
N1094   ,5.1,39.43,0.0
N1094   ,5.2,39.62,1.0
N1094   ,5.3,40.08,0.0
N1094   ,5.4,40.72,1.0
N1094   ,5.5,41.15,0.0
N1094   ,5.6,42.1,1.0
N1094   ,5.7,42.4,0.0
N1094   ,5.8,42.93,1.0
N1094   ,5.9,42.95,0.0
N1094   ,6.0,43.3,1.0
N1094   ,6.1,43.54,0.0
N1094   ,6.2,43.69,0.0
N1094   ,6.3,44.46,1.0
N1094   ,6.4,44.64,0.0
N1094   ,6.5,44.76,1.0
N1094   ,6.6,45.51,0.0
N1094   ,6.7,46.0,0.0
N1094   ,6.8,46.67,1.0
N1094   ,6.9,47.45,0.0
N1094   ,7.0,47.96,2.0
N1094   ,7.1,48.31,1.0
N1094   ,7.2,48.21,0.0
N1094   ,7.3,48.47,1.0
N1094   ,7.4,48.65,0.0
N1094   ,7.5,49.1,1.0
N1094   ,7.6,49.73,0.0
N1094   ,7.7,50.15,1.0
N1094   ,7.8,50.44,0.0
N1094   ,7.9,50.62,1.0
N1094   ,8.0,51.08,0.0
N1094   ,8.1,51.39,1.0
N1094   ,8.2,51.93,0.0
N1094   ,8.3,51.95,0.0
N1094   ,8.4,52.97,1.0
N1094   ,8.5,53.31,0.0
N1094   ,8.6,53.54,1.0
N1094   ,8.7,53.69,0.0
N1094   ,8.8,53.8,1.0
N1094   ,8.9,54.53,0.0
N1094   ,9.0,55.02,0.0
N1094   ,9.1,55.01,1.0
N1094   ,9.2,55.34,1.0
N1094   ,9.3,55.89,0.0
N1094   ,9.4,56.6,1.0
N1094   ,9.5,57.4,0.0
N1094   ,9.6,57.6,1.0
N1094   ,9.7,57.73,0.0
N1094   ,9.8,57.82,1.0
N1094   ,9.9,58.21,0.0
N1094   ,10.0,58.81,1.0
N1094   ,10.1,59.21,0.0
N1094   ,10.2,59.8,1.0
N1094   ,10.3,60.2,0.0
N1094   ,10.4,60.47,1.0
N1094   ,10.5,60.65,1.0
N1094   ,10.6,61.43,0.0
N1094   ,10.7,61.95,1.0
N1094   ,10.8,62.64,0.0
N1094   ,10.9,62.76,1.0
N1094   ,11.0,63.17,1.0
N1094   ,11.1,63.45,0.0
N1094   ,11.2,63.97,1.0
N1094   ,11.3,64.31,0.0
N1094   ,11.4,64.21,1.0
N1094   ,11.5,64.47,0.0
N1094   ,11.6,64.65,1.0
N1094   ,11.7,65.1,0.0
N1094   ,11.8,65.73,1.0
N1094   ,11.9,65.82,0.0
N1094   ,12.0,66.88,1.0
N1094   ,12.1,67.25,0.0
N1094   ,12.2,67.5,0.0
N1094   ,12.3,68.0,1.0
N1094   ,12.4,68.0,1.0
N1094   ,12.5,68.0,0.0
N1094   ,12.6,68.67,2.0
N1094   ,12.7,69.11,0.0
N1094   ,12.8,69.74,1.0
N1094   ,12.9,69.83,0.0
N1094   ,13.0,70.55,2.0
N1094   ,13.1,71.03,1.0
N1094   ,13.2,71.02,0.0
N1094   ,13.3,71.35,1.0
N1094   ,13.4,71.57,1.0
N1094   ,13.5,72.38,0.0
N1094   ,13.6,72.92,1.0
N1094   ,13.7,73.61,1.0
N1094   ,13.8,74.07,0.0
