barcode,time,temp,Count
N1096   ,0.8,34.06,0.0
N1096   ,0.9,34.04,0.0
N1096   ,1.0,34.36,1.0
N1096   ,1.1,34.57,0.0
N1096   ,1.2,34.38,0.0
N1096   ,1.3,34.26,1.0
N1096   ,1.4,34.17,0.0
N1096   ,1.5,34.45,1.0
N1096   ,1.6,34.3,0.0
N1096   ,1.7,34.53,1.0
N1096   ,1.8,34.69,0.0
N1096   ,1.9,34.46,1.0
N1096   ,2.0,33.97,0.0
N1096   ,2.1,33.98,1.0
N1096   ,2.2,33.99,1.0
N1096   ,2.3,33.99,0.0
N1096   ,2.4,33.99,0.0
N1096   ,2.5,34.33,1.0
N1096   ,2.6,34.55,1.0
N1096   ,2.7,34.7,0.0
N1096   ,2.8,34.8,0.0
N1096   ,2.9,34.87,1.0
N1096   ,3.0,34.91,0.0
N1096   ,3.1,34.61,1.0
N1096   ,3.2,34.41,0.0
N1096   ,3.3,34.27,1.0
N1096   ,3.4,34.18,0.0
N1096   ,3.5,34.45,1.0
N1096   ,3.6,34.3,1.0
N1096   ,3.7,34.2,0.0
N1096   ,3.8,34.47,1.0
N1096   ,3.9,34.65,0.0
N1096   ,4.0,34.76,0.0
N1096   ,4.1,34.84,1.0
N1096   ,4.2,34.89,0.0
N1096   ,4.3,34.6,0.0
N1096   ,4.4,34.4,1.0
N1096   ,4.5,35.27,0.0
N1096   ,4.6,35.51,1.0
N1096   ,4.7,35.67,0.0
N1096   ,4.8,36.12,1.0
N1096   ,4.9,37.08,2.0
N1096   ,5.0,37.72,1.0
N1096   ,5.1,38.81,0.0
N1096   ,5.2,39.87,1.0
N1096   ,5.3,40.25,0.0
N1096   ,5.4,40.83,0.0
N1096   ,5.5,41.89,1.0
N1096   ,5.6,42.26,0.0
N1096   ,5.7,42.84,1.0
N1096   ,5.8,43.56,0.0
N1096   ,5.9,45.04,1.0
N1096   ,6.0,45.36,1.0
N1096   ,6.1,45.91,0.0
N1096   ,6.2,46.27,1.0
N1096   ,6.3,47.18,0.0
N1096   ,6.4,47.79,1.0
N1096   ,6.5,49.19,0.0
N1096   ,6.6,49.46,1.0
N1096   ,6.7,49.64,0.0
N1096   ,6.8,50.43,1.0
N1096   ,6.9,50.62,0.0
N1096   ,7.0,51.08,1.0
N1096   ,7.1,51.72,0.0
N1096   ,7.2,52.15,0.0
N1096   ,7.3,52.76,1.0
N1096   ,7.4,53.18,0.0
N1096   ,7.5,53.78,1.0
N1096   ,7.6,54.19,0.0
N1096   ,7.7,54.79,0.0
N1096   ,7.8,55.2,1.0
N1096   ,7.9,56.13,0.0
N1096   ,8.0,56.75,1.0
N1096   ,8.1,57.17,1.0
N1096   ,8.2,57.78,0.0
N1096   ,8.3,57.85,1.0
N1096   ,8.4,58.57,2.0
N1096   ,8.5,59.38,0.0
N1096   ,8.6,59.92,0.0
N1096   ,8.7,60.28,1.0
N1096   ,8.8,60.85,1.0
N1096   ,8.9,61.57,0.0
N1096   ,9.0,62.05,1.0
N1096   ,9.1,62.7,0.0
N1096   ,9.2,63.46,1.0
N1096   ,9.3,63.98,1.0
N1096   ,9.4,64.98,1.0
N1096   ,9.5,65.66,0.0
N1096   ,9.6,66.1,1.0
N1096   ,9.7,67.07,1.0
N1096   ,9.8,67.71,1.0
N1096   ,9.9,68.14,1.0
N1096   ,10.0,68.43,1.0
N1096   ,10.1,68.95,0.0
N1096   ,10.2,69.63,1.0
N1096   ,10.3,69.76,1.0
N1096   ,10.4,70.5,1.0
N1096   ,10.5,71.34,1.0
N1096   ,10.6,71.89,1.0
N1096   ,10.7,72.26,1.0
N1096   ,10.8,72.84,1.0
N1096   ,10.9,73.56,1.0
N1096   ,11.0,74.37,1.0
N1096   ,11.1,75.25,1.0
N1096   ,11.2,75.83,1.0
N1096   ,11.3,76.22,1.0
N1096   ,11.4,77.15,2.0
N1096   ,11.5,77.43,2.0
N1096   ,11.6,77.95,2.0
N1096   ,11.7,78.64,1.0
N1096   ,11.8,79.42,1.0
N1096   ,11.9,79.95,1.0
N1096   ,12.0,80.63,1.0
N1096   ,12.1,81.09,1.0
N1096   ,12.2,81.73,2.0
N1096   ,12.3,82.15,1.0
N1096   ,12.4,82.43,1.0
N1096   ,12.5,83.62,2.0
N1096   ,12.6,84.08,1.0
N1096   ,12.7,85.05,2.0
N1096   ,12.8,85.37,1.0
N1096   ,12.9,85.58,1.0
N1096   ,13.0,86.39,2.0
N1096   ,13.1,86.92,1.0
N1096   ,13.2,87.62,2.0
N1096   ,13.3,88.08,2.0
N1096   ,13.4,88.38,1.0
N1096   ,13.5,89.26,3.0
