barcode,time,temp,Count
N1051   ,0.8,34.71,0.0
N1051   ,0.9,34.81,0.0
N1051   ,1.0,34.54,1.0
N1051   ,1.1,34.36,0.0
N1051   ,1.2,33.91,0.0
N1051   ,1.3,34.27,1.0
N1051   ,1.4,34.51,1.0
N1051   ,1.5,34.68,0.0
N1051   ,1.6,34.45,0.0
N1051   ,1.7,34.3,1.0
N1051   ,1.8,34.53,0.0
N1051   ,1.9,34.36,0.0
N1051   ,2.0,34.24,1.0
N1051   ,2.1,34.16,0.0
N1051   ,2.2,34.44,0.0
N1051   ,2.3,34.63,0.0
N1051   ,2.4,34.42,1.0
N1051   ,2.5,34.61,0.0
N1051   ,2.6,34.74,1.0
N1051   ,2.7,34.83,0.0
N1051   ,2.8,34.55,0.0
N1051   ,2.9,34.7,1.0
N1051   ,3.0,34.47,0.0
N1051   ,3.1,34.64,1.0
N1051   ,3.2,34.43,0.0
N1051   ,3.3,34.62,0.0
N1051   ,3.4,34.75,1.0
N1051   ,3.5,34.83,0.0
N1051   ,3.6,34.89,0.0
N1051   ,3.7,35.26,1.0
N1051   ,3.8,35.17,0.0
N1051   ,3.9,34.78,0.0
N1051   ,4.0,34.85,1.0
N1051   ,4.1,34.9,0.0
N1051   ,4.2,34.94,0.0
N1051   ,4.3,34.96,1.0
N1051   ,4.4,34.97,0.0
N1051   ,4.5,35.98,1.0
N1051   ,4.6,36.32,0.0
N1051   ,4.7,36.88,0.0
N1051   ,4.8,37.25,1.0
N1051   ,4.9,37.84,0.0
N1051   ,5.0,38.89,1.0
N1051   ,5.1,39.59,0.0
N1051   ,5.2,40.06,0.0
N1051   ,5.3,39.71,0.0
N1051   ,5.4,40.14,1.0
N1051   ,5.5,40.76,0.0
N1051   ,5.6,40.84,0.0
N1051   ,5.7,41.23,1.0
N1051   ,5.8,41.15,0.0
N1051   ,5.9,41.1,0.0
N1051   ,6.0,41.07,1.0
N1051   ,6.1,41.04,0.0
N1051   ,6.2,41.03,0.0
N1051   ,6.3,41.35,1.0
N1051   ,6.4,41.24,0.0
N1051   ,6.5,41.16,0.0
N1051   ,6.6,41.44,0.0
N1051   ,6.7,41.63,1.0
N1051   ,6.8,42.08,0.0
N1051   ,6.9,42.06,0.0
N1051   ,7.0,42.04,1.0
N1051   ,7.1,42.02,0.0
N1051   ,7.2,42.02,1.0
N1051   ,7.3,42.68,0.0
N1051   ,7.4,42.79,0.0
N1051   ,7.5,42.86,1.0
N1051   ,7.6,42.9,0.0
N1051   ,7.7,42.94,0.0
N1051   ,7.8,43.29,0.0
N1051   ,7.9,43.19,1.0
N1051   ,8.0,43.46,0.0
N1051   ,8.1,43.64,0.0
N1051   ,8.2,43.43,0.0
N1051   ,8.3,43.62,1.0
