barcode,time,temp,Count
N1082   ,0.8,29.02,1.0
N1082   ,0.9,28.68,1.0
N1082   ,1.0,28.79,2.0
N1082   ,1.1,28.86,0.0
N1082   ,1.2,28.91,0.0
N1082   ,1.3,28.94,0.0
N1082   ,1.4,28.96,0.0
N1082   ,1.5,28.64,1.0
N1082   ,1.6,28.76,0.0
N1082   ,1.7,28.84,0.0
N1082   ,1.8,29.23,0.0
N1082   ,1.9,29.15,1.0
N1082   ,2.0,28.77,0.0
N1082   ,2.1,29.18,1.0
N1082   ,2.2,29.79,1.0
N1082   ,2.3,29.52,0.0
N1082   ,2.4,29.35,0.0
N1082   ,2.5,29.23,0.0
N1082   ,2.6,29.49,0.0
N1082   ,2.7,29.33,1.0
N1082   ,2.8,29.55,0.0
N1082   ,2.9,29.37,0.0
N1082   ,3.0,29.24,0.0
N1082   ,3.1,29.16,0.0
N1082   ,3.2,29.78,1.0
N1082   ,3.3,29.52,0.0
N1082   ,3.4,29.34,0.0
N1082   ,3.5,29.56,0.0
N1082   ,3.6,29.71,0.0
N1082   ,3.7,29.47,1.0
N1082   ,3.8,29.98,0.0
N1082   ,3.9,30.32,0.0
N1082   ,4.0,30.88,1.0
N1082   ,4.1,30.25,0.0
N1082   ,4.2,31.17,0.0
N1082   ,4.3,32.11,0.0
N1082   ,4.4,33.41,1.0
N1082   ,4.5,34.61,0.0
N1082   ,4.6,35.07,0.0
N1082   ,4.7,36.05,1.0
N1082   ,4.8,36.36,0.0
N1082   ,4.9,36.91,0.0
N1082   ,5.0,38.27,1.0
N1082   ,5.1,38.85,0.0
N1082   ,5.2,39.57,0.0
N1082   ,5.3,40.04,0.0
N1082   ,5.4,40.36,0.0
N1082   ,5.5,40.58,0.0
N1082   ,5.6,40.38,0.0
N1082   ,5.7,40.26,1.0
N1082   ,5.8,40.84,0.0
N1082   ,5.9,40.89,1.0
N1082   ,6.0,40.93,0.0
N1082   ,6.1,41.29,0.0
N1082   ,6.2,41.19,0.0
N1082   ,6.3,41.79,1.0
N1082   ,6.4,41.86,0.0
N1082   ,6.5,41.91,0.0
N1082   ,6.6,41.94,1.0
N1082   ,6.7,42.29,0.0
N1082   ,6.8,42.53,0.0
N1082   ,6.9,42.69,0.0
N1082   ,7.0,42.79,2.0
N1082   ,7.1,42.86,0.0
N1082   ,7.2,42.91,0.0
N1082   ,7.3,42.94,0.0
N1082   ,7.4,42.63,0.0
N1082   ,7.5,43.08,1.0
N1082   ,7.6,43.06,0.0
N1082   ,7.7,43.04,0.0
N1082   ,7.8,43.02,0.0
N1082   ,7.9,43.35,1.0
N1082   ,8.0,43.57,0.0
N1082   ,8.1,44.04,0.0
N1082   ,8.2,44.36,0.0
N1082   ,8.3,44.58,0.0
N1082   ,8.4,44.72,0.0
N1082   ,8.5,44.81,1.0
N1082   ,8.6,44.87,1.0
N1082   ,8.7,44.92,0.0
N1082   ,8.8,44.94,0.0
N1082   ,8.9,45.63,1.0
N1082   ,9.0,45.75,0.0
N1082   ,9.1,45.84,0.0
N1082   ,9.2,45.89,0.0
N1082   ,9.3,45.59,0.0
N1082   ,9.4,45.4,0.0
N1082   ,9.5,45.26,1.0
N1082   ,9.6,45.51,0.0
N1082   ,9.7,45.01,0.0
N1082   ,9.8,45.67,0.0
N1082   ,9.9,46.11,0.0
N1082   ,10.0,46.74,1.0
N1082   ,10.1,46.83,0.0
N1082   ,10.2,46.89,0.0
N1082   ,10.3,47.26,0.0
N1082   ,10.4,47.5,1.0
N1082   ,10.5,47.34,0.0
N1082   ,10.6,47.22,1.0
N1082   ,10.7,47.48,0.0
N1082   ,10.8,47.66,0.0
N1082   ,10.9,47.77,0.0
N1082   ,11.0,47.18,0.0
N1082   ,11.1,47.45,1.0
N1082   ,11.2,47.97,0.0
N1082   ,11.3,47.98,0.0
N1082   ,11.4,48.32,0.0
N1082   ,11.5,48.55,0.0
N1082   ,11.6,48.03,1.0
N1082   ,11.7,48.02,0.0
N1082   ,11.8,48.01,0.0
N1082   ,11.9,48.34,1.0
N1082   ,12.0,48.56,0.0
N1082   ,12.1,48.71,0.0
N1082   ,12.2,48.81,0.0
N1082   ,12.3,49.54,0.0
N1082   ,12.4,50.02,0.0
N1082   ,12.5,50.02,0.0
N1082   ,12.6,50.01,0.0
