barcode,time,temp,Count
N1131   ,0.8,37.07,0.0
N1131   ,0.9,37.38,0.0
N1131   ,1.0,37.25,1.0
N1131   ,1.1,37.17,1.0
N1131   ,1.2,37.11,0.0
N1131   ,1.3,37.07,1.0
N1131   ,1.4,37.05,0.0
N1131   ,1.5,37.03,1.0
N1131   ,1.6,37.69,0.0
N1131   ,1.7,37.46,0.0
N1131   ,1.8,36.97,1.0
N1131   ,1.9,36.98,0.0
N1131   ,2.0,36.99,0.0
N1131   ,2.1,36.99,1.0
N1131   ,2.2,36.99,1.0
N1131   ,2.3,37.0,0.0
N1131   ,2.4,37.0,1.0
N1131   ,2.5,37.33,0.0
N1131   ,2.6,37.55,1.0
N1131   ,2.7,37.37,0.0
N1131   ,2.8,37.58,1.0
N1131   ,2.9,37.39,1.0
N1131   ,3.0,37.59,0.0
N1131   ,3.1,37.39,0.0
N1131   ,3.2,37.6,1.0
N1131   ,3.3,37.4,0.0
N1131   ,3.4,37.26,1.0
N1131   ,3.5,37.18,0.0
N1131   ,3.6,37.78,1.0
N1131   ,3.7,37.52,1.0
N1131   ,3.8,37.35,1.0
N1131   ,3.9,37.23,1.0
N1131   ,4.0,37.15,0.0
N1131   ,4.1,36.77,0.0
N1131   ,4.2,36.85,2.0
N1131   ,4.3,36.9,0.0
N1131   ,4.4,37.27,1.0
N1131   ,4.5,37.18,0.0
N1131   ,4.6,37.45,1.0
N1131   ,4.7,37.63,0.0
N1131   ,4.8,37.76,0.0
N1131   ,4.9,38.17,0.0
N1131   ,5.0,38.45,1.0
N1131   ,5.1,38.96,0.0
N1131   ,5.2,39.64,1.0
N1131   ,5.3,40.1,0.0
N1131   ,5.4,40.4,1.0
N1131   ,5.5,40.6,0.0
N1131   ,5.6,40.73,1.0
N1131   ,5.7,40.49,0.0
N1131   ,5.8,40.66,1.0
N1131   ,5.9,40.77,0.0
N1131   ,6.0,40.85,0.0
N1131   ,6.1,40.57,1.0
N1131   ,6.2,41.04,0.0
N1131   ,6.3,41.03,1.0
N1131   ,6.4,41.02,0.0
N1131   ,6.5,41.35,1.0
N1131   ,6.6,41.56,0.0
N1131   ,6.7,42.04,0.0
N1131   ,6.8,42.03,1.0
N1131   ,6.9,42.35,0.0
N1131   ,7.0,42.23,1.0
N1131   ,7.1,42.16,1.0
N1131   ,7.2,40.77,0.0
N1131   ,7.3,41.18,0.0
N1131   ,7.4,41.45,1.0
N1131   ,7.5,42.64,1.0
N1131   ,7.6,42.76,0.0
N1131   ,7.7,43.17,0.0
N1131   ,7.8,43.45,2.0
N1131   ,7.9,43.63,0.0
N1131   ,8.0,43.75,1.0
N1131   ,8.1,43.84,0.0
N1131   ,8.2,44.22,1.0
