barcode,time,temp,Count
N1091   ,0.8,36.65,0.0
N1091   ,0.9,36.44,0.0
N1091   ,1.0,36.62,1.0
N1091   ,1.1,36.75,1.0
N1091   ,1.2,36.83,0.0
N1091   ,1.3,36.22,1.0
N1091   ,1.4,36.48,0.0
N1091   ,1.5,36.65,1.0
N1091   ,1.6,36.77,0.0
N1091   ,1.7,36.85,1.0
N1091   ,1.8,36.9,0.0
N1091   ,1.9,36.6,1.0
N1091   ,2.0,36.4,0.0
N1091   ,2.1,36.6,1.0
N1091   ,2.2,36.73,0.0
N1091   ,2.3,36.82,1.0
N1091   ,2.4,36.55,1.0
N1091   ,2.5,36.7,1.0
N1091   ,2.6,36.47,0.0
N1091   ,2.7,36.64,1.0
N1091   ,2.8,36.43,0.0
N1091   ,2.9,36.95,1.0
N1091   ,3.0,37.3,0.0
N1091   ,3.1,37.2,0.0
N1091   ,3.2,37.13,1.0
N1091   ,3.3,36.76,1.0
N1091   ,3.4,36.84,0.0
N1091   ,3.5,36.89,0.0
N1091   ,3.6,36.93,1.0
N1091   ,3.7,36.95,0.0
N1091   ,3.8,36.97,1.0
N1091   ,3.9,36.65,0.0
N1091   ,4.0,36.43,1.0
N1091   ,4.1,36.62,0.0
N1091   ,4.2,37.08,0.0
N1091   ,4.3,37.39,1.0
N1091   ,4.4,37.26,0.0
N1091   ,4.5,37.17,1.0
N1091   ,4.6,37.11,0.0
N1091   ,4.7,37.08,1.0
N1091   ,4.8,37.72,0.0
N1091   ,4.9,38.81,1.0
N1091   ,5.0,39.54,0.0
N1091   ,5.1,40.03,0.0
N1091   ,5.2,40.35,0.0
N1091   ,5.3,40.23,2.0
N1091   ,5.4,40.16,1.0
N1091   ,5.5,40.44,0.0
N1091   ,5.6,40.29,1.0
N1091   ,5.7,40.53,0.0
N1091   ,5.8,41.02,0.0
N1091   ,5.9,41.01,1.0
N1091   ,6.0,41.01,0.0
N1091   ,6.1,41.01,1.0
N1091   ,6.2,41.34,0.0
N1091   ,6.3,41.22,0.0
N1091   ,6.4,41.82,1.0
N1091   ,6.5,41.88,1.0
N1091   ,6.6,42.25,0.0
N1091   ,6.7,42.17,1.0
N1091   ,6.8,42.11,0.0
N1091   ,6.9,42.07,1.0
N1091   ,7.0,41.72,0.0
N1091   ,7.1,42.48,0.0
N1091   ,7.2,42.65,1.0
N1091   ,7.3,42.77,0.0
N1091   ,7.4,43.18,1.0
N1091   ,7.5,43.12,0.0
N1091   ,7.6,43.08,1.0
N1091   ,7.7,43.05,0.0
N1091   ,7.8,43.7,1.0
N1091   ,7.9,44.13,0.0
N1091   ,8.0,44.09,1.0
N1091   ,8.1,44.06,0.0
N1091   ,8.2,43.71,1.0
N1091   ,8.3,43.8,0.0
N1091   ,8.4,43.87,1.0
N1091   ,8.5,44.58,0.0
N1091   ,8.6,45.05,1.0
N1091   ,8.7,45.04,1.0
N1091   ,8.8,45.02,0.0
N1091   ,8.9,45.35,1.0
N1091   ,9.0,45.57,1.0
N1091   ,9.1,45.71,0.0
N1091   ,9.2,45.81,0.0
N1091   ,9.3,45.87,1.0
N1091   ,9.4,45.91,0.0
N1091   ,9.5,46.28,1.0
N1091   ,9.6,46.18,0.0
N1091   ,9.7,46.12,0.0
N1091   ,9.8,46.42,1.0
N1091   ,9.9,46.28,0.0
N1091   ,10.0,46.52,1.0
N1091   ,10.1,46.68,0.0
N1091   ,10.2,46.45,1.0
N1091   ,10.3,46.63,0.0
N1091   ,10.4,47.09,1.0
N1091   ,10.5,47.39,0.0
N1091   ,10.6,47.6,1.0
N1091   ,10.7,48.06,0.0
N1091   ,10.8,47.71,0.0
N1091   ,10.9,47.81,2.0
N1091   ,11.0,47.87,1.0
N1091   ,11.1,47.91,0.0
N1091   ,11.2,47.94,1.0
N1091   ,11.3,47.63,0.0
N1091   ,11.4,48.09,1.0
N1091   ,11.5,48.39,0.0
N1091   ,11.6,48.26,1.0
N1091   ,11.7,48.51,0.0
N1091   ,11.8,48.67,1.0
N1091   ,11.9,48.45,0.0
N1091   ,12.0,48.63,0.0
N1091   ,12.1,49.09,1.0
N1091   ,12.2,49.39,0.0
N1091   ,12.3,49.59,1.0
N1091   ,12.4,49.73,0.0
N1091   ,12.5,49.82,1.0
N1091   ,12.6,50.21,0.0
N1091   ,12.7,50.14,1.0
N1091   ,12.8,50.43,1.0
N1091   ,12.9,50.29,0.0
N1091   ,13.0,50.52,1.0
N1091   ,13.1,50.35,0.0
N1091   ,13.2,50.57,1.0
N1091   ,13.3,50.38,0.0
N1091   ,13.4,50.25,0.0
N1091   ,13.5,50.5,1.0
N1091   ,13.6,50.67,0.0
N1091   ,13.7,51.44,1.0
N1091   ,13.8,51.3,0.0
N1091   ,13.9,51.86,2.0
N1091   ,14.0,51.91,0.0
N1091   ,14.1,51.61,1.0
N1091   ,14.2,51.74,1.0
N1091   ,14.3,52.16,0.0
N1091   ,14.4,52.11,1.0
N1091   ,14.5,52.74,0.0
N1091   ,14.6,52.82,1.0
N1091   ,14.7,52.88,0.0
N1091   ,14.8,52.92,1.0
N1091   ,14.9,52.95,0.0
N1091   ,15.0,53.3,1.0
N1091   ,15.1,53.53,0.0
N1091   ,15.2,53.69,1.0
N1091   ,15.3,53.79,0.0
N1091   ,15.4,54.19,1.0
N1091   ,15.5,54.13,0.0
N1091   ,15.6,53.75,0.0
N1091   ,15.7,53.84,1.0
N1091   ,15.8,53.56,0.0
N1091   ,15.9,53.7,1.0
N1091   ,16.0,54.14,0.0
N1091   ,16.1,54.42,1.0
N1091   ,16.2,54.62,0.0
N1091   ,16.3,55.08,1.0
N1091   ,16.4,55.05,0.0
N1091   ,16.5,55.37,1.0
N1091   ,16.6,55.58,0.0
N1091   ,16.7,55.72,1.0
N1091   ,16.8,55.48,0.0
N1091   ,16.9,55.99,1.0
N1091   ,17.0,55.99,0.0
N1091   ,17.1,55.99,1.0
N1091   ,17.2,56.0,0.0
N1091   ,17.3,55.66,1.0
N1091   ,17.4,55.78,0.0
N1091   ,17.5,55.85,1.0
N1091   ,17.6,55.9,1.0
N1091   ,17.7,55.93,1.0
N1091   ,17.8,56.29,1.0
N1091   ,17.9,56.53,0.0
N1091   ,18.0,56.68,1.0
N1091   ,18.1,57.12,0.0
N1091   ,18.2,57.08,1.0
N1091   ,18.3,57.05,0.0
N1091   ,18.4,57.04,1.0
N1091   ,18.5,57.36,0.0
N1091   ,18.6,57.57,1.0
N1091   ,18.7,58.05,0.0
N1091   ,18.8,58.03,0.0
N1091   ,18.9,58.02,2.0
N1091   ,19.0,58.35,0.0
N1091   ,19.1,58.23,1.0
N1091   ,19.2,58.49,0.0
N1091   ,19.3,58.33,0.0
N1091   ,19.4,58.22,1.0
N1091   ,19.5,58.48,1.0
N1091   ,19.6,58.32,0.0
N1091   ,19.7,59.21,1.0
N1091   ,19.8,59.47,0.0
N1091   ,19.9,59.98,1.0
N1091   ,20.0,59.99,0.0
N1091   ,20.1,60.33,1.0
N1091   ,20.2,60.22,0.0
N1091   ,20.3,60.48,1.0
N1091   ,20.4,60.65,0.0
N1091   ,20.5,60.77,1.0
N1091   ,20.6,60.85,0.0
N1091   ,20.7,61.23,1.0
N1091   ,20.8,61.15,0.0
N1091   ,20.9,61.44,1.0
N1091   ,21.0,61.29,0.0
