barcode,time,temp,Count
N1070   ,0.8,36.92,1.0
N1070   ,0.9,36.95,1.0
N1070   ,1.0,36.96,0.0
N1070   ,1.1,36.98,1.0
N1070   ,1.2,36.98,0.0
N1070   ,1.3,36.99,1.0
N1070   ,1.4,37.33,0.0
N1070   ,1.5,37.22,1.0
N1070   ,1.6,37.15,1.0
N1070   ,1.7,37.43,0.0
N1070   ,1.8,37.62,0.0
N1070   ,1.9,37.41,1.0
N1070   ,2.0,37.28,1.0
N1070   ,2.1,37.52,0.0
N1070   ,2.2,37.68,1.0
N1070   ,2.3,37.79,0.0
N1070   ,2.4,38.19,1.0
N1070   ,2.5,38.13,0.0
N1070   ,2.6,37.75,2.0
N1070   ,2.7,37.5,0.0
N1070   ,2.8,37.67,1.0
N1070   ,2.9,37.78,0.0
N1070   ,3.0,37.52,1.0
N1070   ,3.1,38.01,0.0
N1070   ,3.2,38.01,1.0
N1070   ,3.3,37.67,0.0
N1070   ,3.4,37.78,1.0
N1070   ,3.5,37.85,0.0
N1070   ,3.6,37.24,1.0
N1070   ,3.7,37.49,0.0
N1070   ,3.8,37.33,0.0
N1070   ,3.9,37.55,1.0
N1070   ,4.0,37.7,1.0
N1070   ,4.1,37.8,0.0
N1070   ,4.2,37.87,0.0
N1070   ,4.3,37.58,1.0
N1070   ,4.4,37.39,0.0
N1070   ,4.5,37.59,1.0
N1070   ,4.6,37.73,0.0
N1070   ,4.7,37.82,1.0
N1070   ,4.8,37.88,0.0
N1070   ,4.9,38.59,1.0
N1070   ,5.0,39.39,0.0
N1070   ,5.1,39.93,2.0
N1070   ,5.2,40.28,0.0
N1070   ,5.3,40.19,1.0
N1070   ,5.4,40.46,0.0
N1070   ,5.5,40.64,1.0
N1070   ,5.6,41.09,0.0
N1070   ,5.7,41.4,1.0
N1070   ,5.8,41.6,1.0
N1070   ,5.9,41.73,0.0
N1070   ,6.0,41.82,1.0
N1070   ,6.1,41.88,0.0
N1070   ,6.2,41.92,1.0
N1070   ,6.3,41.95,0.0
N1070   ,6.4,41.96,1.0
N1070   ,6.5,41.98,0.0
N1070   ,6.6,42.32,1.0
N1070   ,6.7,42.55,0.0
N1070   ,6.8,42.7,1.0
