barcode,time,temp,Count
N1096   ,0.8,31.33,0.0
N1096   ,0.9,31.22,0.0
N1096   ,1.0,31.15,1.0
N1096   ,1.1,31.43,0.0
N1096   ,1.2,31.29,1.0
N1096   ,1.3,31.53,0.0
N1096   ,1.4,31.35,1.0
N1096   ,1.5,31.23,0.0
N1096   ,1.6,31.16,0.0
N1096   ,1.7,31.1,0.0
N1096   ,1.8,31.07,0.0
N1096   ,1.9,30.71,1.0
N1096   ,2.0,30.81,0.0
N1096   ,2.1,30.54,0.0
N1096   ,2.2,30.69,1.0
N1096   ,2.3,30.8,0.0
N1096   ,2.4,30.86,0.0
N1096   ,2.5,30.91,0.0
N1096   ,2.6,30.94,1.0
N1096   ,2.7,30.63,0.0
N1096   ,2.8,30.75,0.0
N1096   ,2.9,30.83,1.0
N1096   ,3.0,31.22,0.0
N1096   ,3.1,31.15,0.0
N1096   ,3.2,31.1,0.0
N1096   ,3.3,31.4,1.0
N1096   ,3.4,31.6,0.0
N1096   ,3.5,31.73,0.0
N1096   ,3.6,31.82,0.0
N1096   ,3.7,31.55,0.0
N1096   ,3.8,31.7,1.0
N1096   ,3.9,31.47,0.0
N1096   ,4.0,31.64,2.0
N1096   ,4.1,31.76,0.0
N1096   ,4.2,32.18,0.0
N1096   ,4.3,32.45,1.0
N1096   ,4.4,33.3,0.0
N1096   ,4.5,33.87,0.0
N1096   ,4.6,34.91,0.0
N1096   ,4.7,35.94,1.0
N1096   ,4.8,36.96,0.0
N1096   ,4.9,37.64,0.0
N1096   ,5.0,38.76,0.0
N1096   ,5.1,39.17,1.0
N1096   ,5.2,39.45,0.0
N1096   ,5.3,39.63,0.0
N1096   ,5.4,39.76,0.0
N1096   ,5.5,40.17,1.0
N1096   ,5.6,40.45,0.0
N1096   ,5.7,40.3,0.0
N1096   ,5.8,40.53,0.0
N1096   ,5.9,40.69,0.0
N1096   ,6.0,40.79,1.0
N1096   ,6.1,40.86,0.0
N1096   ,6.2,41.24,0.0
N1096   ,6.3,41.16,1.0
N1096   ,6.4,41.11,0.0
N1096   ,6.5,41.07,0.0
N1096   ,6.6,41.38,0.0
N1096   ,6.7,41.59,1.0
N1096   ,6.8,41.72,0.0
N1096   ,6.9,42.48,1.0
N1096   ,7.0,42.66,0.0
N1096   ,7.1,43.1,0.0
N1096   ,7.2,42.74,0.0
N1096   ,7.3,42.82,1.0
N1096   ,7.4,42.88,0.0
N1096   ,7.5,43.59,0.0
N1096   ,7.6,43.39,0.0
N1096   ,7.7,43.59,1.0
N1096   ,7.8,43.4,0.0
N1096   ,7.9,43.6,0.0
N1096   ,8.0,43.4,0.0
N1096   ,8.1,43.6,1.0
N1096   ,8.2,43.73,1.0
N1096   ,8.3,44.16,0.0
N1096   ,8.4,44.44,0.0
N1096   ,8.5,44.29,1.0
N1096   ,8.6,44.53,0.0
N1096   ,8.7,44.35,1.0
N1096   ,8.8,44.57,0.0
N1096   ,8.9,44.71,0.0
N1096   ,9.0,45.14,0.0
N1096   ,9.1,45.09,0.0
N1096   ,9.2,45.06,1.0
N1096   ,9.3,45.38,0.0
N1096   ,9.4,45.58,0.0
N1096   ,9.5,45.39,0.0
N1096   ,9.6,45.26,1.0
N1096   ,9.7,45.17,0.0
N1096   ,9.8,46.12,0.0
N1096   ,9.9,46.41,0.0
N1096   ,10.0,46.27,0.0
N1096   ,10.1,46.52,1.0
N1096   ,10.2,46.68,0.0
N1096   ,10.3,46.78,0.0
N1096   ,10.4,46.86,0.0
N1096   ,10.5,47.24,1.0
N1096   ,10.6,47.49,0.0
N1096   ,10.7,47.66,0.0
N1096   ,10.8,47.77,0.0
N1096   ,10.9,48.18,1.0
N1096   ,11.0,47.79,0.0
N1096   ,11.1,48.19,0.0
N1096   ,11.2,48.13,0.0
N1096   ,11.3,48.09,1.0
N1096   ,11.4,48.39,0.0
N1096   ,11.5,49.59,0.0
N1096   ,11.6,49.06,0.0
N1096   ,11.7,49.04,2.0
N1096   ,11.8,48.69,0.0
N1096   ,11.9,48.8,0.0
N1096   ,12.0,48.86,0.0
N1096   ,12.1,48.91,1.0
N1096   ,12.2,49.27,0.0
N1096   ,12.3,49.18,0.0
N1096   ,12.4,49.45,0.0
N1096   ,12.5,49.3,0.0
N1096   ,12.6,49.2,1.0
N1096   ,12.7,49.8,0.0
N1096   ,12.8,49.87,0.0
N1096   ,12.9,50.25,1.0
N1096   ,13.0,50.5,0.0
N1096   ,13.1,50.66,0.0
N1096   ,13.2,51.11,0.0
N1096   ,13.3,51.07,0.0
N1096   ,13.4,51.05,1.0
N1096   ,13.5,51.03,0.0
N1096   ,13.6,51.02,0.0
N1096   ,13.7,51.01,0.0
N1096   ,13.8,51.34,1.0
N1096   ,13.9,51.56,0.0
N1096   ,14.0,51.71,1.0
N1096   ,14.1,51.47,0.0
N1096   ,14.2,51.65,0.0
N1096   ,14.3,51.43,1.0
N1096   ,14.4,51.95,0.0
N1096   ,14.5,52.3,0.0
N1096   ,14.6,52.87,0.0
N1096   ,14.7,52.91,1.0
N1096   ,14.8,52.94,0.0
N1096   ,14.9,52.63,0.0
N1096   ,15.0,53.09,1.0
N1096   ,15.1,53.39,0.0
N1096   ,15.2,53.26,0.0
N1096   ,15.3,53.51,1.0
N1096   ,15.4,53.34,0.0
N1096   ,15.5,53.56,1.0
N1096   ,15.6,53.37,0.0
N1096   ,15.7,53.58,0.0
N1096   ,15.8,53.72,0.0
N1096   ,15.9,54.15,1.0
N1096   ,16.0,54.1,0.0
N1096   ,16.1,54.4,0.0
N1096   ,16.2,54.6,0.0
N1096   ,16.3,54.73,1.0
N1096   ,16.4,54.82,0.0
N1096   ,16.5,54.88,0.0
N1096   ,16.6,54.92,0.0
N1096   ,16.7,55.28,0.0
N1096   ,16.8,55.19,1.0
N1096   ,16.9,55.12,0.0
N1096   ,17.0,55.08,0.0
N1096   ,17.1,55.06,0.0
N1096   ,17.2,55.37,1.0
N1096   ,17.3,55.25,0.0
N1096   ,17.4,55.5,0.0
N1096   ,17.5,55.67,1.0
N1096   ,17.6,55.78,0.0
N1096   ,17.7,55.85,1.0
N1096   ,17.8,56.23,0.0
N1096   ,17.9,56.16,0.0
N1096   ,18.0,56.1,1.0
N1096   ,18.1,56.74,0.0
N1096   ,18.2,56.82,0.0
N1096   ,18.3,56.88,0.0
N1096   ,18.4,56.92,0.0
N1096   ,18.5,56.95,1.0
N1096   ,18.6,56.97,0.0
N1096   ,18.7,57.31,0.0
N1096   ,18.8,57.54,0.0
N1096   ,18.9,58.03,0.0
N1096   ,19.0,58.02,1.0
N1096   ,19.1,58.01,0.0
N1096   ,19.2,58.01,0.0
N1096   ,19.3,58.01,0.0
N1096   ,19.4,58.34,0.0
N1096   ,19.5,58.22,1.0
N1096   ,19.6,58.48,0.0
N1096   ,19.7,58.66,0.0
N1096   ,19.8,59.1,0.0
N1096   ,19.9,59.4,0.0
N1096   ,20.0,59.6,2.0
N1096   ,20.1,59.73,0.0
N1096   ,20.2,59.49,0.0
N1096   ,20.3,59.33,0.0
N1096   ,20.4,59.55,1.0
N1096   ,20.5,59.7,0.0
N1096   ,20.6,59.8,0.0
N1096   ,20.7,59.87,0.0
N1096   ,20.8,60.58,0.0
