barcode,time,temp,Count
N1124   ,0.8,36.41,1.0
N1124   ,0.9,36.6,1.0
N1124   ,1.0,36.4,0.0
N1124   ,1.1,36.6,1.0
N1124   ,1.2,36.4,0.0
N1124   ,1.3,36.6,1.0
N1124   ,1.4,36.73,0.0
N1124   ,1.5,36.49,0.0
N1124   ,1.6,36.33,2.0
N1124   ,1.7,36.22,0.0
N1124   ,1.8,36.48,1.0
N1124   ,1.9,36.32,0.0
N1124   ,2.0,36.55,1.0
N1124   ,2.1,36.36,0.0
N1124   ,2.2,36.58,0.0
N1124   ,2.3,36.72,1.0
N1124   ,2.4,36.48,1.0
N1124   ,2.5,35.99,0.0
N1124   ,2.6,36.32,1.0
N1124   ,2.7,36.55,1.0
N1124   ,2.8,36.7,0.0
N1124   ,2.9,36.47,1.0
N1124   ,3.0,36.64,1.0
N1124   ,3.1,36.43,0.0
N1124   ,3.2,36.29,1.0
N1124   ,3.3,36.52,1.0
N1124   ,3.4,36.35,0.0
N1124   ,3.5,36.23,1.0
N1124   ,3.6,36.49,1.0
N1124   ,3.7,36.33,0.0
N1124   ,3.8,36.55,1.0
N1124   ,3.9,36.7,0.0
N1124   ,4.0,36.8,1.0
N1124   ,4.1,36.87,0.0
N1124   ,4.2,36.58,1.0
N1124   ,4.3,36.72,0.0
N1124   ,4.4,36.48,1.0
N1124   ,4.5,36.32,0.0
N1124   ,4.6,36.55,2.0
N1124   ,4.7,36.7,1.0
N1124   ,4.8,37.13,0.0
N1124   ,4.9,37.75,0.0
N1124   ,5.0,38.5,1.0
N1124   ,5.1,39.34,0.0
N1124   ,5.2,39.89,2.0
N1124   ,5.3,40.26,0.0
N1124   ,5.4,40.17,0.0
N1124   ,5.5,40.12,1.0
N1124   ,5.6,40.41,0.0
N1124   ,5.7,40.27,1.0
N1124   ,5.8,40.52,0.0
N1124   ,5.9,40.68,1.0
N1124   ,6.0,41.12,1.0
N1124   ,6.1,41.41,0.0
N1124   ,6.2,41.27,0.0
N1124   ,6.3,41.52,1.0
N1124   ,6.4,41.68,0.0
N1124   ,6.5,41.79,1.0
N1124   ,6.6,41.86,0.0
N1124   ,6.7,41.9,1.0
N1124   ,6.8,41.94,1.0
N1124   ,6.9,41.96,0.0
N1124   ,7.0,42.31,0.0
N1124   ,7.1,42.54,1.0
N1124   ,7.2,42.36,0.0
N1124   ,7.3,41.91,1.0
N1124   ,7.4,42.27,1.0
N1124   ,7.5,42.18,0.0
N1124   ,7.6,42.79,1.0
N1124   ,7.7,43.19,0.0
N1124   ,7.8,43.46,1.0
N1124   ,7.9,43.64,0.0
N1124   ,8.0,43.76,1.0
N1124   ,8.1,43.84,0.0
N1124   ,8.2,43.89,1.0
N1124   ,8.3,43.93,0.0
N1124   ,8.4,43.95,0.0
N1124   ,8.5,43.64,1.0
N1124   ,8.6,43.76,0.0
N1124   ,8.7,44.17,1.0
N1124   ,8.8,44.45,0.0
N1124   ,8.9,45.3,1.0
N1124   ,9.0,45.2,0.0
N1124   ,9.1,45.13,1.0
N1124   ,9.2,45.76,0.0
N1124   ,9.3,45.5,0.0
N1124   ,9.4,45.34,2.0
N1124   ,9.5,45.56,0.0
N1124   ,9.6,46.04,1.0
N1124   ,9.7,45.69,1.0
N1124   ,9.8,45.79,0.0
N1124   ,9.9,45.86,0.0
N1124   ,10.0,46.58,1.0
