barcode,time,temp,Count
N1109   ,0.8,37.17,0.0
N1109   ,0.9,37.12,0.0
N1109   ,1.0,37.08,1.0
N1109   ,1.1,37.05,0.0
N1109   ,1.2,36.7,2.0
N1109   ,1.3,37.13,0.0
N1109   ,1.4,37.42,1.0
N1109   ,1.5,37.62,0.0
N1109   ,1.6,37.08,1.0
N1109   ,1.7,37.05,0.0
N1109   ,1.8,37.37,1.0
N1109   ,1.9,37.58,0.0
N1109   ,2.0,37.72,0.0
N1109   ,2.1,37.48,1.0
N1109   ,2.2,37.32,1.0
N1109   ,2.3,37.88,0.0
N1109   ,2.4,37.59,0.0
N1109   ,2.5,37.72,1.0
N1109   ,2.6,37.48,0.0
N1109   ,2.7,37.32,1.0
N1109   ,2.8,37.55,1.0
N1109   ,2.9,37.7,0.0
N1109   ,3.0,37.8,1.0
N1109   ,3.1,37.53,0.0
N1109   ,3.2,37.36,0.0
N1109   ,3.3,37.57,1.0
N1109   ,3.4,37.38,0.0
N1109   ,3.5,37.25,1.0
N1109   ,3.6,37.17,0.0
N1109   ,3.7,37.11,1.0
N1109   ,3.8,37.08,0.0
N1109   ,3.9,37.38,1.0
N1109   ,4.0,37.59,0.0
N1109   ,4.1,37.39,1.0
N1109   ,4.2,37.26,0.0
N1109   ,4.3,37.17,1.0
N1109   ,4.4,37.12,0.0
N1109   ,4.5,37.08,0.0
N1109   ,4.6,37.39,1.0
N1109   ,4.7,37.59,0.0
N1109   ,4.8,37.73,1.0
N1109   ,4.9,38.48,0.0
N1109   ,5.0,38.99,2.0
N1109   ,5.1,39.33,0.0
N1109   ,5.2,39.55,0.0
N1109   ,5.3,39.7,1.0
N1109   ,5.4,40.13,1.0
N1109   ,5.5,40.42,0.0
N1109   ,5.6,40.95,0.0
N1109   ,5.7,41.3,1.0
N1109   ,5.8,41.87,0.0
N1109   ,5.9,41.91,0.0
N1109   ,6.0,41.94,1.0
N1109   ,6.1,41.96,1.0
N1109   ,6.2,41.97,0.0
N1109   ,6.3,41.98,1.0
N1109   ,6.4,41.99,0.0
N1109   ,6.5,41.66,1.0
N1109   ,6.6,41.77,0.0
N1109   ,6.7,42.18,1.0
N1109   ,6.8,42.45,0.0
N1109   ,6.9,42.64,1.0
N1109   ,7.0,42.76,0.0
N1109   ,7.1,43.17,1.0
N1109   ,7.2,43.11,0.0
N1109   ,7.3,43.08,0.0
N1109   ,7.4,43.05,1.0
N1109   ,7.5,43.03,0.0
N1109   ,7.6,43.02,1.0
N1109   ,7.7,43.02,0.0
N1109   ,7.8,43.34,1.0
N1109   ,7.9,43.56,0.0
N1109   ,8.0,43.71,0.0
N1109   ,8.1,44.14,2.0
N1109   ,8.2,44.09,1.0
N1109   ,8.3,44.4,0.0
N1109   ,8.4,44.93,1.0
N1109   ,8.5,44.95,0.0
N1109   ,8.6,45.3,1.0
N1109   ,8.7,45.2,1.0
N1109   ,8.8,45.13,1.0
N1109   ,8.9,45.42,0.0
N1109   ,9.0,45.28,0.0
N1109   ,9.1,45.19,1.0
N1109   ,9.2,45.46,0.0
N1109   ,9.3,45.64,1.0
N1109   ,9.4,45.76,0.0
N1109   ,9.5,45.51,0.0
N1109   ,9.6,45.67,1.0
N1109   ,9.7,45.78,1.0
N1109   ,9.8,46.52,0.0
N1109   ,9.9,46.68,1.0
N1109   ,10.0,46.79,0.0
N1109   ,10.1,47.19,1.0
N1109   ,10.2,47.46,0.0
N1109   ,10.3,47.31,1.0
N1109   ,10.4,47.54,0.0
N1109   ,10.5,47.69,1.0
N1109   ,10.6,47.46,1.0
N1109   ,10.7,47.64,1.0
N1109   ,10.8,47.76,0.0
N1109   ,10.9,47.84,1.0
N1109   ,11.0,47.89,0.0
N1109   ,11.1,47.6,1.0
N1109   ,11.2,48.06,1.0
N1109   ,11.3,48.04,0.0
N1109   ,11.4,48.36,1.0
N1109   ,11.5,48.57,0.0
N1109   ,11.6,48.72,0.0
N1109   ,11.7,48.48,1.0
N1109   ,11.8,48.65,1.0
N1109   ,11.9,48.77,0.0
N1109   ,12.0,48.85,0.0
N1109   ,12.1,48.9,1.0
N1109   ,12.2,48.93,0.0
N1109   ,12.3,49.29,1.0
N1109   ,12.4,49.19,0.0
N1109   ,12.5,49.46,1.0
N1109   ,12.6,49.31,0.0
N1109   ,12.7,49.54,1.0
N1109   ,12.8,49.69,0.0
N1109   ,12.9,49.79,1.0
N1109   ,13.0,50.2,1.0
N1109   ,13.1,50.46,0.0
N1109   ,13.2,50.31,1.0
N1109   ,13.3,50.21,0.0
N1109   ,13.4,50.47,1.0
N1109   ,13.5,50.98,0.0
N1109   ,13.6,50.99,0.0
N1109   ,13.7,51.32,0.0
N1109   ,13.8,51.55,1.0
N1109   ,13.9,51.37,0.0
N1109   ,14.0,51.24,1.0
N1109   ,14.1,51.5,0.0
N1109   ,14.2,51.66,0.0
N1109   ,14.3,52.11,1.0
N1109   ,14.4,52.41,1.0
N1109   ,14.5,52.27,0.0
N1109   ,14.6,52.51,1.0
N1109   ,14.7,52.68,0.0
N1109   ,14.8,52.78,1.0
N1109   ,14.9,52.52,1.0
N1109   ,15.0,52.68,0.0
N1109   ,15.1,53.12,1.0
N1109   ,15.2,53.41,0.0
N1109   ,15.3,52.94,1.0
N1109   ,15.4,53.3,0.0
N1109   ,15.5,53.53,0.0
N1109   ,15.6,53.69,1.0
N1109   ,15.7,53.79,0.0
N1109   ,15.8,52.86,1.0
N1109   ,15.9,53.24,0.0
N1109   ,16.0,53.49,1.0
N1109   ,16.1,54.0,0.0
N1109   ,16.2,54.0,1.0
N1109   ,16.3,53.66,1.0
N1109   ,16.4,54.11,0.0
N1109   ,16.5,54.07,1.0
N1109   ,16.6,54.72,0.0
N1109   ,16.7,55.14,1.0
N1109   ,16.8,55.1,0.0
N1109   ,16.9,55.06,0.0
N1109   ,17.0,55.38,1.0
N1109   ,17.1,55.25,0.0
N1109   ,17.2,55.17,1.0
N1109   ,17.3,55.11,0.0
N1109   ,17.4,55.74,0.0
N1109   ,17.5,56.16,1.0
N1109   ,17.6,56.11,0.0
N1109   ,17.7,56.4,1.0
N1109   ,17.8,56.6,0.0
N1109   ,17.9,56.74,0.0
N1109   ,18.0,56.82,1.0
N1109   ,18.1,56.88,1.0
N1109   ,18.2,57.25,1.0
N1109   ,18.3,57.5,0.0
N1109   ,18.4,57.34,2.0
N1109   ,18.5,57.56,0.0
N1109   ,18.6,57.7,1.0
N1109   ,18.7,57.47,0.0
N1109   ,18.8,57.65,1.0
N1109   ,18.9,57.76,0.0
N1109   ,19.0,57.84,1.0
N1109   ,19.1,57.9,0.0
N1109   ,19.2,57.93,1.0
N1109   ,19.3,58.29,0.0
N1109   ,19.4,58.19,1.0
N1109   ,19.5,58.13,0.0
N1109   ,19.6,58.42,1.0
N1109   ,19.7,58.61,0.0
N1109   ,19.8,58.74,0.0
N1109   ,19.9,58.83,1.0
N1109   ,20.0,58.89,0.0
N1109   ,20.1,59.26,1.0
N1109   ,20.2,59.17,0.0
N1109   ,20.3,59.45,1.0
N1109   ,20.4,59.96,0.0
N1109   ,20.5,60.31,1.0
N1109   ,20.6,60.54,0.0
N1109   ,20.7,60.69,1.0
N1109   ,20.8,60.8,1.0
N1109   ,20.9,60.86,0.0
N1109   ,21.0,60.91,1.0
N1109   ,21.1,60.61,0.0
N1109   ,21.2,60.74,1.0
N1109   ,21.3,61.16,0.0
N1109   ,21.4,61.44,1.0
N1109   ,21.5,61.63,0.0
N1109   ,21.6,61.75,1.0
N1109   ,21.7,61.5,1.0
N1109   ,21.8,61.33,0.0
N1109   ,21.9,61.56,2.0
N1109   ,22.0,62.04,0.0
N1109   ,22.1,62.02,1.0
N1109   ,22.2,62.35,0.0
N1109   ,22.3,62.23,1.0
N1109   ,22.4,61.82,1.0
N1109   ,22.5,61.88,0.0
N1109   ,22.6,61.92,1.0
N1109   ,22.7,62.61,1.0
N1109   ,22.8,62.74,0.0
N1109   ,22.9,63.5,0.0
N1109   ,23.0,63.66,1.0
N1109   ,23.1,63.78,0.0
N1109   ,23.2,64.18,1.0
N1109   ,23.3,64.46,0.0
N1109   ,23.4,63.97,0.0
N1109   ,23.5,63.98,1.0
N1109   ,23.6,64.32,0.0
N1109   ,23.7,63.88,1.0
N1109   ,23.8,64.25,0.0
N1109   ,23.9,64.17,1.0
N1109   ,24.0,64.45,1.0
N1109   ,24.1,64.63,1.0
N1109   ,24.2,64.75,0.0
N1109   ,24.3,64.84,1.0
N1109   ,24.4,64.89,1.0
N1109   ,24.5,64.93,0.0
N1109   ,24.6,65.28,1.0
N1109   ,24.7,65.52,1.0
N1109   ,24.8,65.35,0.0
N1109   ,24.9,65.57,1.0
