barcode,time,temp,Count
N1038   ,0.8,36.75,0.0
N1038   ,0.9,36.5,0.0
N1038   ,1.0,36.67,1.0
N1038   ,1.1,36.78,0.0
N1038   ,1.2,36.52,1.0
N1038   ,1.3,36.68,0.0
N1038   ,1.4,36.79,1.0
N1038   ,1.5,36.86,2.0
N1038   ,1.6,36.9,0.0
N1038   ,1.7,36.94,1.0
N1038   ,1.8,36.62,0.0
N1038   ,1.9,36.75,0.0
N1038   ,2.0,36.5,1.0
N1038   ,2.1,36.67,0.0
N1038   ,2.2,36.78,1.0
N1038   ,2.3,36.85,0.0
N1038   ,2.4,36.9,1.0
N1038   ,2.5,36.93,0.0
N1038   ,2.6,36.96,1.0
N1038   ,2.7,36.97,0.0
N1038   ,2.8,36.98,1.0
N1038   ,2.9,37.32,0.0
N1038   ,3.0,36.88,1.0
N1038   ,3.1,36.92,0.0
N1038   ,3.2,37.28,1.0
N1038   ,3.3,37.19,0.0
N1038   ,3.4,37.46,1.0
N1038   ,3.5,37.31,0.0
N1038   ,3.6,37.54,1.0
N1038   ,3.7,37.36,0.0
N1038   ,3.8,37.24,0.0
N1038   ,3.9,37.49,1.0
N1038   ,4.0,37.33,0.0
N1038   ,4.1,37.89,1.0
N1038   ,4.2,37.59,1.0
N1038   ,4.3,37.39,0.0
N1038   ,4.4,37.26,0.0
N1038   ,4.5,37.51,1.0
N1038   ,4.6,37.67,1.0
N1038   ,4.7,38.11,1.0
N1038   ,4.8,38.41,0.0
N1038   ,4.9,38.94,1.0
N1038   ,5.0,39.63,1.0
N1038   ,5.1,39.75,2.0
N1038   ,5.2,40.17,0.0
N1038   ,5.3,40.11,1.0
N1038   ,5.4,40.41,1.0
N1038   ,5.5,40.61,0.0
N1038   ,5.6,40.74,1.0
N1038   ,5.7,40.82,0.0
N1038   ,5.8,40.88,0.0
N1038   ,5.9,40.92,1.0
N1038   ,6.0,41.28,0.0
N1038   ,6.1,42.19,1.0
N1038   ,6.2,41.79,0.0
N1038   ,6.3,41.86,1.0
N1038   ,6.4,41.91,0.0
N1038   ,6.5,42.27,1.0
N1038   ,6.6,42.18,0.0
N1038   ,6.7,42.12,0.0
N1038   ,6.8,42.08,1.0
N1038   ,6.9,42.05,0.0
N1038   ,7.0,42.04,1.0
N1038   ,7.1,42.02,0.0
N1038   ,7.2,42.35,2.0
N1038   ,7.3,42.9,0.0
N1038   ,7.4,42.93,0.0
N1038   ,7.5,42.96,1.0
N1038   ,7.6,43.64,1.0
N1038   ,7.7,44.09,0.0
N1038   ,7.8,44.39,0.0
N1038   ,7.9,44.26,1.0
N1038   ,8.0,43.84,0.0
N1038   ,8.1,44.23,1.0
N1038   ,8.2,44.15,0.0
N1038   ,8.3,44.43,1.0
N1038   ,8.4,44.96,0.0
N1038   ,8.5,45.3,1.0
N1038   ,8.6,45.54,0.0
N1038   ,8.7,45.36,1.0
N1038   ,8.8,45.24,0.0
N1038   ,8.9,45.49,0.0
N1038   ,9.0,45.66,1.0
N1038   ,9.1,45.77,0.0
N1038   ,9.2,46.18,1.0
N1038   ,9.3,46.12,0.0
N1038   ,9.4,46.41,0.0
N1038   ,9.5,46.28,2.0
N1038   ,9.6,46.18,1.0
N1038   ,9.7,46.12,1.0
N1038   ,9.8,46.42,0.0
N1038   ,9.9,46.61,1.0
